"","AEA Reporting ID","PCE ID","CPCN","Utility Name","Community Name","Intertie","AEA Energy Region","Residential kWh Use Per Customer","Residential Revenue Per Customer","Residential $/kWh","Commercial kWh Use Per Customer","Commercial Revenue Per Customer","Commercial $/kWh","Other kWh Use Per Customer","Other Revenue Per Customer","Other $/kWh","Source","Number of monthly records","Communities reported","Notes"
"89","SR-177","331690","169","Alaska Village Electric Cooperative","Togiak","Togiak_grid","Bristol Bay","5441.9170506912442","2897.6847815668198","0.53247499999999992","25368.157894736843","13507.909874999999","0.53247499999999992","14697.537117903928","7826.0710768558929","0.53247499999999992","PCE","12","Togiak","PCE revenue assumes all kWh are at residential rate"
"90","SR-178","331220","2","Alaska Power & Telephone Company","Tok","Tok_grid","Yukon-Koyukuk/Upper Tanana","5285.7921568627453","1951.2942229738562","0.36915833333333331","85764","31660.495300000002","0.36915833333333331","7432.0194432169674","2743.5919109589031","0.36915833333333326","PCE","12","Tok, Tanacross","PCE revenue assumes all kWh are at residential rate"
"91","SR-179","331700","169","Alaska Village Electric Cooperative","Toksook Bay","Toksook Bay_grid","Lower Yukon-Kuskokwim","5924.4449999999997","3334.8207201250007","0.56289166666666679","4665.6923076923076","2626.2793192307699","0.56289166666666679","23592.064516129034","13279.7765155914","0.56289166666666679","PCE","12","Toksook Bay","PCE revenue assumes all kWh are at residential rate"
"92","SR-18","331250","169","Alaska Village Electric Cooperative","Ambler","Ambler_grid","Northwest Arctic","5842.766002098635","3849.8958982161589","0.65891666666666671","2592.6136363636365","1708.3163352272727","0.65891666666666671","33351.126050420164","21975.612806722685","0.65891666666666671","PCE","12","Ambler","PCE revenue assumes all kWh are at residential rate"
"93","SR-180","332710","664","Tuluksak Traditional","Tuluksak","Tuluksak_grid","Lower Yukon-Kuskokwim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tuluksak","No Data"
"94","SR-181","332720","344","Tuntutuliak Community","Tuntutuliak","Tuntutuliak_grid","Lower Yukon-Kuskokwim","3915.422408627921","2545.0245656081493","0.65000000000000013","67233.75","43701.937500000007","0.65000000000000013","1895.1304347826087","1231.8347826086961","0.65000000000000013","PCE","12","Tuntutuliak","PCE revenue assumes all kWh are at residential rate"
"95","SR-182","331710","169","Alaska Village Electric Cooperative","Tununak","Toksook Bay_grid","Lower Yukon-Kuskokwim","4429.2516010978961","2493.1888158279971","0.56289166666666679","0","0",NA,"21830.245398773","12288.063216257671","0.56289166666666679","PCE","12","Tununak","PCE revenue assumes all kWh are at residential rate"
"96","SR-183","332730","729","Twin Hills Village Council","Twin Hills","Twin Hills_grid","Bristol Bay","2633.8461538461538","1328.9729230769231","0.504575","18553.272727272728","9361.5175863636359","0.504575","2812.117647058823","1418.9242617647058","0.504575","PCE","8","Twin Hills","PCE revenue assumes all kWh are at residential rate"
"97","SR-184","332850","741","Unalakleet Valley Electric Cooperative","Unalakleet","Unalakleet_grid","Bering Straits","4847.6042360060519","2226.1814519818458","0.45923333333333333","106626.73891625614","48966.552734975368","0.45923333333333333","8358.1345291479829","3838.333980269058","0.45923333333333333","PCE","12","Unalakleet","PCE revenue assumes all kWh are at residential rate"
"98","SR-185","332860","106","Unalaska, City of","Unalaska","Unalaska_grid","Aleutians","5111.9728594507269","1830.3844821001614","0.35805833333333331","635603.75330396474","227583.22056842878","0.35805833333333331","17091.443123938876","6119.7336392190136","0.35805833333333331","PCE","12","Unalaska","PCE revenue assumes all kWh are at residential rate"
"99","SR-186","332880","663","Venetie Village Electric","Venetie","Venetie_grid","Yukon-Koyukuk/Upper Tanana","2179.9795918367345","1961.9816326530618","0.90000000000000013","33863.261538461535","30476.93538461539","0.90000000000000013","6764.0163934426228","6087.614754098362","0.90000000000000013","PCE","9","Venetie","PCE revenue assumes all kWh are at residential rate"
"100","SR-187","332410","254","North Slope Borough Power & Light","Wainwright","Wainwright_grid","North Slope","8954.7742998352551","1735.2113899505759","0.19377499999999992","1559226.6666666667","302139.14733333327","0.19377499999999995","2044.6469248291569","396.20145785876974","0.19377499999999995","PCE","12","Wainwright","PCE revenue assumes all kWh are at residential rate"
"101","SR-188","331730","169","Alaska Village Electric Cooperative","Wales","Wales_grid","Bering Straits","5237.1845841784989","3165.3543626774849","0.60440000000000005","7862.3999999999987","4752.0345599999991","0.60439999999999994","14947.473309608542","9034.2528683274013","0.60439999999999994","PCE","12","Wales","PCE revenue assumes all kWh are at residential rate"
"102","SR-189","331230","2","Alaska Power & Telephone Company","Whale Pass","Whale_Pass_grid","Southeast","3389.2062256809336","896.10612607003884","0.26440000000000002","33865.5","8954.0381999999991","0.26440000000000002","2047.2928176795583","541.30422099447526","0.26440000000000002","PCE","12","Whale Pass","PCE revenue assumes all kWh are at residential rate"
"103","SR-19","332350","254","North Slope Borough Power & Light","Anaktuvuk Pass","Anaktuvuk Pass_grid","North Slope","7619.0259740259744","1382.9167061688311","0.18150833333333333","1420498.5","257832.31523749992","0.1815083333333333","1341.1896551724139","243.43709899425284","0.1815083333333333","PCE","12","Anaktuvuk Pass","PCE revenue assumes all kWh are at residential rate"
"104","SR-190","332890","409","White Mountain, City of","White Mountain","White Mountain_grid","Bering Straits","3841.5586380832283","2112.8572509457754","0.54999999999999993","45592.125","25075.668749999997","0.54999999999999993","4503.0177514792904","2476.6597633136093","0.54999999999999993","PCE","12","White Mountain","PCE revenue assumes all kWh are at residential rate"
"105","SR-191","332900","53","Alaska Village Electric Cooperative","Yakutat","Yakutat_grid","Southeast","5074.7495429616083","2056.3730939670932","0.40521666666666661","69117.690962099136","28007.640339358597","0.40521666666666661","13350.750413223141","5409.9465799449026","0.40521666666666661","PCE","12","Yakutat","PCE revenue assumes all kWh are at residential rate"
"106","SR-192","0","10","Copper Valley Elec Assn, Inc","Valdez","CopperValley_grid","Copper River/Chugach",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EIA861S",NA,"In addition to Valdez, the CVEA service area includes 14 other communities.","No Data"
"107","SR-193","0","100","Sitka, City & Borough of","Sitka","Sitka_grid","Southeast",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EIA861S",NA,"Sitka","No Data"
"108","SR-194","0","214","Barrow Utilities & Electric Cooperative Inc.","Utqiagvik","Utqiagvik_grid","North Slope",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EIA861S",NA,"Utqiagvik","No Data"
"109","SR-198","0","212","Petersburg, City of","Petersburg","SEAPA_grid","Southeast",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EIA861S",NA,"Petersburg","No Data"
"110","SR-2","0","121","Anchorage Mun Light and Power","Anchorage","Railbelt_grid","Railbelt","4342.0682448454645","925.87114665809247","0.21323274864627204","97471.606864274581","15358.736349453979","0.15757138764358755",NA,NA,NA,"EIA861","0","Anchorage",NA
"111","SR-20","332650","240","Inside Passage Electric","Angoon","Angoon_grid","Southeast","3958.7274320771253","2257.6622545135842","0.57029999999999992","63800.279999999992","36385.299683999998","0.57029999999999992","7795.8994974874367","4446.0014834170843","0.57029999999999992","PCE","12","Angoon","PCE revenue assumes all kWh are at residential rate"
"112","SR-200","0","111","Wrangell, City of","Wrangell","SEAPA_grid","Southeast",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EIA861S",NA,"Wrangell","No Data"
"113","SR-21","331760","5","Aniak Light & Power","Aniak","Aniak_grid","Lower Yukon-Kuskokwim","4991.0957784838856","2874.7879834770765","0.57598333333333329","58370.571428571428","33620.476300000002","0.57598333333333329","6020.027700831024","3467.4356218836556","0.57598333333333329","PCE","12","Aniak","PCE revenue assumes all kWh are at residential rate"
"114","SR-22","331260","169","Alaska Village Electric Cooperative","Anvik","Anvik_grid","Yukon-Koyukuk/Upper Tanana","3609.0575692963748","2117.8551326226016","0.58681666666666676","0","0",NA,"12706.434782608696","7456.3477043478269","0.58681666666666676","PCE","12","Anvik","PCE revenue assumes all kWh are at residential rate"
"115","SR-23","331770","747","Arctic Village Electric Company","Arctic Village","Arctic Village_grid","Yukon-Koyukuk/Upper Tanana","2187.0503597122306","2187.0503597122306","1","28912.884615384617","28912.884615384617","1","10037.499999999998","10037.499999999998","1","PCE","10","Arctic Village","PCE revenue assumes all kWh are at residential rate"
"116","SR-24","331750","291","Andreanof Electric Corp","Atka","Atka_grid","Aleutians","3481.756906077348","2176.0980662983425","0.625","13138.067796610168","8211.2923728813566","0.625","2971.0781249999995","1856.9238281249995","0.625","PCE","12","Atka","PCE revenue assumes all kWh are at residential rate"
"117","SR-25","331780","337","Atmautluak Tribal Utilities","Atmautluak","Atmautluak_grid","Lower Yukon-Kuskokwim","5177.7013574660632","3417.2828959276017","0.66","61346.64935064935","40488.788571428573","0.66","6288.6625766871157","4150.5173006134964","0.66","PCE","12","Atmautluak","PCE revenue assumes all kWh are at residential rate"
"118","SR-26","332360","254","North Slope Borough Power & Light","Atqasuk","Atqasuk_grid","North Slope","10709.515625","2484.9646088541667","0.23203333333333334","1142235.5","265036.7105166667","0.23203333333333334","1982.926829268293","460.10512195121953","0.23203333333333334","PCE","12","Atqasuk","PCE revenue assumes all kWh are at residential rate"
"119","SR-27","331790","420","Beaver Joint Utilities","Beaver","Beaver_grid","Yukon-Koyukuk/Upper Tanana","2137.353191489362","1923.6178723404259","0.90000000000000024","24973.666666666672","22476.30000000001","0.90000000000000024","7321.9714285714281","6589.7742857142866","0.90000000000000024","PCE","12","Beaver","PCE revenue assumes all kWh are at residential rate"
"120","SR-28","331800","43","Bethel Utilities Corp","Bethel","Bethel_grid","Lower Yukon-Kuskokwim","6064.0607750209092","2157.2896207136882","0.35575000000000001","333892.95000000007","118782.41696250002","0.35575000000000001","14725.091632145815","5238.4513481358736","0.35575000000000001","PCE","12","Bethel, Oscarville","PCE revenue assumes all kWh are at residential rate"
"121","SR-29","331060","2","Alaska Power & Telephone Company","Bettles","Bettles_grid","Yukon-Koyukuk/Upper Tanana","2945.5702917771882","2109.273793103449","0.71608333333333363","8858","6343.0661666666683","0.71608333333333352","10079.467455621301","7217.738653846156","0.71608333333333352","PCE","12","Bettles, Evansville","PCE revenue assumes all kWh are at residential rate"
"122","SR-3","0","8","Chugach Electric Assn Inc","Anchorage","Railbelt_grid","Railbelt","5443.2556401901165","1154.0036528922192","0.21200614653694883","38777.551775147927","6565.1319033530572","0.16930238250782434","8433857.1428571437","1253714.2857142857","0.14865253993258465","EIA861","0","In addition to Anchorage, the CEA service area includes eight other communities.",NA
"123","SR-30","331810","767","Birch Creek Electric Company","Birch Creek","Birch Creek_grid","Yukon-Koyukuk/Upper Tanana","1346.3054187192115","1548.2512315270935","1.1500000000000001","15834.000000000002","18209.100000000002","1.1500000000000004","6030.1818181818189","6934.7090909090921","1.1500000000000001","PCE","12","Birch Creek","PCE revenue assumes all kWh are at residential rate"
"124","SR-31","331270","169","Alaska Village Electric Cooperative","Brevig Mission","Brevig Mission_grid","Bering Straits","6227.4085308056874","3430.6274645497629","0.55089166666666656","5543.875","3054.0745385416658","0.55089166666666656","22422.455927051677","12352.344116413373","0.55089166666666656","PCE","12","Brevig Mission","PCE revenue assumes all kWh are at residential rate"
"125","SR-32","331820","432","Buckland, City of","Buckland","Buckland_grid","Northwest Arctic","7433.6852459016391","3524.3101750819669","0.47409999999999997","52185.146853146864","24740.978123076926","0.47410000000000002","10687.302491103201","5066.8501110320276","0.47410000000000002","PCE","12","Buckland","PCE revenue assumes all kWh are at residential rate"
"126","SR-33","331830","341","Central Electric Inc.","Central","Central_grid","Yukon-Koyukuk/Upper Tanana","1906.5324324324326","1276.5187901351351","0.66954999999999998","69134","46288.669699999999","0.66954999999999998","2748.3730569948184","1840.1731803108808","0.66954999999999998","PCE","12","Central","PCE revenue assumes all kWh are at residential rate"
"127","SR-34","331840","682","Chalkyitsik Village Council","Chalkyitsik","Chalkyitsik_grid","Yukon-Koyukuk/Upper Tanana","1323.4316939890709","1257.2601092896173","0.94999999999999973","5042.3762376237628","4790.2574257425731","0.94999999999999984","8205.5664335664314","7795.2881118881087","0.94999999999999984","PCE","12","Chalkyitsik","PCE revenue assumes all kWh are at residential rate"
"128","SR-35","332310","365","Naterkaq Light Plant (City of Chefornak)","Chefornak","Chefornak_grid","Lower Yukon-Kuskokwim","5303.7318435754187","2917.0525139664801","0.54999999999999993","11663.741935483871","6415.058064516129","0.54999999999999993","17272.927374301678","9500.1100558659218","0.54999999999999993","PCE","12","Chefornak","PCE revenue assumes all kWh are at residential rate"
"129","SR-36","331850","686","Chenega Ira Council","Chenega Bay","Chenega_grid","Copper River/Chugach","3187.3076923076928","2243.0677884615388","0.70374999999999999","7962.1651376146774","5603.373715596329","0.70374999999999999","3179.5242290748906","2237.5901762114545","0.70374999999999999","PCE","12","Chenega Bay","PCE revenue assumes all kWh are at residential rate"
"130","SR-37","331280","169","Alaska Village Electric Cooperative","Chevak","Chevak_grid","Lower Yukon-Kuskokwim","4983.6618357487914","2633.1177309178743","0.52834999999999999","17575","9285.7512500000012","0.52834999999999999","27845.905511811026","14712.384177165355","0.52834999999999999","PCE","12","Chevak","PCE revenue assumes all kWh are at residential rate"
"131","SR-38","331860","297","Chignik, City of","Chignik","Chignik_grid","Bristol Bay","5995.4208144796385","2494.0950588235301","0.41600000000000009","40724.300000000003","16941.308800000006","0.41600000000000009","1362.8614609571787","566.95036775818642","0.41600000000000009","PCE","12","Chignik","PCE revenue assumes all kWh are at residential rate"
"132","SR-39","331870","658","Chignik Lagoon Power Utility","Chignik Lagoon","Chignik Lagoon_grid","Bristol Bay","3731.3554987212274","2145.5294117647059","0.57500000000000007","16657.142857142855","9577.8571428571431","0.57500000000000007","4800.7777777777783","2760.4472222222225","0.57500000000000007","PCE","12","Chignik Lagoon","PCE revenue assumes all kWh are at residential rate"
"133","SR-4","0","13","Golden Valley Elec Assn Inc","Fairbanks","Railbelt_grid","Railbelt","7411.1471127521154","1862.5298269409486","0.25131464786823016","17861.80193596426","4282.9784065524946","0.23978422904403796","1519414.3126177026","251781.35593220338","0.16570948018676043","EIA861","0","In addition to Fairbanks, the GVEA service area includes 25 other communities.",NA
"134","SR-40","331880","437","Chignik Lake Electric Utility","Chignik Lake","Chignik Lake_grid","Bristol Bay","2854.8116504854374","2188.6889320388354","0.76666666666666672","8033.28","6158.848","0.76666666666666672","15242.030769230769","11685.556923076925","0.76666666666666672","PCE","12","Chignik Lake","PCE revenue assumes all kWh are at residential rate"
"135","SR-41","332660","240","Inside Passage Electric","Chilkat Valley","Haines_grid","Southeast","3263.6902303415409","1861.2825383637805","0.57029999999999992","264726.40000000002","150973.46591999999","0.57029999999999992","2123.5653923541249","1211.0693432595574","0.57029999999999992","PCE","12","Chilkat Valley","PCE revenue assumes all kWh are at residential rate"
"136","SR-42","331070","2","Alaska Power & Telephone Company","Chistochina","Slana_grid","Copper River/Chugach","3873.5625000000005","2178.685228124999","0.56244999999999978","70911","39883.891949999983","0.56244999999999978","1585.1119691119693","891.54622702702682","0.56244999999999978","PCE","12","Chistochina","PCE revenue assumes all kWh are at residential rate"
"137","SR-43","331890","368","Chitina Electric Inc","Chitina","Chitina_grid","Copper River/Chugach","2254.2653465346534","1577.9857425742575","0.70000000000000007","109671.5","76770.05","0.70000000000000007","1070.6842105263156","749.47894736842113","0.70000000000000007","PCE","12","Chitina","PCE revenue assumes all kWh are at residential rate"
"138","SR-44","332230","343","Middle Kuskokwim Electric","Chuathbaluk","Chuathbaluk_grid","Lower Yukon-Kuskokwim","2709.8786279683382","3548.6989749340378","1.3095416666666668","6426.5","8415.7695208333353","1.3095416666666668","11938.8","15634.35605","1.3095416666666668","PCE","12","Chuathbaluk","PCE revenue assumes all kWh are at residential rate"
"139","SR-45","331900","256","Circle Electric Utility","Circle","Circle_grid","Yukon-Koyukuk/Upper Tanana","3244.6100386100388","2476.2323046332053","0.76318333333333344","9216.1518987341788","7033.6135265822795","0.76318333333333344","18232.210526315794","13914.519203508777","0.76318333333333344","PCE","12","Circle","PCE revenue assumes all kWh are at residential rate"
"140","SR-46","331910","360","Clark's Point, City of","Clark's Point","Clark's Point_grid","Bristol Bay","2717.4375000000005","2921.2453124999997","1.0749999999999997","17510.322580645159","18823.596774193542","1.0749999999999997","2659.8461538461543","2859.3346153846151","1.0749999999999997","PCE","12","Clark's Point","PCE revenue assumes all kWh are at residential rate"
"141","SR-47","331080","2","Alaska Power & Telephone Company","Coffman Cove","Prince of Wales Is._grid","Southeast","4497.0352303523041","1188.9786396115626","0.26439166666666664","12697.785714285714","3357.1887279761904","0.26439166666666664","3788.0638297872338","1001.532509397163","0.26439166666666664","PCE","12","Coffman Cove","PCE revenue assumes all kWh are at residential rate"
"142","SR-48","331980","88","G & K Inc","Cold Bay","Cold Bay_grid","Aleutians","3868.3249999999998","2797.9917085416669","0.72330833333333333","186210.97297297293","134687.94850945944","0.72330833333333333","8575.8597285067881","6202.9908071266973","0.72330833333333333","PCE","12","Cold Bay","PCE revenue assumes all kWh are at residential rate"
"143","SR-49","331920","160","Cordova Electric Cooperative","Cordova","Cordova_grid","Copper River/Chugach","5197.8091860565692","1923.4492893002337","0.37004999999999999","303610.60416666663","112351.104071875","0.37004999999999999","4781.1708561949727","1769.2722753349497","0.37005000000000005","PCE","12","Cordova, Eyak","PCE revenue assumes all kWh are at residential rate"
"144","SR-5","0","32","Homer Electric Assn Inc","Homer","Railbelt_grid","Railbelt","6187.7390565235874","1777.9643008924777","0.28733666443448547","36855.092919313101","9398.6356151493746","0.25501592509143362","4404875","541270.83333333337","0.12287995308228572","EIA861","0","In addition to Homer, the HEA service area includes 29 other communities",NA
"145","SR-50","331090","2","Alaska Power & Telephone Company","Craig","Prince of Wales Is._grid","Southeast","5297.3813056379822","1400.6276172106827","0.26440000000000002","97166.460887949273","25690.812258773789","0.26440000000000002","4756.6300832925035","1257.6529940225382","0.26440000000000002","PCE","12","Craig","PCE revenue assumes all kWh are at residential rate"
"146","SR-51","332240","343","Middle Kuskokwim Electric","Crooked Creek","Crooked Creek_grid","Lower Yukon-Kuskokwim","3041.7084398976976","3983.193244757033","1.3095250000000001","28348","37122.414700000001","1.3095250000000001","3323.3424657534247","4352.0000424657537","1.3095250000000001","PCE","12","Crooked Creek","PCE revenue assumes all kWh are at residential rate"
"147","SR-52","332060","369","Ipnatchiaq Electric Company","Deering","Deering_grid","Northwest Arctic","5353.7003257328988","3612.1416097719853","0.67469999999999974","61341.600000000006","41387.17751999999","0.67469999999999974","9443.9999999999982","6371.8667999999971","0.67469999999999974","PCE","12","Deering","PCE revenue assumes all kWh are at residential rate"
"148","SR-53","332430","45","Nushagak Electric Cooperative","Dillingham","Dillingham_grid","Bristol Bay","5352.5559137960299","2366.5879926522994","0.44214166666666671","191941.59746434228","84865.377805546756","0.44214166666666671","3595.8825688073393","1589.8895121100918","0.44214166666666666","PCE","12","Dillingham, Aleknagik","PCE revenue assumes all kWh are at residential rate"
"149","SR-54","331930","383","Diomede Joint Utilities","Diomede","Diomede_grid","Bering Straits","3339.5059382422801","2170.6788598574826","0.65000000000000013","70317.257142857139","45706.217142857153","0.65","1315.2827586206895","854.93379310344835","0.65000000000000013","PCE","12","Diomede","PCE revenue assumes all kWh are at residential rate"
"150","SR-55","331100","2","Alaska Power & Telephone Company","Dot Lake","Tok_grid","Yukon-Koyukuk/Upper Tanana","4497.82191780822","1660.3334791095895","0.3691416666666667","24409.166666666668","9010.4404652777794","0.3691416666666667","10756.071428571429","3970.5141339285719","0.3691416666666667","PCE","12","Dot Lake, Dot Lake Village","PCE revenue assumes all kWh are at residential rate"
"151","SR-56","331110","2","Alaska Power & Telephone Company","Eagle","Eagle_grid","Yukon-Koyukuk/Upper Tanana","2236.0547293277805","1383.1116528256987","0.61854999999999993","10875.319148936169","6726.9286595744679","0.61854999999999993","8509.1105398457585","5263.3103244215936","0.61854999999999993","PCE","12","Eagle, Eagle Village","PCE revenue assumes all kWh are at residential rate"
"152","SR-57","331290","169","Alaska Village Electric Cooperative","Eek","Eek_grid","Lower Yukon-Kuskokwim","4610.3143507972663","2543.8946201974181","0.55178333333333329","16248.428571428572","8965.6120785714284","0.55178333333333329","12311.212598425196","6793.1219249343822","0.55178333333333329","PCE","12","Eek","PCE revenue assumes all kWh are at residential rate"
"153","SR-58","331940","320","Egegik Light & Power Co","Egegik","Egegik_grid","Bristol Bay","2079.1386430678463","1351.4401179941008","0.65000000000000013","15451","10043.150000000003","0.65000000000000013","6350.6713780918735","4127.9363957597179","0.65000000000000013","PCE","12","Egegik","PCE revenue assumes all kWh are at residential rate"
"154","SR-59","331950","688","City of Ekwok","Ekwok","New_Stuyahok_grid","Bristol Bay","4199.8293838862555","2586.6399189573467","0.61589166666666684","0","0",NA,"11320.053333333333","6971.9265142222248","0.61589166666666684","PCE","12","Ekwok","PCE revenue assumes all kWh are at residential rate"
"155","SR-6","0","103","Ketchikan Public Utilities","Ketchikan","SEAPA_grid","Southeast","11395.538461538461","1318.323076923077","0.11568765103751806","53441.46159582401","5901.8642803877701","0.11043605665248028","1406400","133680","9.5051194539249151E-2","EIA861","0","Ketchikan, Saxman",NA
"156","SR-60","331960","701","Elfin Cove Utility Commission","Elfin Cove","Elfin Cove_grid","Southeast","2465.4926470588234","1616.5413455882356","0.65566666666666673","18743","12289.160333333335","0.65566666666666673","483.2293577981651","316.83738226299698","0.65566666666666673","PCE","12","Elfin Cove","PCE revenue assumes all kWh are at residential rate"
"157","SR-61","331300","169","Alaska Village Electric Cooperative","Elim","Elim_grid","Bering Straits","5797.0501367365541","3198.0876341841381","0.55167499999999992","15656.132231404959","8637.0967487603284","0.55167499999999992","15064.545454545454","8310.7331136363609","0.55167499999999992","PCE","12","Elim","PCE revenue assumes all kWh are at residential rate"
"158","SR-62","331310","169","Alaska Village Electric Cooperative","Emmonak","Emmonak_grid","Lower Yukon-Kuskokwim","5403.6275752773381","2870.5420586767036","0.53122499999999995","38059.476190476191","20218.14523928571","0.53122499999999995","24036.048846675712","12768.550048575304","0.53122499999999995","PCE","12","Emmonak","PCE revenue assumes all kWh are at residential rate"
"159","SR-63","331970","442","False Pass, City of","False Pass","False Pass_grid","Aleutians","4676.8141592920356","2899.6247787610619","0.62","33281.560975609755","20634.56780487805","0.62","4653.0410958904113","2884.8854794520553","0.62","PCE","12","False Pass","PCE revenue assumes all kWh are at residential rate"
"160","SR-64","332020","63","Gwitchyaa Zhee Utilities Company","Fort Yukon","Fort Yukon_grid","Yukon-Koyukuk/Upper Tanana","3561.4611757309021","2336.5262831813898","0.6560583333333333","48487.294117647063","31810.493366666666","0.6560583333333333","8685.2119914346877","5698.0057037473225","0.6560583333333333","PCE","12","Fort Yukon","PCE revenue assumes all kWh are at residential rate"
"161","SR-65","331990","274","Galena, City of","Galena","Galena_grid","Yukon-Koyukuk/Upper Tanana","4421.2077334430269","2635.0398091320444","0.59599999999999997","195338.87116564417","116421.96721472392","0.59599999999999997","5644.4152671755719","3364.0714992366406","0.59599999999999997","PCE","12","Galena","PCE revenue assumes all kWh are at residential rate"
"162","SR-66","331320","169","Alaska Village Electric Cooperative","Gambell","Gambell_grid","Bering Straits","4720.43216080402","2716.4513608040197","0.57546666666666668","10262","5905.4389333333338","0.57546666666666668","25529.02463054187","14691.102707389162","0.57546666666666668","PCE","12","Gambell","PCE revenue assumes all kWh are at residential rate"
"163","SR-67","332000","373","Golovin Power Utilities","Golovin","Golovin_grid","Bering Straits","5681.1247803163442","2187.2330404217928","0.38500000000000006","36712.781250000007","14134.420781250004","0.38500000000000006","4577.1535269709548","1762.2041078838181","0.38500000000000012","PCE","12","Golovin","PCE revenue assumes all kWh are at residential rate"
"164","SR-68","331330","169","Alaska Village Electric Cooperative","Goodnews Bay","Goodnews Bay_grid","Lower Yukon-Kuskokwim","5539.0139935414427","3028.7790101184064","0.54680833333333323","4624.3999999999996","2528.6604566666661","0.54680833333333323","20577.446808510635","11251.91939361702","0.54680833333333323","PCE","12","Goodnews Bay","PCE revenue assumes all kWh are at residential rate"
"165","SR-69","331340","169","Alaska Village Electric Cooperative","Grayling","Grayling_grid","Yukon-Koyukuk/Upper Tanana","3905.5233291298864","2106.8020138713746","0.53944166666666671","4198.1000000000004","2264.630060833334","0.53944166666666671","16658.704225352114","8986.3991718309881","0.53944166666666671","PCE","12","Grayling","PCE revenue assumes all kWh are at residential rate"
"166","SR-7","0","16","Kodiak Electric Assn Inc","Kodiak","Kodiak_grid","Kodiak","7709.1576585763823","1352.8451968182744","0.17548547542198001","19744.840525328331","3401.5009380863044","0.17227290003800835","688504.2735042735","108880.34188034188","0.15814040096828255","EIA861","0","The KEA service area includes the communities of Port Lions, Chiniak, Womens Bay and Woody Island.",NA
"167","SR-70","332010","417","Alaska Power & Telephone Company","Gustavus","Gustavus_grid","Southeast","2669.5267810712426","1134.4598977292428","0.42496666666666677","86006.200000000012","36549.76812666667","0.42496666666666666","2051.7280966767376","871.91605015105768","0.42496666666666677","PCE","12","Gustavus","PCE revenue assumes all kWh are at residential rate"
"168","SR-71","331120","2","Alaska Power & Telephone Company","Haines","Haines_grid","Southeast","4993.5091014157761","1349.8287352643747","0.27031666666666671","131739.25641025641","35611.316661965815","0.27031666666666671","5426.6699007717752","1466.9193186769571","0.27031666666666671","PCE","12","Haines, Covenant Life","PCE revenue assumes all kWh are at residential rate"
"169","SR-72","331130","2","Alaska Power & Telephone Company","Healy Lake","Healy Lake_grid","Yukon-Koyukuk/Upper Tanana","2792.4943820224717","2224.8500865168526","0.79672499999999968","4848.3333333333339","3862.7883749999992","0.79672499999999979","13623.176470588234","10853.925273529407","0.79672499999999979","PCE","12","Healy Lake","PCE revenue assumes all kWh are at residential rate"
"170","SR-73","331140","2","Alaska Power & Telephone Company","Hollis","Prince of Wales Is._grid","Southeast","5232.545454545454","1383.3978090909088","0.26438333333333336","1876636","496151.2811333334","0.26438333333333336","1282.1170212765958","338.97037180851072","0.26438333333333336","PCE","12","Hollis","PCE revenue assumes all kWh are at residential rate"
"171","SR-74","331350","169","Alaska Village Electric Cooperative","Holy Cross","Holy Cross_grid","Yukon-Koyukuk/Upper Tanana","3747.7964601769913","2082.8691143805313","0.55575833333333335","0","0",NA,"18065.151832460731","10039.858673821987","0.55575833333333335","PCE","12","Holy Cross","PCE revenue assumes all kWh are at residential rate"
"172","SR-75","332670","240","Inside Passage Electric","Hoonah","Hoonah_grid","Southeast","4677.5089058524172","2667.5833290076325","0.57029999999999992","57191.634146341472","32616.388953658538","0.57029999999999992","10196.640537513998","5815.1440985442323","0.57029999999999992","PCE","12","Hoonah","PCE revenue assumes all kWh are at residential rate"
"173","SR-76","331360","169","Alaska Village Electric Cooperative","Hooper Bay","Hooper Bay_grid","Lower Yukon-Kuskokwim","5156.4719031356717","2868.846113908724","0.55635833333333329","37248.480000000003","20723.502251999998","0.55635833333333329","25532.048387096776","14204.967887231183","0.55635833333333329","PCE","12","Hooper Bay","PCE revenue assumes all kWh are at residential rate"
"174","SR-77","332030","332","Hughes Power & Light","Hughes","Hughes_grid","Yukon-Koyukuk/Upper Tanana","4337.1670020120719","3079.3885714285716","0.71","53320.666666666664","37857.673333333332","0.71","4958.9729729729734","3520.8708108108108","0.71","PCE","12","Hughes","PCE revenue assumes all kWh are at residential rate"
"175","SR-78","331370","169","Alaska Village Electric Cooperative","Huslia","Huslia_grid","Yukon-Koyukuk/Upper Tanana","5069.5211726384359","2719.2066649837143","0.53638333333333355","0","0",NA,"19169.915492957749","10282.423171830991","0.53638333333333355","PCE","12","Huslia","PCE revenue assumes all kWh are at residential rate"
"176","SR-79","331150","2","Alaska Power & Telephone Company","Hydaburg","Prince of Wales Is._grid","Southeast","6096.1000694927034","1611.7580575399581","0.26439166666666664","67776.75","17919.607893750002","0.26439166666666664","7663.1679049034174","2026.0777343239224","0.26439166666666664","PCE","12","Hydaburg","PCE revenue assumes all kWh are at residential rate"
