"Early Release, Subject to Revision",...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21
P233,395,Puvurnaq Power Company,Kongiganak,Kongiganak_grid,Lower Yukon-Kuskokwim,583.92999999999995,0,0,0,654.35800000000006,0,0,0,50865,0,0,PCE,22,Kongiganak,NA
P234,759,Rampart Village Council,Rampart,Rampart_grid,Yukon-Koyukuk/Upper Tanana,126.91500000000001,0,0,0,0,0,0,0,12063,0,0,PCE,7,Rampart,NA
P235,0,Renewable IPP,Willow Solar,Railbelt_grid,Railbelt,0,0,0,0,0,131,0,0,0,0,0,MEA FERC1 (ann rept to RCA),0,0,NA
P236,364,"Ruby, City of",Ruby,Ruby_grid,Yukon-Koyukuk/Upper Tanana,271.923,0,0,0,0,0,0,0,21447,0,0,PCE,5,Ruby,NA
P237,410,"Saint George, City of",Saint George,Saint George_grid,Aleutians,558.02,0,0,0,0,0,0,0,47671,0,0,PCE,12,Saint George,NA
P238,339,Saint Paul Municipal Electric,Saint Paul,Saint Paul_grid,Aleutians,0,0,0,0,152.63499999999999,0,0,0,0,0,0,PCE,12,Saint Paul,NA
P239,108,City of Seward - (AK),Seward (AK),Railbelt_grid,Railbelt,217.99999999999997,0,0,0,0,0,0,0,35994,0,0,EIA923,12,0,NA
P24,2,Alaska Power and Telephone Co,Klawock Power Generation Station,Prince of Wales Is._grid,Southeast,1944,0,0,0,0,0,0,0,148344,0,0,EIA923,12,Craig; Klawock,NA
P240,100,City & Borough of Sitka - (AK),Blue Lake Hydro,Sitka_grid,Southeast,0,0,0,59457.999999999993,0,0,0,0,0,0,0,EIA923,12,Sitka,NA
P241,100,City & Borough of Sitka - (AK),Green Lake,Sitka_grid,Southeast,0,0,0,51134.000000000007,0,0,0,0,0,0,0,EIA923,12,Sitka,NA
P242,100,City & Borough of Sitka - (AK),Jarvis Street,Sitka_grid,Southeast,-665,0,0,0,0,0,0,0,27594,0,0,EIA923,12,Sitka,NA
P244,0,Southeast Alaska Power Agency,Tyee Lake Hydroelectric Facility,SEAPA_grid,Southeast,0,0,0,75977.000000000015,0,0,0,0,0,0,0,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P247,394,Takotna Community Assoc Inc,Takotna,Takotna_grid,Yukon-Koyukuk/Upper Tanana,0,0,0,0,0,0,0,0,0,0,0,0,0,Takotna,NA
P248,447,Tanalian Electric Cooperative,Port Alsworth,Port Alsworth_grid,Bristol Bay,830.39100000000008,0,0,0,0,0,0,0,65371,0,0,PCE,11,Port Alsworth,NA
P249,92,Tanana Power Company Inc,Tanana,Tanana_grid,Yukon-Koyukuk/Upper Tanana,1264.894,0,0,0,0,0,0,0,92168,0,0,PCE,12,Tanana,NA
P25,2,Alaska Power & Telephone Company,Northway,Northway_grid,Yukon-Koyukuk/Upper Tanana,1041.6009999999999,0,0,0,0,0,0,0,82965,0,0,PCE,12,"Northway, Northway Village, Northway Junction",NA
P250,586,Tatitlek Village Ira Council,Tatitlek,Tatitlek_grid,Copper River/Chugach,355.928,0,0,0,0,0,0,0,31983,0,0,PCE,11,Tatitlek,NA
P251,684,TDX Adak Generating LLC,Adak,Adak_grid,Aleutians,2142.7430000000004,0,0,0,0,0,0,0,193187,0,0,PCE,12,Adak,NA
P252,230,TDX Corporation,Sand Point,Sand Point_grid,Aleutians,0,0,0,0,1022.2839999999999,0,0,0,0,0,0,PCE,12,Sand Point,NA
P253,72,TDX Manley Generating LLC,Manley Hot Springs,Manley Hot Springs_grid,Yukon-Koyukuk/Upper Tanana,545.93899999999996,0,0,0,0,0,0,0,44276,0,0,PCE,12,Manley Hot Springs,NA
P254,227,TDX North Slope Generating Inc.,TNSG North Plant,Deadhorse_grid,North Slope,0,56413.000000000007,0,0,0,0,0,0,0,784728,784728,EIA923,12,Deadhorse,NA
P255,227,TDX North Slope Generating Inc.,TNSG South Plant,Deadhorse_grid,North Slope,0,-162,0,0,0,0,0,0,0,3473,3473,EIA923,12,Deadhorse,NA
P256,363,"Tenakee Springs, City of",Tenakee Springs,Tenakee Springs_grid,Southeast,387.51500000000004,0,0,0,0,0,0,0,30004,0,0,PCE,12,Tenakee Springs,NA
P257,0,Tesoro Alaska Company LLC,Tesoro Kenai Cogeneration Plant,Railbelt_grid,Railbelt,0,68210,0,0,0,0,0,0,0,285775,285775,EIA923,36,0,NA
P259,344,Tuntutuliak Community,Tuntutuliak,Tuntutuliak_grid,Lower Yukon-Kuskokwim,1037.47,0,0,0,137.54200000000003,0,0,0,98288,0,0,PCE,24,Tuntutuliak,NA
P26,2,Alaska Power and Telephone Co,Skagway,UpperLynnCanal_grid,Southeast,626,0,0,1932,0,0,0,0,49518,0,0,EIA923,24,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P261,242,Umnak Power Company,Nikolski,Nikolski_grid,Aleutians,204.029,0,0,0,0,0,0,0,16888,0,0,PCE,12,Nikolski,NA
P262,741,Unalakleet Valley Electric Cooperative,Unalakleet,Unalakleet_grid,Bering Straits,3479.0959999999995,0,0,0,807.53100000000018,0,0,0,230245,0,0,PCE,24,Unalakleet,NA
P263,106,"Unalaska, City of",Dutch Harbor,Unalaska_grid,Aleutians,52998,0,0,0,0,0,0,0,3493056,0,0,EIA923,12,Unalaska,NA
P264,106,"Unalaska, City of",Unalaska Power Module,Unalaska_grid,Aleutians,1194.6200000000001,0,0,0,0,0,0,0,89334,0,0,EIA923,12,Unalaska,NA
P265,375,Ungusraq Power Company,Newtok,Newtok_grid,Lower Yukon-Kuskokwim,79.087999999999994,0,0,0,0,0,0,0,8900,0,0,PCE,3,Newtok,NA
P266,0,Unisea Inc,Unisea G 2,Unalaska_grid,Aleutians,29497.328000000001,0,0,0,0,0,0,662.67200000000003,2211174,0,0,EIA923,24,Unalaska,NA
P267,452,University of Alaska,University of Alaska Fairbanks,Railbelt_grid,Railbelt,6548.41,0.08,21779.510000000002,0,0,0,0,0,338226,1,9442,EIA923,72,0,NA
P268,0,U S Air Force-Eielson AFB,Eielson AFB Central Heat & Power Plant,Railbelt_grid,Railbelt,277,0,69081,0,0,0,0,0,9618,0,22099,EIA923,24,0,NA
P27,2,Alaska Power & Telephone Company,Slana,Slana_grid,Copper River/Chugach,1396.2630000000001,0,0,0,0,0,0,0,94216,0,0,PCE,12,Slana,NA
P270,663,Venetie Village Electric,Venetie,Venetie_grid,Yukon-Koyukuk/Upper Tanana,724.30000000000007,0,0,0,0,0,0,0,80568,0,0,PCE,12,Venetie,NA
P271,0,Westward Seafoods Inc,Westward Seafoods,Unalaska_grid,Aleutians,17373,0,0,0,0,0,0,0,504756,0,0,EIA923,12,Unalaska,NA
P272,409,"White Mountain, City of",White Mountain,White Mountain_grid,Bering Straits,888.18599999999981,0,0,0,0,0,0,0,66875,0,0,PCE,12,0,NA
P273,111,City of Wrangell - (AK),Wrangell,SEAPA_grid,Southeast,612,0,0,0,0,0,0,0,40866,0,0,EIA923,12,"Ketchikan, Petersburg, Wrangell",NA
P28,2,Alaska Power and Telephone Co,Thorne Bay Plant,Prince of Wales Is._grid,Southeast,-11,0,0,0,0,0,0,0,210,0,0,EIA923,12,Craig; Klawock,NA
P29,2,Alaska Power & Telephone Company,Tok,Tok_grid,Yukon-Koyukuk/Upper Tanana,9343.4,0,0,0,0,0,0,0,640625,0,0,PCE,12,"Tok; Tanacross; Dot Lake, Dot Lake Village",NA
P291,106,"Unalaska, City of",Unalaska,Unalaska_grid,Aleutians,0,0,0,0,0,0,0,0,0,0,0,0,0,Unalaska,NA
P292,160,Cordova Electric Cooperative,"Cordova, Eyak",Cordova_grid,Copper River/Chugach,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cordova, Eyak",NA
P3,412,Akiachak Native Community,Akiachak,Akiachak_grid,Lower Yukon-Kuskokwim,1733.8140000000001,0,0,0,0,0,0,0,121708,0,0,PCE,11,Akiachak,NA
P30,2,Alaska Power & Telephone Company,Allakaket,Allakaket_grid,Yukon-Koyukuk/Upper Tanana,611.18200000000002,0,0,0,0,0,0,0,51235,0,0,PCE,12,"Allakaket, Alatna",NA
P31,2,Alaska Power & Telephone Company,Bettles,Bettles_grid,Yukon-Koyukuk/Upper Tanana,475.7,0,0,0,0,0,0,0,37812,0,0,PCE,12,"Bettles, Evansville",NA
P32,2,Alaska Power & Telephone Company,Chistochina,Slana_grid,Copper River/Chugach,0,0,0,0,0,0,0,0,0,0,0,0,0,Slana,NA
P33,2,Alaska Power & Telephone Company,Coffman Cove,Prince of Wales Is._grid,Southeast,0,0,0,0,0,0,0,0,0,0,0,0,0,Craig; Klawock,NA
P34,2,Alaska Power & Telephone Company,Eagle,Eagle_grid,Yukon-Koyukuk/Upper Tanana,807.12,0,0,0,0,23.573,0,0,61918,0,0,PCE,23,"Eagle, Eagle Village",NA
P35,2,Alaska Power & Telephone Company,Gustavus,Gustavus_grid,Southeast,239.99699999999999,0,0,2151.8269999999998,0,0,0,0,17402,0,0,PCE,20,Gustavus,NA
P36,2,Alaska Power & Telephone Company,Healy Lake,Healy Lake_grid,Yukon-Koyukuk/Upper Tanana,68.007000000000005,0,0,0,0,0,0,0,8037,0,0,PCE,12,Healy Lake,NA
P37,2,Alaska Power & Telephone Company,Hollis,Prince of Wales Is._grid,Southeast,0,0,0,0,0,0,0,0,0,0,0,0,0,Craig; Klawock,NA
P38,2,Alaska Power & Telephone Company,Mentasta Lake,Slana_grid,Copper River/Chugach,0,0,0,0,0,0,0,0,0,0,0,0,0,Slana,NA
P39,2,Alaska Power & Telephone Company,Tetlin,Tok_grid,Yukon-Koyukuk/Upper Tanana,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tok; Tanacross; Dot Lake, Dot Lake Village",NA
P4,635,Akiak City Council,Akiak,Akiak_grid,Lower Yukon-Kuskokwim,929.50099999999998,0,0,0,0,0,0,0,109323,0,0,PCE,9,Akiak,NA
P40,2,Alaska Power & Telephone Company,Whale Pass,Whale_Pass_grid,Southeast,431.35800000000006,0,0,0,0,0,0,0,31942,0,0,PCE,12,Whale Pass,NA
P41,2,Alaska Power & Telephone Company,Dewey Lakes ,UpperLynnCanal_grid,Southeast,0,0,0,0,0,0,0,0,0,0,0,0,0,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P42,2,Alaska Power & Telephone Company,Lutak,UpperLynnCanal_grid,Southeast,0,0,0,0,0,0,0,0,0,0,0,0,0,"Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
P43,2,Alaska Power & Telephone Company,Naukati Bay,Prince of Wales Is._grid,Southeast,0,0,0,0,0,0,0,0,0,0,0,0,0,Craig; Klawock,NA
P45,169,"Alaska Village Elec Coop, Inc",Alakanuk,Emmonak_grid,Lower Yukon-Kuskokwim,-14,0,0,0,0,0,0,0,1638,0,0,EIA923,12,Emmonak,NA
P46,169,"Alaska Village Elec Coop, Inc",Ambler,Ambler_grid,Northwest Arctic,1176,0,0,0,0,0,0,0,96222,0,0,EIA923,12,Ambler,NA
P47,169,Alaska Village Electric Cooperative,Bethel,Bethel_grid,Lower Yukon-Kuskokwim,42283.040999999997,0,0,0,1121.7429999999999,0,0,0,3000885,0,0,PCE,20,Bethel; Napakiak,NA
P48,169,"Alaska Village Elec Coop, Inc",Brevig Mission,Brevig Mission_grid,Bering Straits,1188,0,0,0,0,0,0,0,89040,0,0,EIA923,12,Brevig Mission,NA
P49,169,Alaska Village Electric Cooperative,Chevak,Chevak_grid,Lower Yukon-Kuskokwim,1750.759,0,0,0,730.81000000000017,0,0,0,127533,0,0,PCE,24,Chevak,NA
P5,293,"Akutan, City of",Akutan,Akutan_grid,Aleutians,642.18200000000002,0,0,2E-3,0,0,0,0,56911,0,0,PCE,13,Akutan,NA
P50,169,Alaska Village Electric Cooperative,Elim,Elim_grid,Bering Straits,1293.673,0,0,0,0,0,0,0,93715,0,0,PCE,12,Elim,NA
P51,169,Alaska Village Electric Cooperative,Emmonak,Emmonak_grid,Lower Yukon-Kuskokwim,5464.3270000000002,0,0,0,500.67300000000006,0,0,0,379012,0,0,PCE,24,Emmonak,NA
P52,169,Alaska Village Electric Cooperative,Gambell,Gambell_grid,Bering Straits,1726.2280000000003,0,0,0,269.92099999999999,0,0,0,126877,0,0,PCE,22,Gambell,NA
P53,169,Alaska Village Electric Cooperative,Hooper Bay,Hooper Bay_grid,Lower Yukon-Kuskokwim,3136.9719999999998,0,0,0,288.81,0,0,0,225532,0,0,PCE,23,Hooper Bay,NA
P54,169,Alaska Village Electric Cooperative,Kasigluk,Kasigluk_grid,Lower Yukon-Kuskokwim,2697.8969999999999,0,0,0,276.88,0,0,0,190564,0,0,PCE,23,Kasigluk,NA
P55,169,Alaska Village Electric Cooperative,Kiana,Kiana_grid,Northwest Arctic,1667.7359999999996,0,0,0,0,0,0,0,113109,0,0,PCE,12,Kiana,NA
P56,169,Alaska Village Electric Cooperative,Kivalina,Kivalina_grid,Northwest Arctic,1678.7190000000001,0,0,0,0,0,0,0,117478,0,0,PCE,12,Kivalina,NA
P57,169,Alaska Village Electric Cooperative,Kotlik,Kotlik_grid,Lower Yukon-Kuskokwim,2010.3620000000001,0,0,0,0,0,0,0,159054,0,0,PCE,12,Kotlik,NA
P58,169,Alaska Village Electric Cooperative,Koyuk,Koyuk_grid,Bering Straits,1267.364,0,0,0,0,0,0,0,92890,0,0,PCE,12,Koyuk,NA
P59,169,"Alaska Village Elec Coop, Inc",Marshall,Marshall_grid,Lower Yukon-Kuskokwim,1421.9999999999998,0,0,0,0,0,0,0,118020,0,0,EIA923,12,Marshall,NA
P6,1,Alaska Electric Light&Power Co,Annex Creek,Juneau_grid,Southeast,0,0,0,26761,0,0,0,0,0,0,0,EIA923,12,"Juneau, Douglas",NA
P60,169,Alaska Village Electric Cooperative,Mountain Village,Mountain Village_grid,Lower Yukon-Kuskokwim,2644.9059999999999,0,0,0,0,0,0,0,186379,0,0,PCE,12,Mountain Village,NA
P61,169,Alaska Village Electric Cooperative,New Stuyahok,New Stuyahok_grid,Bristol Bay,1825.1849999999999,0,0,0,0,0,0,0,129853,0,0,PCE,12,New Stuyahok,NA
P62,169,Alaska Village Electric Cooperative,Noatak,Noatak_grid,Northwest Arctic,1864.8490000000002,0,0,0,0,0,0,0,129144,0,0,PCE,12,Noatak,NA
P63,169,Alaska Village Electric Cooperative,Noorvik,Noorvik_grid,Northwest Arctic,1973.0769999999995,0,0,0,0,8.577,0,0,144285,0,0,PCE,24,Noorvik,NA
P64,169,Alaska Village Electric Cooperative,Nunapitchuk,Nunapitchuk_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,0,0,0,Nunapitchuk,NA
P65,169,Alaska Village Electric Cooperative,Pilot Station,Pilot Station_grid,Lower Yukon-Kuskokwim,1802.5329999999999,0,0,0,0,0,0,0,130540,0,0,PCE,12,Pilot Station,NA
P66,169,Alaska Village Electric Cooperative,Quinhagak,Quinhagak_grid,Lower Yukon-Kuskokwim,1564.4750000000001,0,0,0,628.00099999999998,0,0,0,114195,0,0,PCE,24,Quinhagak,NA
P67,169,Alaska Village Electric Cooperative,Saint Mary's,Saint Mary's_grid,Lower Yukon-Kuskokwim,2121.4920000000002,0,0,0,1112.3139999999999,0,0,0,159711,0,0,PCE,20,"Saint Mary's, Andreafsky; Pitkas Point",NA
P68,169,Alaska Village Electric Cooperative,Savoonga,Savoonga_grid,Bering Straits,2228.0619999999999,0,0,0,80.989000000000004,0,0,0,166493,0,0,PCE,17,Savoonga,NA
P69,169,Alaska Village Electric Cooperative,Scammon Bay,Scammon Bay_grid,Lower Yukon-Kuskokwim,1643.4109999999998,0,0,0,0,0,0,0,120220,0,0,PCE,12,Scammon Bay,NA
P7,1,Alaska Electric Light&Power Co,Auke Bay,Juneau_grid,Southeast,-132,0,0,0,0,0,0,0,37590,0,0,EIA923,24,"Juneau, Douglas",NA
P70,169,Alaska Village Electric Cooperative,Selawik,Selawik_grid,Northwest Arctic,2558.41,0,0,0,0,0,0,0,182387,0,0,PCE,12,Selawik,NA
P71,169,Alaska Village Electric Cooperative,Shishmaref,Shishmaref_grid,Bering Straits,1714.1120000000003,0,0,0,0,0,0,0,121879,0,0,PCE,12,Shishmaref,NA
P72,169,Alaska Village Electric Cooperative,Shungnak,Shungnak_grid,Northwest Arctic,1639.134,0,0,0,0,0,0,0,119414,0,0,PCE,12,Shungnak; Kobuk,NA
P73,169,Alaska Village Electric Cooperative,Saint Michael,Stebbins_grid,Bering Straits,0,0,0,0,0,0,0,0,0,0,0,0,0,Stebbins,NA
P74,169,Alaska Village Electric Cooperative,Stebbins,Stebbins_grid,Bering Straits,3456.1949999999997,0,0,0,0,0,0,0,237572,0,0,PCE,12,Stebbins,NA
P75,169,Alaska Village Electric Cooperative,Togiak,Togiak_grid,Bristol Bay,3012.627,0,0,0,0,0,0,0,207717,0,0,PCE,12,Togiak,NA
P76,169,Alaska Village Electric Cooperative,Toksook Bay,Toksook Bay_grid,Lower Yukon-Kuskokwim,3006.201,0,0,0,653.95699999999999,0,0,0,218617,0,0,PCE,24,Toksook Bay,NA
P77,169,Alaska Village Electric Cooperative,Kalskag,Upper Kalskag_grid,Lower Yukon-Kuskokwim,1535.6610000000001,0,0,0,0,0,0,0,111746,0,0,PCE,12,Kalskag,NA
P78,169,Alaska Village Electric Cooperative,Yakutat,Yakutat_grid,Southeast,5850.652,0,0,0,0,0,0,0,408112,0,0,PCE,12,Yakutat,NA
P79,169,Alaska Village Electric Cooperative,Anvik,Anvik_grid,Yukon-Koyukuk/Upper Tanana,413.96200000000005,0,0,0,0,0,0,0,33169,0,0,PCE,12,Anvik,NA
P8,1,Alaska Electric Light&Power Co,Gold Creek,Juneau_grid,Southeast,3,0,0,366,0,0,0,0,588,0,0,EIA923,24,"Juneau, Douglas",NA
P80,169,Alaska Village Electric Cooperative,Eek,Eek_grid,Lower Yukon-Kuskokwim,986.25699999999995,0,0,0,0,0,0,0,69706,0,0,PCE,12,Eek,NA
P81,169,Alaska Village Electric Cooperative,Ekwok,Ekwok_grid,Southeast,0,0,0,0,0,0,0,0,0,0,0,0,0,Ekwok,NA
P82,169,Alaska Village Electric Cooperative,Goodnews Bay,Goodnews Bay_grid,Lower Yukon-Kuskokwim,728.4799999999999,0,0,0,0,0,0,0,56028,0,0,PCE,12,Goodnews Bay,NA
P83,169,Alaska Village Electric Cooperative,Grayling,Grayling_grid,Yukon-Koyukuk/Upper Tanana,654.53699999999992,0,0,0,0,0,0,0,49061,0,0,PCE,12,Grayling,NA
P84,169,Alaska Village Electric Cooperative,Holy Cross,Holy Cross_grid,Yukon-Koyukuk/Upper Tanana,575.08100000000002,0,0,0,0,0,0,0,48483,0,0,PCE,12,Holy Cross,NA
P85,169,Alaska Village Electric Cooperative,Huslia,Huslia_grid,Yukon-Koyukuk/Upper Tanana,1028.383,0,0,0,0,0,0,0,71145,0,0,PCE,12,Huslia,NA
P86,169,Alaska Village Electric Cooperative,Kaltag,Kaltag_grid,Yukon-Koyukuk/Upper Tanana,625.35599999999999,0,0,0,0,0.08,0,0,44573,0,0,PCE,22,Kaltag,NA
P87,169,Alaska Village Electric Cooperative,Mekoryuk,Mekoryuk_grid,Lower Yukon-Kuskokwim,800.12100000000009,0,0,0,60.649000000000001,0,0,0,64446,0,0,PCE,18,Mekoryuk,NA
P88,169,Alaska Village Electric Cooperative,Minto,Minto_grid,Yukon-Koyukuk/Upper Tanana,654.59499999999991,0,0,0,0,0,0,0,40451,0,0,PCE,12,Minto,NA
P89,169,Alaska Village Electric Cooperative,Nightmute,Toksook Bay_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,0,0,0,Toksook Bay,NA
P9,1,Alaska Electric Light&Power Co,Industrial Plant,Juneau_grid,Southeast,318,0,0,0,0,0,0,0,54054,0,0,EIA923,12,"Juneau, Douglas",NA
P90,169,Alaska Village Electric Cooperative,Nulato,Nulato_grid,Yukon-Koyukuk/Upper Tanana,1000.495,0,0,0,0,0,0,0,70199,0,0,PCE,12,Nulato,NA
P91,169,Alaska Village Electric Cooperative,Old Harbor,Old Harbor_grid,Kodiak,759.83900000000006,0,0,0,0,0,0,0,47360,0,0,PCE,12,Old Harbor,NA
P92,169,Alaska Village Electric Cooperative,Pitkas Point,Saint Mary's_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saint Mary's, Andreafsky; Pitkas Point",NA
P93,169,Alaska Village Electric Cooperative,Russian Mission,Russian Mission_grid,Lower Yukon-Kuskokwim,970.41200000000003,0,0,0,0,0,0,0,70181,0,0,PCE,12,Russian Mission,NA
P94,169,Alaska Village Electric Cooperative,Shageluk,Shageluk_grid,Yukon-Koyukuk/Upper Tanana,414.28699999999992,0,0,0,0,0,0,0,35699,0,0,PCE,12,Shageluk,NA
P95,169,Alaska Village Electric Cooperative,Shaktoolik,Shaktoolik_grid,Bering Straits,762.56700000000001,0,0,0,393.31699999999995,0,0,0,61244,0,0,PCE,24,Shaktoolik,NA
P96,169,Alaska Village Electric Cooperative,Teller,Teller_grid,Bering Straits,861.80199999999991,0,0,0,0,0,0,0,61686,0,0,PCE,12,Teller,NA
P97,169,Alaska Village Electric Cooperative,Tununak,Toksook Bay_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,0,0,0,Toksook Bay,NA
P98,169,Alaska Village Electric Cooperative,Wales,Wales_grid,Bering Straits,638.86500000000001,0,0,0,0,0,0,0,44817,0,0,PCE,12,Wales,NA
P99,169,Alaska Village Electric Cooperative,Lower Kalskag,Upper Kalskag_grid,Lower Yukon-Kuskokwim,0,0,0,0,0,0,0,0,0,0,0,0,0,Kalskag,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
