"AEA Reporting ID","PCE ID","CPCN","Utility Name","Reporting Name","Intertie name","AEA Energy Region","Residential Revenue","Residential Sales","Residential Customers","Residential $/kWh","Commercial Revenue","Commercial Sales","Commercial Customers","Commercial $/kWh","Other Revenue","Other Sales","Other Customers","Other $/kWh","Total Revenue","Total Sales","Total Customers","Total $/kWh","Source","Number of monthly records","Communities reported","Notes"
"SR-151","331580","169","Alaska Village Electric Cooperative","Russian Mission","Russian Mission_grid","Lower Yukon-Kuskokwim","225.08822782499996","368.10700000000003","75","0.61147499999999988","63.155583899999982","103.28399999999999","15","0.61147499999999988","287.20369274999996","469.69000000000005","15","0.61147499999999988","575.44750447499996","941.08100000000013","101","0.61147499999999988","PCE","12","Russian Mission","Residential rate as reported to PCE"
"SR-153","331660","169","Alaska Village Electric Cooperative","Saint Mary's, Andreafsky","Saint Mary's_grid","Lower Yukon-Kuskokwim","431.67915829999987","747.66899999999987","172","0.57736666666666658","419.08910076666649","725.86299999999983","57","0.57736666666666658","678.49763463333329","1175.1590000000001","39","0.57736666666666658","1529.2658936999997","2648.6909999999998","260","0.57736666666666658","PCE","12","Saint Mary's, Andreafsky","Residential rate as reported to PCE"
"SR-158","331600","169","Alaska Village Electric Cooperative","Scammon Bay","Scammon Bay_grid","Lower Yukon-Kuskokwim","378.94024029166661","613.62700000000007","126","0.61754166666666654","117.86276741666663","190.85799999999998","22","0.61754166666666654","474.58200591666662","768.50200000000007","28","0.61754166666666654","971.38501362499983","1572.9869999999999","171","0.61754166666666666","PCE","12","Scammon Bay","Residential rate as reported to PCE"
"SR-16","331240","169","Alaska Village Electric Cooperative","Alakanuk","Alakanuk_grid","Lower Yukon-Kuskokwim","493.06250040000003","802.96800000000007","165","0.61404999999999998","168.23741900000002","273.98","18","0.61404999999999998","592.99729574999992","965.71499999999992","19","0.61404999999999998","1254.2972151500001","2042.663","200","0.61404999999999998","PCE","12","Alakanuk","Residential rate as reported to PCE"
"SR-179","331700","169","Alaska Village Electric Cooperative","Toksook Bay","Toksook Bay_grid","Lower Yukon-Kuskokwim","403.1877672","718.52400000000011","135","0.56113333333333326","196.32091366666666","349.86500000000001","30","0.56113333333333326","330.85711939999999","589.62300000000005","22","0.56113333333333326","930.36580026666661","1658.0119999999999","183","0.56113333333333337","PCE","12","Toksook Bay","Residential rate as reported to PCE"
"SR-182","331710","169","Alaska Village Electric Cooperative","Tununak","Toksook Bay_grid","Lower Yukon-Kuskokwim","218.94356513333332","390.18100000000004","87","0.56113333333333326","88.927288399999995","158.47800000000001","21","0.56113333333333326","277.64147859999991","494.78699999999992","25","0.56113333333333326","585.5123321333333","1043.4459999999997","132","0.56113333333333348","PCE","12","Tununak","Residential rate as reported to PCE"
"SR-37","331280","169","Alaska Village Electric Cooperative","Chevak","Chevak_grid","Lower Yukon-Kuskokwim","552.70080070833319","980.47299999999996","211","0.56370833333333326","222.8406686666666","395.31199999999995","24","0.56370833333333326","564.13562424999986","1000.7579999999998","32","0.56370833333333326","1339.6770936249995","2376.5430000000001","262","0.56370833333333314","PCE","12","Chevak","Residential rate as reported to PCE"
"SR-57","331290","169","Alaska Village Electric Cooperative","Eek","Eek_grid","Lower Yukon-Kuskokwim","239.02141617500007","377.43700000000001","108","0.63327500000000014","127.85315630000004","201.89200000000002","14","0.63327500000000014","164.75725692500001","260.16699999999997","20","0.63327500000000014","531.63182940000013","839.49600000000009","141","0.63327500000000003","PCE","12","Eek","Residential rate as reported to PCE"
"SR-62","331310","169","Alaska Village Electric Cooperative","Emmonak","Emmonak_grid","Lower Yukon-Kuskokwim","589.34114546666672","999.67399999999998","206","0.58953333333333335","762.07735980000007","1292.6790000000001","50","0.58953333333333335","882.9540953999998","1497.7169999999996","45","0.58953333333333335","2234.3726006666666","3790.07","294","0.58953333333333324","PCE","3","Emmonak","Residential rate as reported to PCE"
"SR-68","331330","169","Alaska Village Electric Cooperative","Goodnews Bay","Goodnews Bay_grid","Lower Yukon-Kuskokwim","226.50152160000002","356.58299999999997","80","0.6352000000000001","58.599740800000006","92.253999999999991","9","0.6352000000000001","122.04796320000001","192.14099999999999","17","0.6352000000000001","407.14922560000002","640.97799999999995","104","0.6352000000000001","PCE","4","Goodnews Bay","Residential rate as reported to PCE"
"SR-76","331360","169","Alaska Village Electric Cooperative","Hooper Bay","Hooper Bay_grid","Lower Yukon-Kuskokwim","632.19983359166667","1098.1570000000002","264","0.5756916666666666","567.08622763333324","985.05199999999991","42","0.5756916666666666","583.46638262499994","1013.505","42","0.5756916666666666","1782.7524438499997","3096.7139999999999","340","0.5756916666666666","PCE","12","Hooper Bay","Residential rate as reported to PCE"
"SR-84","331720","169","Alaska Village Electric Cooperative","Kalskag","Upper Kalskag_grid","Lower Yukon-Kuskokwim","210.77460537499996","349.35499999999996","63","0.603325","106.87178385","177.13800000000001","23","0.603325","160.14115807500002","265.43100000000004","11","0.603325","477.78754729999997","791.92400000000021","95","0.60332499999999978","PCE","12","Kalskag","Residential rate as reported to PCE"
"SR-87","331390","169","Alaska Village Electric Cooperative","Kasigluk","Kasigluk_grid","Lower Yukon-Kuskokwim","413.06630293333353","705.6640000000001","123","0.58535833333333354","141.64852165000005","241.98599999999999","18","0.58535833333333354","455.33561354166676","777.87499999999989","24","0.58535833333333354","1010.0504381250004","1725.5250000000001","163","0.58535833333333354","PCE","12","Kasigluk","Residential rate as reported to PCE"
"SR-98","332120","285","Alaska Village Electric Cooperative","Kotlik","Kotlik_grid","Lower Yukon-Kuskokwim","412.47419633333328","664.495","131","0.62073333333333325","279.54477373333327","450.34599999999995","22","0.62073333333333325","473.8566534666665","763.38199999999983","30","0.62073333333333325","1165.8756235333331","1878.223","178","0.62073333333333325","PCE","12","Kotlik","Residential rate as reported to PCE"
"SR-25","331780","337","Atmautluak Tribal Utilities","Atmautluak","Atmautluak_grid","Lower Yukon-Kuskokwim","247.31780740000005","309.41800000000006","72","0.79930000000000001","116.9751571","146.34700000000001","7","0.79930000000000001","93.240742900000001","116.65300000000001","11","0.79930000000000001","457.53370740000003","573.29700000000003","92","0.79807448390624758","PCE","12","Atmautluak","Residential rate as reported to PCE"
"SR-103","332160","376","Kwigillingok Power Company","Kwigillingok","Kwigillingok_grid","Lower Yukon-Kuskokwim","336.79695272727275","506.80799999999999","93","0.66454545454545466","461.90893181818183","695.07500000000005","25","0.66454545454545455","64.384486363636356","96.884999999999991","6","0.66454545454545455","863.09037090909101","1329.2540000000001","126","0.64930432476343192","PCE","12","Kwigillingok","Residential rate as reported to PCE"
"SR-122","332870","375","Ungusraq Power Company","Newtok","Newtok_grid","Lower Yukon-Kuskokwim","219.22","274.02500000000003","71","0.79999999999999993","84.48399999999998","105.60499999999999","18","0.79999999999999993","29.621599999999997","37.027000000000001","5","0.79999999999999993","333.32560000000001","428.03800000000001","99","0.77872899135123519","PCE","12","Newtok","Residential rate as reported to PCE"
"SR-97","332510","395","Puvurnaq Power Company","Kongiganak","Kongiganak_grid","Lower Yukon-Kuskokwim","373.06944999999996","573.95299999999986","108","0.65000000000000013","210.50965000000005","323.86099999999999","14","0.65000000000000013","58.940700000000007","90.677999999999997","9","0.65000000000000013","642.51980000000003","1025.4000000000001","139","0.62660405695338406","PCE","12","Kongiganak","Residential rate as reported to PCE"
"SR-21","331760","5","Aniak Light & Power","Aniak","Aniak_grid","Lower Yukon-Kuskokwim","683.65335239999979","950.75099999999998","182","0.71906666666666641","674.94761226666651","938.64400000000001","31","0.71906666666666652","293.7207566666666","408.47500000000002","9","0.71906666666666652","1652.3217213333328","2348.9090000000001","221","0.70344220288369308","PCE","12","Aniak","Residential rate as reported to PCE"
"SR-149","332250","343","Middle Kuskokwim Electric","Red Devil","Red Devil_grid","Lower Yukon-Kuskokwim","32.942697341666673","35.363000000000007","15","0.93155833333333338","12.563927241666669","13.487000000000002","3","0.93155833333333338","4.503152983333333","4.8339999999999996","2","0.93155833333333338","50.009777566666671","53.684000000000012","20","0.93155833333333316","PCE","12","Red Devil","Residential rate as reported to PCE"
"SR-166","332260","343","Middle Kuskokwim Electric","Sleetmute","Sleetmute_grid","Lower Yukon-Kuskokwim","93.475650400000021","100.05600000000001","37","0.93423333333333347","66.900449000000009","71.610000000000014","9","0.93423333333333325","61.043740233333345","65.341000000000008","5","0.93423333333333336","221.41983963333337","237.00700000000001","53","0.93423333333333347","PCE","12","Sleetmute","Residential rate as reported to PCE"
"SR-169","332270","343","Middle Kuskokwim Electric","Stony River","Stony River_grid","Lower Yukon-Kuskokwim","32.983912333333336","34.726000000000006","18","0.9498333333333332","52.067013833333334","54.817","7","0.94983333333333331","4.2751998333333328","4.5009999999999994","1","0.94983333333333331","89.326126000000002","94.06","27","0.94967176270465659","PCE","12","Stony River","Residential rate as reported to PCE"
"SR-44","332230","343","Middle Kuskokwim Electric","Chuathbaluk","Chuathbaluk_grid","Lower Yukon-Kuskokwim","97.518235908333338","104.399","37","0.93409166666666665","84.115888675000008","90.051000000000002","6","0.93409166666666676","37.928792125000008","40.605000000000004","10","0.93409166666666676","219.56291670833335","235.62500000000003","53","0.93183200725022097","PCE","12","Chuathbaluk","Residential rate as reported to PCE"
"SR-51","332240","343","Middle Kuskokwim Electric","Crooked Creek","Crooked Creek_grid","Lower Yukon-Kuskokwim","101.2985656","108.44800000000001","34","0.93407499999999999","65.687890300000007","70.324000000000012","6","0.93407499999999988","43.624104725000002","46.703000000000003","6","0.93407499999999999","210.61056062500001","225.52600000000004","47","0.93386377014180166","PCE","12","Crooked Creek","Residential rate as reported to PCE"
"SR-28","331800","43","Alaska Village Electric Cooperative","Bethel, Oscarville","Bethel_grid","Lower Yukon-Kuskokwim","4431.1964268000002","10356.489","1906","0.42786666666666667","9604.4676856000006","22447.338","797","0.42786666666666667","3057.5381950666665","7146.0069999999996","114","0.42786666666666667","17093.202307466669","39949.833999999995","2762","0.42786666666666678","PCE","12","Bethel, Oscarville","Residential rate as reported to PCE"
"SR-132","332420","408","Nunam Iqua Electric Company","Nunam Iqua","Nunam Iqua_grid","Lower Yukon-Kuskokwim","103.84502000000003","195.93400000000003","43","0.53000000000000014","227.49137000000005","429.22899999999998","7","0.53000000000000014","95.835660000000033","180.822","10","0.53000000000000014","427.17205000000013","823.76099999999997","59","0.51856309050804805","PCE","12","Nunam Iqua","Residential rate as reported to PCE"
"SR-117","332290","319","Napakiak Ircinraq","Napakiak","Bethel_grid","Lower Yukon-Kuskokwim","302.12373666666656","356.13799999999998","107","0.84833333333333305","130.39222666666666","153.70400000000001","15","0.84833333333333327","49.231328333333323","58.033000000000001","11","0.84833333333333316","481.74729166666657","567.875","133","0.84833333333333316","PCE","12","Napakiak","Residential rate as reported to PCE"
"SR-14","331030","635","Akiak City Council","Akiak","Akiak_grid","Lower Yukon-Kuskokwim","265.36276999999995","405.13399999999996","110","0.65499999999999992","250.69469999999998","382.74","14","0.65499999999999992","98.407854999999984","150.24099999999999","11","0.65499999999999992","614.46532499999989","946.54099999999994","136","0.649169264722817","PCE","12","Akiak","Residential rate as reported to PCE"
"SR-35","332310","365","Naterkaq Light Plant (City of Chefornak)","Chefornak","Chefornak_grid","Lower Yukon-Kuskokwim","249.82956666666672","491.46800000000002","115","0.50833333333333341","84.832700000000017","166.88400000000001","11","0.50833333333333341","378.71697500000005","745.01699999999994","35","0.50833333333333341","713.37924166666676","1419.1310000000001","165","0.50268737816781306","PCE","3","Chefornak","Residential rate as reported to PCE"
"SR-102","332150","281","Kwethluk Incorporated d/b/a Kuiggluum Kallugvia","Kwethluk","Kwethluk_grid","Lower Yukon-Kuskokwim","428.52835999999996","824.09300000000007","185","0.51999999999999991","213.55983999999995","410.69200000000001","23","0.51999999999999991","26.86112","51.656000000000006","8","0.51999999999999991","668.94931999999994","1417.4770000000001","226","0.47192957628236643","PCE","12","Kwethluk","Residential rate as reported to PCE"
"SR-13","331020","412","Akiachak Native Community","Akiachak","Akiachak_grid","Lower Yukon-Kuskokwim","433.42168620833326","713.28500000000008","193","0.60764166666666652","99.526843866666624","163.79199999999997","16","0.60764166666666652","497.69012236666657","819.05200000000002","28","0.60764166666666652","1030.6386524416664","1783.5160000000001","236","0.57786902525217965","PCE","12","Akiachak","Residential rate as reported to PCE"
"SR-180","332710","664","Tuluksak Traditional","Tuluksak","Tuluksak_grid","Lower Yukon-Kuskokwim","236.38848000000004","246.23799999999997","100","0.9600000000000003","140.39520000000005","146.245","9","0.9600000000000003","58.650240000000011","61.093999999999994","10","0.9600000000000003","435.43392000000006","472.35399999999993","120","0.92183811294071849","PCE","12","Tuluksak","Residential rate as reported to PCE"
"SR-130","332380","254","North Slope Borough Power & Light","Nuiqsut","Nuiqsut_grid","North Slope","74.163119999999992","927.0390000000001","109","7.9999999999999988E-2","370.42815999999993","4630.3519999999999","75","7.9999999999999988E-2","11.031279999999997","137.89099999999999","7","7.9999999999999988E-2","455.62255999999991","5695.2819999999992","188","7.9999999999999988E-2","PCE","12","Nuiqsut","Residential rate as reported to PCE"
"SR-143","332390","254","North Slope Borough Power & Light","Point Hope","Point Hope_grid","North Slope","261.30435644166664","1567.5909999999999","190","0.16669166666666665","604.39881289166658","3625.8489999999997","80","0.16669166666666665","25.745694608333331","154.45099999999999","8","0.16669166666666665","891.44886394166656","5347.8910000000014","276","0.1666916666666666","PCE","12","Point Hope","Residential rate as reported to PCE"
"SR-144","332400","254","North Slope Borough Power & Light","Point Lay","Point Lay_grid","North Slope","79.863064499999979","527.00400000000002","62","0.15154166666666663","430.61337445833317","2841.5509999999995","48","0.15154166666666663","13.395980249999996","88.397999999999996","6","0.15154166666666663","523.8724192083331","3456.953","113","0.1515416666666666","PCE","12","Point Lay","Residential rate as reported to PCE"
"SR-187","332410","254","North Slope Borough Power & Light","Wainwright","Wainwright_grid","North Slope","215.01312607499997","1403.7090000000001","145","0.15317499999999998","714.36898719999988","4663.7439999999997","76","0.15317499999999998","20.033758249999995","130.79","7","0.15317499999999998","949.41587152499983","6198.2430000000004","228","0.15317499999999995","PCE","6","Wainwright","Residential rate as reported to PCE"
"SR-19","332350","254","North Slope Borough Power & Light","Anaktuvuk Pass","Anaktuvuk Pass_grid","North Slope","103.43894999999998","689.59299999999996","98","0.14999999999999997","418.19309999999996","2787.9540000000002","66","0.14999999999999997","11.643599999999998","77.623999999999995","5","0.14999999999999997","533.27564999999993","3555.1709999999998","170","0.15","PCE","6","Anaktuvuk Pass","Residential rate as reported to PCE"
"SR-26","332360","254","North Slope Borough Power & Light","Atqasuk","Atqasuk_grid","North Slope","110.99275562499997","689.07499999999993","63","0.16107499999999997","387.24588404999997","2404.1340000000005","52","0.16107499999999997","11.041691249999996","68.549999999999983","4","0.16107499999999997","509.28033092499993","3161.7589999999996","120","0.161075","PCE","12","Atqasuk","Residential rate as reported to PCE"
"SR-83","332370","254","North Slope Borough Power & Light","Kaktovik","Kaktovik_grid","North Slope","110.22303939999995","694.75599999999986","80","0.15864999999999996","535.21291424999981","3373.5450000000001","54","0.15864999999999993","118.68796879999998","748.11200000000008","9","0.15864999999999996","764.12392244999978","4816.4129999999996","142","0.15864999999999996","PCE","12","Kaktovik","Residential rate as reported to PCE"
"SR-194","0","214","Barrow Utilities & Electric Cooperative Inc.","Barrow Utilities & Electric Cooperative Inc.","Utqiagvik_grid","North Slope","1494.4","11466","1500","0.13033315890458749","4415.1000000000004","38646","410","0.11424468250271698","0","0","0",NA,"5909.5","50112","1910","0.11792584610472541","EIA861","12","Utqiagvik","Residential rate as reported to PCE"
"SR-10","0","227","TDX North Slope Generating Company","TDX North Slope Generating Co","Deadhorse_grid","North Slope","0","0","0","0","17429","73055","168","0.23857367736636781","0","0","0",NA,"17429","73055","168","0.23857367736636781","EIA861","12","Deadhorse","Residential rate as reported to PCE"
"SR-126","331500","169","Alaska Village Electric Cooperative","Noatak","Noatak_grid","Northwest Arctic","694.45701859999997","798.04299999999989","122","0.87020000000000008","186.34810880000003","214.14400000000001","12","0.87020000000000008","603.55940740000005","693.58699999999999","24","0.87020000000000008","1484.3645348","1705.7739999999999","156","0.87020000000000008","PCE","12","Noatak","Residential rate as reported to PCE"
"SR-128","331510","169","Alaska Village Electric Cooperative","Noorvik","Noorvik_grid","Northwest Arctic","588.37135649999993","868.33799999999997","140","0.67758333333333332","148.56759925","219.261","14","0.67758333333333332","542.87028050000004","801.18600000000004","31","0.67758333333333332","1279.8092362500001","1888.7850000000001","183","0.67758333333333343","PCE","12","Noorvik","Residential rate as reported to PCE"
"SR-159","331610","169","Alaska Village Electric Cooperative","Selawik","Selawik_grid","Northwest Arctic","654.87878229999978","1043.299","187","0.62769999999999981","261.76533709999995","417.02300000000002","36","0.62769999999999981","734.4064891999999","1169.9960000000001","46","0.62769999999999981","1651.0506085999996","2630.3179999999998","269","0.62769999999999992","PCE","12","Selawik","Residential rate as reported to PCE"
"SR-163","331650","169","Alaska Village Electric Cooperative","Shungnak","Shungnak_grid","Northwest Arctic","280.3368524833333","369.86599999999999","64","0.75794166666666662","122.24613759166664","161.28699999999998","16","0.75794166666666662","270.77162864999997","357.24599999999998","16","0.75794166666666662","673.35461872499991","888.399","94","0.75794166666666651","PCE","12","Shungnak","Residential rate as reported to PCE"
"SR-18","331250","169","Alaska Village Electric Cooperative","Ambler","Ambler_grid","Northwest Arctic","339.89180491538463","497.65100000000007","86","0.68299230769230757","142.40731111538457","208.50499999999997","29","0.68299230769230757","480.21940445384604","703.11099999999999","23","0.68299230769230757","962.51852048461524","1409.2670000000003","131","0.68299230769230745","PCE","12","Ambler","Residential rate as reported to PCE"
"SR-88","331400","169","Alaska Village Electric Cooperative","Kiana","Kiana_grid","Northwest Arctic","439.29196792499994","678.41699999999992","127","0.64752500000000002","140.44558240000001","216.89600000000002","19","0.64752500000000002","392.05048650000003","605.46","20","0.64752500000000002","971.78803682500006","1500.7729999999999","161","0.64752500000000013","PCE","3","Kiana","Residential rate as reported to PCE"
"SR-91","331410","169","Alaska Village Electric Cooperative","Kivalina","Kivalina_grid","Northwest Arctic","342.20095034999991","511.37099999999998","89","0.66918333333333324","112.61953989999999","168.29400000000001","12","0.66918333333333324","311.08794044999991","464.87699999999995","16","0.66918333333333324","765.90843069999983","1144.5419999999999","115","0.66918333333333324","PCE","4","Kivalina","Residential rate as reported to PCE"
"SR-99","332130","17","Kotzebue Electric Association","Kotzebue","Kotzebue_grid","Northwest Arctic","2941.2249543416656","7096.8369999999995","1049","0.41444166666666654","4233.4192579083319","10214.753000000001","107","0.41444166666666649","1068.269398858333","2577.6109999999999","93","0.4144416666666666","8242.9136111083317","19889.201000000001","1249","0.41444166666666654","PCE","12","Kotzebue","Residential rate as reported to PCE"
"SR-52","332060","369","Ipnatchiaq Electric Company","Deering","Deering_grid","Northwest Arctic","162.45871919999996","230.53599999999994","44","0.70469999999999999","212.946246","302.18","7","0.70469999999999999","103.36610069999999","146.68099999999998","12","0.70469999999999999","478.77106589999994","686.05200000000013","66","0.69786410636511498","PCE","3","Deering","Residential rate as reported to PCE"
"SR-94","332090","407","Alaska Village Electric Cooperative","Kobuk","Shungnak_grid","Northwest Arctic","133.61753641666667","176.29","38","0.75794166666666674","145.22692892499998","191.607","14","0.75794166666666662","186.50897974166665","246.07299999999998","8","0.75794166666666662","465.35344508333333","613.97000000000014","56","0.75794166666666651","PCE","12","Kobuk","Residential rate as reported to PCE"
"SR-32","331820","432","Buckland, City of","Buckland","Buckland_grid","Northwest Arctic","344.59057709999996","726.8309999999999","98","0.47410000000000002","362.36031920000005","764.31200000000001","17","0.47410000000000008","57.486995500000013","121.25500000000002","10","0.47410000000000002","764.43789179999999","1622.1879999999999","127","0.47123877861258995","PCE","12","Buckland","Residential rate as reported to PCE"
"SR-8","0","18","Matanuska Electric Association","Matanuska Electric Assn Inc","Railbelt_grid","Railbelt","88971.8","453133","57299","0.19634809206127121","46996.6","278132","3892","0.16897228654020394","0","0","0",NA,"135968.4","731265","61191","0.18593587823839511","EIA861","12","In addition to Wasilla, the MEA service area includes 28 other communities.","Residential rate as reported to PCE"
"SR-2","0","121","Anchorage Municipal Light & Power","Anchorage Mun Light and Power","Railbelt_grid","Railbelt","21972","130806","24555","0.1679739461492592","118755","873691","6377","0.13592334131861264","0","0","0",NA,"140727","1004497","30932","0.14009698386356553","EIA861","12","Anchorage","Residential rate as reported to PCE"
"SR-4","0","13","Golden Valley Electric Assn Inc","Golden Valley Elec Assn Inc","Railbelt_grid","Railbelt","59396.1","280883","38521","0.2114620678360741","24931.7","128572","6440","0.19391236038950938","119725.3","795077","503","0.15058327683985326","204053.1","1204532","45464","0.16940446580082555","EIA861","12","In addition to Fairbanks, the GVEA service area includes 25 other communities.","Residential rate as reported to PCE"
"SR-3","0","8","Chugach Electric Assn Inc","Chugach Electric Assn Inc","Railbelt_grid","Railbelt","85849","509824","70515","0.16838948342957569","77315","566779","9492","0.13641119378099753","6983","56824","7","0.12288821624665634","170147","1133427","80014","0.15011729912910138","EIA861","12","In addition to Anchorage, the CEA service area includes eight other communities.","Residential rate as reported to PCE"
"SR-5","0","32","Homer Electric Assn Inc","Homer Electric Assn Inc","Railbelt_grid","Railbelt","43370.7","171719","26757","0.25256785795398295","38947.9","175687","4056","0.22168914034618384","13919","124366","24","0.11191965649775662","96237.6","471772","30837","0.20399175873091241","EIA861","12","In addition to Homer, the HEA service area includes 29 other communities","Residential rate as reported to PCE"
"SR-1","0","1","Alaska Electric Light & Power Company","Alaska Electric Light&Power Co","Juneau_grid","Southeast","16530","139475","14292","0.11851586305789567","11924","122347","2272","9.7460501687822346E-2","12912","136630","107","9.4503403352118862E-2","41366","398452","16671","0.10381677090339614","EIA861","12","Juneau, Douglas, Greens Creek (Industrial)","Residential rate as reported to PCE"
"SR-200","0","111","Wrangell, City of","Wrangell, City of","SEAPA_grid","Southeast","1592","13930","1206","0.11428571428571428","2328","20236","866","0.11504249851749358","0","0","0",NA,"3920","34166","2072","0.11473394602821518","EIA861","12","Wrangell","Residential rate as reported to PCE"
"SR-6","0","103","Ketchikan Public Utilities","Ketchikan Public Utilities","SEAPA_grid","Southeast","7032","68590","6397","0.1025222335617437","7061","72370","1282","9.7568053060660492E-2","1994.2","22936","15","8.6946285315660968E-2","16087.2","163896","7694","9.8154927515009524E-2","EIA861","12","Ketchikan, Saxman","Residential rate as reported to PCE"
"SR-198","0","212","Petersburg, City of","Petersburg, City of","SEAPA_grid","Southeast","1955.8","19326","1378","0.1012004553451309","1134","9787","720","0.11586798814754266","2202.3000000000002","19585","30","0.11244830227214705","5292.1","48698","2128","0.10867181403753748","EIA861","12","Petersburg","Residential rate as reported to PCE"
"SR-191","332900","53","Yakutat Power Inc","Yakutat","Yakutat_grid","Southeast","624.85898499999996","1389.09","311","0.44983333333333331","1243.7635261666667","2764.9429999999998","97","0.44983333333333336","448.87698766666671","997.87400000000002","63","0.44983333333333336","2317.4994988333333","5151.9070000000002","465","0.44983333333333331","PCE","12","Yakutat","Residential rate as reported to PCE"
"SR-137","332460","24","Pelican Utility","Pelican","Pelican_grid","Southeast","170.22600999999992","362.18299999999999","79","0.46999999999999981","64.577059999999975","137.398","13","0.46999999999999981","247.63406999999989","526.88099999999997","30","0.46999999999999981","482.43713999999977","1095.3889999999999","121","0.44042540138708697","PCE","12","Pelican","Residential rate as reported to PCE"
"SR-193","0","100","Sitka City & Borough of","Sitka, City & Borough of","Sitka_grid","Southeast","5701","43381","3711","0.13141697978377631","6282","41273","1719","0.15220604269134785","2382","22199","21","0.10730213072660931","14365","106853","5451","0.13443703031267254","EIA861","12","Sitka","Residential rate as reported to PCE"
"SR-119","331170","2","Alaska Power & Telephone Company","Naukati Bay","Prince of Wales Is._grid","Southeast","119.11792524999997","296.42999999999995","72","0.40184166666666665","23.892701816666669","59.458000000000006","13","0.40184166666666665","26.059432083333334","64.850000000000009","4","0.40184166666666665","169.07005914999996","420.73800000000006","86","0.40184166666666654","PCE","12","Naukati Bay","Residential rate as reported to PCE"
"SR-164","331190","2","Alaska Power & Telephone Company","Skagway","Haines_grid","Southeast","870.99278204166671","3306.835","687","0.26339166666666669","1683.8692464000005","6393.0240000000013","463","0.26339166666666669","591.24080539166664","2244.7209999999995","106","0.26339166666666669","3146.1028338333335","11944.579999999998","1245","0.26339166666666675","PCE","12","Skagway","Residential rate as reported to PCE"
"SR-176","331210","2","Alaska Power & Telephone Company","Thorne Bay, Kasaan","Prince of Wales Is._grid","Southeast","389.08759006666656","1527.431","349","0.25473333333333326","249.95988539999993","981.26100000000008","116","0.25473333333333326","224.46005979999993","881.15699999999993","70","0.25473333333333326","863.50753526666642","3389.8489999999993","535","0.25473333333333331","PCE","12","Thorne Bay, Kasaan","Residential rate as reported to PCE"
"SR-189","331230","2","Alaska Power & Telephone Company","Whale Pass","Whale_Pass_grid","Southeast","110.95914419999997","196.52699999999999","77","0.56459999999999988","28.978094999999996","51.325000000000003","10","0.56459999999999988","14.465051999999995","25.619999999999997","5","0.56459999999999988","154.40229119999995","273.47200000000004","92","0.56459999999999977","PCE","12","Whale Pass","Residential rate as reported to PCE"
"SR-47","331080","2","Alaska Power & Telephone Company","Coffman Cove","Prince of Wales Is._grid","Southeast","12.3720692","48.253","168","0.25640000000000002","2.6837388000000004","10.467000000000001","36","0.25640000000000002","4.1334244000000009","16.121000000000002","21","0.25640000000000002","19.189232400000002","74.841000000000008","225","0.25640000000000002","PCE","12","Coffman Cove","Residential rate as reported to PCE"
"SR-50","331090","2","Alaska Power & Telephone Company","Craig","Prince of Wales Is._grid","Southeast","896.88952739999979","3519.2839999999997","675","0.25484999999999997","1419.56266665","5570.1890000000003","299","0.25484999999999997","500.46576509999983","1963.7659999999996","70","0.25484999999999997","2816.9179591499997","11053.239","1039","0.25484999999999997","PCE","12","Craig","Residential rate as reported to PCE"
"SR-70","332010","417","Alaska Power & Telephone Company","Gustavus","Gustavus_grid","Southeast","450.26326674166677","1072.8430000000001","500","0.41969166666666674","187.31930281666669","446.32599999999996","98","0.41969166666666674","107.20436056666668","255.43599999999998","34","0.41969166666666674","744.78693012500014","1774.605","618","0.41969166666666674","PCE","12","Gustavus","Residential rate as reported to PCE"
"SR-71","331120","2","Alaska Power & Telephone Company","Haines, Covenant Life","Haines_grid","Southeast","1427.7972723083333","5468.567","1126","0.26109166666666667","1196.1836380833331","4581.4699999999993","347","0.26109166666666667","557.16308937500003","2133.9749999999999","66","0.26109166666666667","3181.1439997666666","12184.011999999999","1531","0.26109166666666667","PCE","12","Haines, Covenant Life","Residential rate as reported to PCE"
"SR-73","331140","2","Alaska Power & Telephone Company","Hollis","Prince of Wales Is._grid","Southeast","148.30618308333331","581.78300000000002","132","0.25491666666666662","73.812905249999986","289.55700000000002","17","0.25491666666666662","6.4096246666666659","25.144000000000002","10","0.25491666666666662","228.52871299999995","896.48400000000004","157","0.25491666666666662","PCE","12","Hollis","Residential rate as reported to PCE"
"SR-79","331150","2","Alaska Power & Telephone Company","Hydaburg","Prince of Wales Is._grid","Southeast","197.49586459166667","775.27900000000011","144","0.25474166666666664","59.483962358333329","233.50700000000001","36","0.25474166666666664","99.948657141666644","392.35299999999995","21","0.25474166666666664","356.92848409166663","1401.1390000000001","196","0.25474166666666664","PCE","12","Hydaburg","Residential rate as reported to PCE"
"SR-92","331155","2","Alaska Power & Telephone Company","Klawock","Prince of Wales Is._grid","Southeast","605.71315857499985","2377.5990000000002","415","0.25475833333333325","1335.7201056416661","5243.0869999999995","117","0.25475833333333325","237.32522058333325","931.56999999999994","34","0.25475833333333325","2178.7584847999992","8552.2559999999994","563","0.25475833333333325","PCE","12","Klawock","Residential rate as reported to PCE"
