"Plant ID","PCE ID","Utility Name","Plant Name","Community Name","Intertie Name","Energy Region","Fuel Type","Prime Mover","Net Generation MMBtu","Total Fuel MMBtu","Emission Factor","CO2 Metric Tons from Fuel","Efficiency (Max = 1.00)","Net Generation MWh","Fuel Use","Estimated Average Heat Content","Source","Number of monthly records","Communities connected to plant","Notes"
"P198","332220","Mcgrath Light & Power","McGrath","McGrath","McGrath_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","7451.6502762","20946.3","73.150000000000006","1532.221845","0.35575019340885983","2178.654","151786","0.13799889317855402","PCE","12","McGrath",NA
"P199",NA,"Metlakatla Power & Light","Centennial","Metlakatla","Metlakatla_grid","Southeast","DFO","IC","19078.433400000002","63628.499999999993","73.150000000000006","4654.4247749999995","0.29984100520992957","5578","461076","0.13800002602607811","EIA923","12","Metlakatla",NA
"P200",NA,"Metlakatla Power & Light","Chester Lake","Metlakatla","Metlakatla_grid","Southeast","WAT","HY","18414.895199999999",NA,NA,NA,NA,"5383.9999999999991",NA,NA,"EIA923","12","Metlakatla",NA
"P201",NA,"Metlakatla Power & Light","Purple Lake","Metlakatla","Metlakatla_grid","Southeast","WAT","HY","27899.3871",NA,NA,NA,NA,"8157",NA,NA,"EIA923","12","Metlakatla",NA
"P202","332230","Middle Kuskokwim Electric","Chuathbaluk","Chuathbaluk","Chuathbaluk_grid","Lower Yukon-Kuskokwim","DFO","IC","795.03163350000023","2881.6","73.150000000000006","210.78904","0.27589937309133822","232.44500000000005","20882","0.13799444497653482","PCE","12","Chuathbaluk",NA
"P203","332240","Middle Kuskokwim Electric","Crooked Creek","Crooked Creek","Crooked Creek_grid","Lower Yukon-Kuskokwim","DFO","IC","830.66089859999988","3003.3","73.150000000000006","219.69139500000003","0.27658272520227745","242.86199999999997","21764","0.13799393493843046","PCE","12","Crooked Creek",NA
"P204","332250","Middle Kuskokwim Electric","Red Devil","Red Devil","Red Devil_grid","Lower Yukon-Kuskokwim","DFO","IC","220.21601550000003","1249.5","73.150000000000006","91.400925000000001","0.17624330972388957","64.385000000000005","9055","0.1379900607399227","PCE","12","Red Devil",NA
"P205","332260","Middle Kuskokwim Electric","Sleetmute","Sleetmute","Sleetmute_grid","Lower Yukon-Kuskokwim","DFO","IC","867.91480620000004","3228.8","73.150000000000006","236.18672000000004","0.26880413968037659","253.75400000000002","23397","0.13800059836731204","PCE","12","Sleetmute",NA
"P206","332270","Middle Kuskokwim Electric","Stony River","Stony River","Stony River_grid","Lower Yukon-Kuskokwim","DFO","IC","432.19075742779233","2053","73.150000000000006","150.17695000000001","0.21051668652108735","126.36048224652583","14877","0.13799825233582039","PCE","12","Stony River",NA
"P207","332280","Naknek Electric Association","Naknek","Naknek","Naknek_grid","Bristol Bay","DFO","IC","84951.00008849999","232140.2","73.150000000000006","16981.055630000003","0.36594695829718416","24837.294999999995","1682174","0.13800011176013896","PCE","12","Naknek, South Naknek, King Salmon",NA
"P209","332300","Napaskiak Electric Utility","Napaskiak","Napaskiak","Napaskiak_grid","Lower Yukon-Kuskokwim","DFO","IC","2812.0797729636834","9330.5","73.150000000000006","682.52607500000011","0.30138575349270491","822.17342717413192","67612","0.13800065077205229","PCE","10","Napaskiak",NA
"P210","332310","Naterkaq Light Plant (City of Chefornak)","Chefornak","Chefornak","Chefornak_grid","Lower Yukon-Kuskokwim","DFO","IC","5157.2788332000009","15885.1","73.150000000000006","1161.9950650000001","0.32466140176643526","1507.8440000000003","115108","0.13800170274872295","PCE","12","Chefornak",NA
"P212","332320","Nelson Lagoon Electrical Coop","Nelson Lagoon","Nelson Lagoon","Nelson Lagoon_grid","Aleutians","DFO","IC","1094.8859142000001","3840.1000000000004","73.150000000000006","280.90331500000008","0.28511911517929223","320.11400000000003","27827","0.1379990656556582","PCE","12","Nelson Lagoon",NA
"P213","332110","New Koliganek Village Council","Koliganek","Koliganek","Koliganek_grid","Bristol Bay","DFO","IC","2185.0107707999996","7057.1000000000013","73.150000000000006","516.22686500000009","0.30961879111816459","638.8359999999999","51139","0.1379983965271124","PCE","10","Koliganek",NA
"P214","332330","Nikolai, City of","Nikolai","Nikolai","Nikolai_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","1322.7189378","5193.9000000000005","73.150000000000006","379.93378500000011","0.25466777138566393","386.726","37637","0.13799984058240564","PCE","11","Nikolai",NA
"P215","332340","Nome Joint Utility Systems","Snake River","Nome","Nome_grid","Bering Straits","DFO","IC","99050.441213100014","256895.00000000003","73.150000000000006","18791.869250000003","0.38556780479612296","28959.577000000001","1861557","0.13800007198275424","PCE","12","Nome",NA
"P215","332340","Nome Joint Utility Systems","Snake River","Nome","Nome_grid","Bering Straits","WND","WT","7191.6698529000005",NA,NA,NA,NA,"2102.643",NA,NA,"PCE","12","Nome",NA
"P216","332350","North Slope Borough Power & Light","Anaktuvuk Pass","Anaktuvuk Pass","Anaktuvuk Pass_grid","North Slope","DFO","IC","13794.0699","41346.499999999993","73.150000000000006","3024.4964749999995","0.33362122307813241","4033","299612","0.13800014685660117","PCE","12","Anaktuvuk Pass",NA
"P217","332360","North Slope Borough Power & Light","Atqasuk","Atqasuk","Atqasuk_grid","North Slope","DFO","IC","9076.8810677999991","27496","73.150000000000006","2011.3324000000002","0.33011641939918529","2653.8259999999996","199247","0.13799956837493163","PCE","9","Atqasuk",NA
"P218","332370","North Slope Borough Power & Light","Kaktovik","Kaktovik","Kaktovik_grid","North Slope","DFO","IC","15286.0492239","44456.4","73.150000000000006","3251.9856600000003","0.34384361360569005","4469.2129999999997","322147","0.13800035387571513","PCE","11","Kaktovik",NA
"P219","332380","North Slope Borough Power & Light","Nuiqsut","Nuiqsut","Nuiqsut_grid","North Slope","DFO","IC","3166.3085220000003","12084.700000000003","73.150000000000006","883.99580500000025","0.26200969175900102","925.74","87570","0.13800045677743522","EIA923","12","Nuiqsut",NA
"P219","332380","North Slope Borough Power & Light","Nuiqsut","Nuiqsut","Nuiqsut_grid","North Slope","NG","IC","20023.325477999999","77002","53.06","4085.7261200000003","0.26003643383288744","5854.2599999999993","77002","1","EIA923","12","Nuiqsut",NA
"P220","332390","North Slope Borough Power & Light","Point Hope","Point Hope","Point Hope_grid","North Slope","DFO","IC","23150.5023477","77390.700000000012","73.150000000000006","5661.1297050000012","0.29913804045834957","6768.5589999999993","560801","0.13800028887252344","PCE","12","Point Hope",NA
"P221","332400","North Slope Borough Power & Light","Point Lay","Point Lay","Point Lay_grid","North Slope","DFO","IC","12270.035524500001","36654.199999999997","73.150000000000006","2681.2547300000001","0.33475114787664173","3587.415","265610","0.13800007529836977","PCE","12","Point Lay",NA
"P222","332410","North Slope Borough Power & Light","Wainwright","Wainwright","Wainwright_grid","North Slope","DFO","IC","25393.743726000001","75722.700000000012","73.150000000000006","5539.1155050000007","0.33535179973772722","7424.42","548714","0.13800030617042761","PCE","12","Wainwright",NA
"P223","332420","Nunam Iqua Electric Company","Nunam Iqua","Nunam Iqua","Nunam Iqua_grid","Lower Yukon-Kuskokwim","DFO","IC","2644.1689443","8416.2999999999993","73.150000000000006","615.65234499999997","0.31417237316873214","773.08100000000002","60987","0.13800154131208289","PCE","12","Nunam Iqua",NA
"P224","332430","Nushagak Electric Cooperative","Dillingham","Dillingham","Dillingham_grid","Bristol Bay","DFO","IC","65622.378584099992","177965.5","73.150000000000006","13018.176325","0.36873651681983299","19186.146999999997","1289604","0.13800011476391202","PCE","12","Dillingham, Aleknagik",NA
"P225","332440","Ouzinkie, City of","Ouzinkie","Ouzinkie","Ouzinkie_grid","Kodiak","DFO","IC","1359.8223521999998","4403","73.150000000000006","322.07945000000001","0.30883996188962065","397.57399999999996","31905","0.13800344773546466","PCE","12","Ouzinkie",NA
"P225","332440","Ouzinkie, City of","Ouzinkie","Ouzinkie","Ouzinkie_grid","Kodiak","WAT","HY","945.60350040000014",NA,NA,NA,NA,"276.46800000000002",NA,NA,"PCE","12","Ouzinkie",NA
"P227","332450","Pedro Bay Village Council","Pedro Bay","Pedro Bay","Pedro Bay_grid","Bristol Bay","DFO","IC","684.74063969999997","2599","73.150000000000006","190.11685","0.26346311646787224","200.19899999999998","18833","0.13800244252110658","PCE","12","Pedro Bay",NA
"P229",NA,"Petersburg Borough - (AK)","Blind Slough","Petersburg","SEAPA_grid","Southeast","DFO","IC","1411.1473739999999","4376","73.150000000000006","320.1044","0.32247426279707492","412.57999999999993","31710","0.13800063071586249","EIA923","12","Ketchikan, Petersburg, Wrangell",NA
"P229",NA,"Petersburg Borough - (AK)","Blind Slough","Petersburg","SEAPA_grid","Southeast","WAT","HY","30461.191800000001",NA,NA,NA,NA,"8906",NA,NA,"EIA923","12","Ketchikan, Petersburg, Wrangell",NA
"P230","332480","Pilot Point Electric Utility","Pilot Point","Pilot Point","Pilot Point_grid","Bristol Bay","DFO","IC","1599.6914115000002","6245.2999999999993","73.150000000000006","456.84369500000003","0.2561432455606617","467.70500000000004","45255","0.13800243067064411","PCE","12","Pilot Point",NA
"P232","332500","Port Heiden Utilities","Port Heiden","Port Heiden","Port Heiden_grid","Bristol Bay","DFO","IC","1951.6231799999998","7141.6999999999989","73.150000000000006","522.41535499999998","0.27327151518546006","570.59999999999991","51751","0.13800119804448222","PCE","12","Port Heiden",NA
"P234","332520","Rampart Village Council","Rampart","Rampart","Rampart_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","224.86842381995334","837.7","73.150000000000006","61.277755000000006","0.2684355065297282","65.745233991156724","6070","0.13800658978583197","PCE","4","Rampart",NA
"P236","332530","Ruby, City of","Ruby","Ruby","Ruby_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","1854.9347193000001","6200.0000000000009","73.150000000000006","453.53000000000014","0.29918301924193547","542.33100000000002","44928","0.13799857549857553","PCE","10","Ruby",NA
"P237","332550","Saint George, City of","Saint George","Saint George","Saint George_grid","Aleutians","DFO","IC","2047.5728559000001","6775.9999999999991","73.150000000000006","495.66439999999994","0.30218017353896109","598.65300000000002","49102","0.13799845220153964","PCE","12","Saint George",NA
"P240",NA,"Sitka, City & Borough of","Blue Lake Hydro","Sitka","Sitka_grid","Southeast","WAT","HY","192118.25100000002",NA,NA,NA,NA,"56170",NA,NA,"EIA923","12","Sitka",NA
"P241",NA,"Sitka, City & Borough of","Green Lake","Sitka","Sitka_grid","Southeast","WAT","HY","178779.08099999998",NA,NA,NA,NA,"52269.999999999993",NA,NA,"EIA923","12","Sitka",NA
"P242",NA,"Sitka, City & Borough of","Jarvis Street","Sitka","Sitka_grid","Southeast","DFO","IC","-2151.3687000000004","6166.9999999999991","73.150000000000006","451.11604999999997","-0.34885174314901912","-629.00000000000011","44688","0.13800125313283207","EIA923","12","Sitka",NA
"P175",NA,"Southeast Alaska Power Agency","Swan Lake","Ketchikan","SEAPA_grid","Southeast","WAT","HY","199800.24479999999",NA,NA,NA,NA,"58415.999999999993",NA,NA,"EIA923","12","Ketchikan, Petersburg, Wrangell",NA
"P244",NA,"Southeast Alaska Power Agency","Tyee Lake Hydroelectric Facility","Ketchikan","SEAPA_grid","Southeast","WAT","HY","400879.68180000002",NA,NA,NA,NA,"117206",NA,NA,"EIA923","12","Ketchikan, Petersburg, Wrangell",NA
"P246","332570","Stevens Village Ira Council","Stevens Village","Stevens Village","Stevens Village_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","453.60360630000002","2189.6","73.150000000000006","160.16924000000003","0.20716277233284619","132.62100000000001","15866","0.13800579856296483","PCE","10","Stevens Village",NA
"P247","332580","Takotna Community Assoc Inc","Takotna","Takotna","Takotna_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","377.96995505795451","1631.2999999999997","73.150000000000006","119.32959499999998","0.23169861770241806","110.50783704878359","11821","0.13800016919042379","PCE","6","Takotna",NA
"P248","332590","Tanalian Electric Cooperative","Port Alsworth","Port Alsworth","Port Alsworth_grid","Bristol Bay","DFO","IC","3239.8962764999997","10386.9","73.150000000000006","759.80173500000001","0.31192138910550787","947.25499999999988","75269","0.13799705057859143","PCE","12","Port Alsworth",NA
"P249","332600","Tanana Power Company Inc","Tanana","Tanana","Tanana_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","4583.7082043999999","13506.1","73.150000000000006","987.97121500000003","0.33938059131799703","1340.1479999999999","97871","0.13799899868193846","PCE","12","Tanana",NA
"P250","332610","Tatitlek Village Ira Council","Tatitlek","Tatitlek","Tatitlek_grid","Copper River/Chugach","DFO","IC","1384.2364536","4633.8","73.150000000000006","338.96247000000005","0.29872598161336267","404.71199999999999","33579","0.1379969623872063","PCE","12","Tatitlek",NA
"P251","331005","TDX Adak Generating LLC","Adak","Adak","Adak_grid","Aleutians","DFO","IC","7084.8983478000018","22486.5","73.150000000000006","1644.887475","0.31507341506237085","2071.4260000000004","162946","0.13799970542388276","PCE","12","Adak",NA
"P253","332200","TDX Manley Generating LLC","Manley Hot Springs","Manley Hot Springs","Manley Hot Springs_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","1874.0063121000003","6105.5000000000009","73.150000000000006","446.61732500000011","0.3069374026861027","547.90700000000004","44243","0.13799923151685015","PCE","12","Manley Hot Springs",NA
"P254",NA,"TDX North Slope Generating Co","TNSG North Plant","Deadhorse","Deadhorse_grid","North Slope","NG","GT","208665.66240000003","768312","53.06","40766.634720000002","0.27158974791490959","61008.000000000007","801995","0.95800098504354769","EIA923","12","Deadhorse",NA
"P255",NA,"TDX North Slope Generating Co","TNSG South Plant","Deadhorse","Deadhorse_grid","North Slope","NG","IC","-1641.7440000000001","1225","53.06","64.998500000000007","-1.3401991836734695","-480","1277","0.9592795614722005","EIA923","12","Deadhorse",NA
"P256","332630","Tenakee Springs, City of","Tenakee Springs","Tenakee Springs","Tenakee Springs_grid","Southeast","DFO","IC","1333.6536369000003","4237.2","73.150000000000006","309.95117999999997","0.3147488050835458","389.92300000000006","30704","0.13800156331422617","PCE","12","Tenakee Springs",NA
"P257",NA,"Tesoro Alaska Company LLC","Tesoro Kenai Cogeneration Plant","Industrial","Railbelt_grid","Railbelt","NG","GT","221384.18134169999","251191","53.06","13328.194460000001","0.88133803098717711","64726.538999999997","273251","0.91926836498311082","EIA923","12",NA,NA
"P258","332710","Tuluksak Traditional","Tuluksak","Tuluksak","Tuluksak_grid","Lower Yukon-Kuskokwim","DFO","IC","1882.3176411000004","6675.6","73.150000000000006","488.32014000000009","0.28196980662412374","550.3370000000001","48375","0.13799689922480621","PCE","11","Tuluksak",NA
"P259","332720","Tuntutuliak Community","Tuntutuliak","Tuntutuliak","Tuntutuliak_grid","Lower Yukon-Kuskokwim","DFO","IC","2964.7160399999993","5425.2","73.150000000000006","396.85338000000002","0.54647128953771285","866.79999999999984","90450","0.1380001526212703","PCE","12","Tuntutuliak",NA
"P259","332720","Tuntutuliak Community","Tuntutuliak","Tuntutuliak","Tuntutuliak_grid","Lower Yukon-Kuskokwim","WND","WT","543.68746770000007",NA,NA,NA,NA,"158.959",NA,NA,"PCE","12","Tuntutuliak",NA
"P260","332730","Twin Hills Village Council","Twin Hills","Twin Hills","Twin Hills_grid","Bristol Bay","DFO","IC","516.34092545454553","2170","73.150000000000006","158.7355","0.23794512693757858","150.96363636363637","15725","0.13799682034976152","PCE","6","Twin Hills",NA
"P268",NA,"U S Air Force-Eielson AFB","Eielson AFB Central Heat & Power Plant","Eielson AFB","Railbelt_grid","Railbelt","DFO","IC","448.05930000000001","620.6","73.150000000000006","45.396890000000006","0.72197760232033514","131","4494","0.1380952380952381","EIA923","12","Eielson AFB",NA
"P268",NA,"U S Air Force-Eielson AFB","Eielson AFB Central Heat & Power Plant","Eielson AFB","Railbelt_grid","Railbelt","SUB","ST","231277.26570000002","324819","97.17","31562.662230000002","0.71201889575425092","67619","21430","15.157209519365376","EIA923","12","Eielson AFB",NA
"P261","332740","Umnak Power Company","Nikolski","Nikolski","Nikolski_grid","Aleutians","DFO","IC","738.51117600000009","2672.9999999999995","73.150000000000006","195.52994999999999","0.27628551290684633","215.92000000000002","19370","0.13799690242643262","PCE","12","Nikolski",NA
"P262","332850","Unalakleet Valley Electric Cooperative","Unalakleet","Unalakleet","Unalakleet_grid","Bering Straits","DFO","IC","12281.544834","32505","73.150000000000006","2377.7407499999999","0.377835558652515","3590.7799999999997","235544","0.13799969432462725","PCE","12","Unalakleet",NA
"P262","332850","Unalakleet Valley Electric Cooperative","Unalakleet","Unalakleet","Unalakleet_grid","Bering Straits","WND","WT","2688.2224082999996",NA,NA,NA,NA,"785.9609999999999",NA,NA,"PCE","12","Unalakleet",NA
"P263","332860","Unalaska, City of","Dutch Harbor","Unalaska","Unalaska_grid","Aleutians","DFO","IC","185941.18919999999","493175.8","73.150000000000006","36075.80977","0.37702821022442706","54364","3573738","0.13799998768796146","EIA923","12","Unalaska",NA
"P264",NA,"Unalaska, City of","Unalaska Power Module","Unalaska","Unalaska_grid","Aleutians","DFO","IC","687.48030000000006","1976.6","73.150000000000006","144.58829","0.34780952140038457","201","14322","0.1380114509146767","EIA923","12","Unalaska",NA
"P265","332870","Ungusraq Power Company","Newtok","Newtok","Newtok_grid","Lower Yukon-Kuskokwim","DFO","IC","1303.0932563999997","4946.6000000000004","73.150000000000006","361.84379000000001","0.26343210617393759","380.98799999999994","35844","0.13800357103001898","PCE","11","Newtok",NA
"P266",NA,"Unisea Inc","Unisea G 2","Industrial","Unalaska_grid","Aleutians","DFO","IC","94832.0210487","282027.60000000003","73.150000000000006","20630.318940000005","0.33625085292609658","27726.228999999999","2043678","0.13800001761529948","EIA923","12","Unalaska",NA
"P266",NA,"Unisea Inc","Unisea G 2","Industrial","Unalaska_grid","Aleutians","OBL","IC","9541.8537512999992","28480",NA,NA,"0.33503699969452244","2789.7709999999997","299040","9.5238095238095233E-2","EIA923","12","Unalaska",NA
"P267",NA,"University of Alaska","University of Alaska Fairbanks","Industrial","Railbelt_grid","Railbelt","DFO","ST","19770.322466699999","35541.099999999991","73.150000000000006","2599.8314649999993","0.55626647646527549","5780.2889999999998","257544","0.13800010871928678","EIA923","24","Fairbanks",NA
"P267",NA,"University of Alaska","University of Alaska Fairbanks","Industrial","Railbelt_grid","Railbelt","SUB","ST","122644.12893329996","216390","97.17","21026.616300000002","0.56677355207403279","35857.710999999988","14239","15.19699417093897","EIA923","24","Fairbanks",NA
"P270","332880","Venetie Village Electric","Venetie","Venetie","Venetie_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","2424.447985555556","9708.2000000000007","73.150000000000006","710.15483000000006","0.24973197766378483","708.84074074074078","70348","0.1380025018479559","PCE","12","Venetie",NA
"P271",NA,"Westward Seafoods Inc","Westward Seafoods","Industrial","Unalaska_grid","Aleutians","DFO","IC","40349.2791","47759.1","73.150000000000006","3493.5781649999999","0.84485007255161848","11797","346080","0.138000173370319","EIA923","10","Unalaska",NA
"P272","332890","White Mountain, City of","White Mountain","White Mountain","WhiteMountain_grid","Bering Straits","DFO","IC","2935.1475464999994","9085.3000000000011","73.150000000000006","664.58969500000023","0.32306556156648641","858.15499999999986","65835","0.13800106326422118","PCE","12","White Mountain",NA
"P273",NA,"Wrangell, City of","Wrangell","Wrangell","SEAPA_grid","Southeast","DFO","IC","1778.556","5599.1","73.150000000000006","409.57416500000005","0.31765033666124909","520","40572","0.13800404219658879","EIA923","12","Ketchikan, Petersburg, Wrangell",NA
"P177","332070","King Cove, City of","King Cove","King Cove","King Cove_grid","Aleutians","DFO","IC","2767.0226999999995","7778.2000000000007","73.150000000000006","568.9753300000001","0.35574074978786857","808.99999999999977","56364","0.13799943226172737","EIA923","12","King Cove","Annual FY 18/FY19 PCE report. Did not submit monthly PCE reports to AEA"
"P177","332070","King Cove, City of","King Cove","King Cove","King Cove_grid","Aleutians","WAT","HY","12750.8784",NA,NA,NA,NA,"3728",NA,NA,"EIA923","12","King Cove","Annual FY 18/FY19 PCE report. Did not submit monthly PCE reports to AEA"
"P26","331190","Alaska Power & Telephone Company","Skagway","Skagway","UpperLynnCanal_grid","Southeast","DFO","IC","252.02480550000007","843.90000000000009","73.150000000000006","61.731285000000014","0.29864297369356563","73.685000000000016","6115","0.13800490596892886","PCE","12","Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway","Hydro=EIA, IC=PCE"
"P26","331190","Alaska Power & Telephone Company","Skagway","Skagway","UpperLynnCanal_grid","Southeast","WAT","HY","6799.5563999999995",NA,NA,NA,NA,"1987.9999999999998",NA,NA,"EIA923","12","Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway","Hydro=EIA, IC=PCE"
"P189","332130","Kotzebue Electric Association","Kotzebue","Kotzebue","Kotzebue_grid","Northwest Arctic","DFO","IC","53323.301292299999","152670.80000000002","73.150000000000006","11167.869020000002","0.34926980989357487","15590.241","1106309","0.13800014281724185","PCE","11","Kotzebue","IC, Wind=PCE, Battery=EIA923"
"P189","332130","Kotzebue Electric Association","Kotzebue","Kotzebue","Kotzebue_grid","Northwest Arctic","MWH","BA","-307.82700000000006",NA,NA,NA,NA,"-90.000000000000014","100","0","EIA923","11","Kotzebue","IC, Wind=PCE, Battery=EIA923"
"P189","332130","Kotzebue Electric Association","Kotzebue","Kotzebue","Kotzebue_grid","Northwest Arctic","WND","WT","15049.877508899999",NA,NA,NA,NA,"4400.1629999999996",NA,NA,"PCE","11","Kotzebue","IC, Wind=PCE, Battery=EIA923"
"P192","332160","Kwigillingok Power Company","Kwigillingok","Kwigillingok","Kwigillingok_grid","Lower Yukon-Kuskokwim","DFO","IC","3665.5005674665099","5665.8","73.150000000000006","414.45327000000003","0.64695198691561828","1071.6897837811039","99882","0.13800175370226034","PCE","12","Kwigillingok","Includes wind purchased from Calista"
"P192","332160","Kwigillingok Power Company","Kwigillingok","Kwigillingok","Kwigillingok_grid","Lower Yukon-Kuskokwim","WND","WT","934.99372979999998",NA,NA,NA,NA,"273.36599999999999",NA,NA,"PCE","12","Kwigillingok","Includes wind purchased from Calista"
"P233","332510","Puvurnaq Power Company","Kongiganak","Kongiganak","Kongiganak_grid","Lower Yukon-Kuskokwim","DFO","IC","2330.2503900000002","3486.3999999999996","73.150000000000006","255.03016","0.66838297097292343","681.30000000000007","55949","0.13799873337555413","PCE","12","Kongiganak","Includes wind purchased from Calista"
"P233","332510","Puvurnaq Power Company","Kongiganak","Kongiganak","Kongiganak_grid","Lower Yukon-Kuskokwim","WND","WT","2494.4692539000002",NA,NA,NA,NA,"729.3130000000001",NA,NA,"PCE","12","Kongiganak","Includes wind purchased from Calista"
"P47","331800","Alaska Village Electric Cooperative","Bethel","Bethel","Bethel_grid","Lower Yukon-Kuskokwim","DFO","IC","143017.4331885","409681.26099990716","73.150000000000006","29968.184242143208","0.34909439801917719","41814.294999999998","2968705","0.13799999023139961","PCE","12","Bethel; Napakiak","Provides power to Napakiak (non-AVEC) but is not reported. WT operational 12/2018"
"P47","331800","Alaska Village Electric Cooperative","Bethel","Bethel","Bethel_grid","Lower Yukon-Kuskokwim","WND","WT","727.60725960000002",NA,NA,NA,NA,"212.732",NA,NA,"PCE","12","Bethel; Napakiak","Provides power to Napakiak (non-AVEC) but is not reported. WT operational 12/2018"
"P228","332460","Pelican Utility","Pelican","Pelican","Pelican_grid","Southeast","DFO","IC","554.08859999999993","1814.2","73.150000000000006","132.70873","0.30541759453202511","161.99999999999997","13146","0.13800395557584055","EIA923","12","Pelican","Annual FY19 PCE report. Did not submit monthly PCE reports to AEA"
"P228","332460","Pelican Utility","Pelican","Pelican","Pelican_grid","Southeast","WAT","HY","3923.0841",NA,NA,NA,NA,"1147",NA,NA,"EIA923","12","Pelican","Annual FY19 PCE report. Did not submit monthly PCE reports to AEA"
"P155",NA,"Homer Electric Assn Inc","Bernice Lake","Homer","Railbelt_grid","Railbelt","NG","GT","1354.4388000000001","23696","53.06","1257.3097600000001","5.7158963538149907E-2","396","23602","1.0039827133293788","EIA923","12","Includes HEA service territory","Subsidiary of HEA. Includes HEA service territory"
"P252","332540","TDX Corporation","Sand Point","Sand Point","Sand Point_grid","Aleutians","DFO","IC","9595.7816213999995","28059.204104427234","73.150000000000006","2052.5307802388525","0.3419833857613217","2805.5379999999996","203328","0.13799970542388276",NA,"12","Sand Point","Wind purchased from TDX Aleutian Wind Energy"
"P252","332540","TDX Corporation","Sand Point","Sand Point","Sand Point_grid","Aleutians","WND","WT","4113.5366649000007",NA,NA,NA,NA,"1202.6830000000002",NA,NA,"PCE","12","Sand Point","Wind purchased from TDX Aleutian Wind Energy"
"P238","332560","Saint Paul Municipal Electric","Saint Paul","Saint Paul","Saint Paul_grid","Aleutians","DFO","IC","10293.091863599999","31374.638100281045","73.150000000000006","2295.0547770355588","0.32807045712211086","3009.4119999999994","227355","0.13799845220153964",NA,"12","Saint Paul","Wind purchased from TDX Wind Generation"
"P238","332560","Saint Paul Municipal Electric","Saint Paul","Saint Paul","Saint Paul_grid","Aleutians","WND","WT","1225.3600982999999",NA,NA,NA,NA,"358.26099999999997",NA,NA,"PCE","12","Saint Paul","Wind purchased from TDX Wind Generation"
"P211","332470","Native Village of Perryville","Perryville","Perryville","Perryville_grid","Bristol Bay","DFO","IC","1020.29544","3839.2549386990345","73.150000000000006","280.84149876583439","0.26575350068983333","298.33199999999999","27821","0.13799845220153964","RCA","9","Perryville","Annual FY19 PCE report. Did not submit monthly PCE reports to AEA"
