"","AEA Reporting ID","PCE ID","CPCN","Utility Name","Community Name","Intertie","AEA Energy Region","Residential kWh Use Per Customer","Residential Revenue Per Customer","Residential $/kWh","Commercial kWh Use Per Customer","Commercial Revenue Per Customer","Commercial $/kWh","Other kWh Use Per Customer","Other Revenue Per Customer","Other $/kWh","Source","Number of monthly records","Communities reported","Notes"
"88","SR-62","331310","169","Alaska Village Electric Cooperative","Emmonak","Emmonak_grid","Lower Yukon-Kuskokwim","4960.9201877934274","2543.9598723004697","0.51279999999999992","24815.975609756097","12725.632292682925","0.51279999999999992","37202.204545454544","19077.29049090909","839.40078159999985","PCE","6","Emmonak","PCE revenue assumes all kWh are at residential rate"
"89","SR-68","331330","169","Alaska Village Electric Cooperative","Goodnews Bay","Goodnews Bay_grid","Lower Yukon-Kuskokwim","2464.3237410071947","1506.1125263788967","0.61116666666666652","6619.4444444444443","4045.5837962962951","0.61116666666666652","10920.545454545454","6674.2733636363619","146.83401399999997","PCE","6","Goodnews Bay","PCE revenue assumes all kWh are at residential rate"
"90","SR-76","331360","169","Alaska Village Electric Cooperative","Hooper Bay","Hooper Bay_grid","Lower Yukon-Kuskokwim","4280.7003745318352","2120.6589655430712","0.49539999999999995","12391.102564102566","6138.5522102564091","0.4953999999999999","59818","29633.837199999994","770.47976719999986","PCE","12","Hooper Bay","PCE revenue assumes all kWh are at residential rate"
"91","SR-84","331720","169","Alaska Village Electric Cooperative","Kalskag","Upper Kalskag_grid","Lower Yukon-Kuskokwim","2975.4453125","1680.6554893880204","0.56484166666666658","3040.6666666666665","1717.4952277777775","0.56484166666666658","96015.75","54233.69625624999","216.93478502499997","PCE","12","Kalskag","PCE revenue assumes all kWh are at residential rate"
"92","SR-87","331390","169","Alaska Village Electric Cooperative","Kasigluk","Kasigluk_grid","Lower Yukon-Kuskokwim","3289.9298245614036","1708.6798865497078","0.51936666666666675","8936.3333333333321","4641.2336555555557","0.51936666666666675","31811.25","16521.702875000003","396.52086900000006","PCE","12","Kasigluk","PCE revenue assumes all kWh are at residential rate"
"93","SR-98","332120","285","Kotlik Joint Utility","Kotlik","Kotlik_grid","Lower Yukon-Kuskokwim","5157.3129770992373","2453.1618727735372","0.47566666666666668","19256.333333333336","9159.5958888888908","0.47566666666666663","37265.772727272728","17726.085893939395","389.97388966666665","PCE","12","Kotlik","PCE revenue assumes all kWh are at residential rate"
"94","SR-25","331780","337","Atmautluak Tribal Utilities","Atmautluak","Atmautluak_grid","Lower Yukon-Kuskokwim","4064.9444444444453","3249.1100944444452","0.79930000000000001","35714.999999999993","28546.999499999998","0.79930000000000001","8568.25","6848.6022250000005","82.183226700000006","PCE","12","Atmautluak","PCE revenue assumes all kWh are at residential rate"
"95","SR-103","332160","376","Kwigillingok Power Company","Kwigillingok","Kwigillingok_grid","Lower Yukon-Kuskokwim","5518.1505376344085","3697.1608602150536","0.67","23109.045454545456","15483.060454545455","0.67","11587.5","7763.6250000000009","46.581750000000007","PCE","4","Kwigillingok","PCE revenue assumes all kWh are at residential rate"
"96","SR-122","332870","375","Ungusraq Power Company","Newtok","Newtok_grid","Lower Yukon-Kuskokwim","3670.7887323943669","2936.6309859154931","0.79999999999999993","6176.5000000000009","4941.2","0.79999999999999993","5402.5","4322","25.931999999999999","PCE","7","Newtok","PCE revenue assumes all kWh are at residential rate"
"97","SR-97","332510","395","Puvurnaq Power Company","Kongiganak","Kongiganak_grid","Lower Yukon-Kuskokwim","5313.065420560747","3453.4925233644863","0.65000000000000013","22082.750000000004","14353.787500000006","0.65000000000000013","8915.4","5795.01","57.950100000000006","PCE","6","Kongiganak","PCE revenue assumes all kWh are at residential rate"
"98","SR-21","331760","5","Aniak Light & Power","Aniak","Aniak_grid","Lower Yukon-Kuskokwim","5230.896739130435","3020.7992760416669","0.57749166666666663","31267.074074074073","18056.474718827161","0.57749166666666663","102374.24999999999","59120.276256249985","236.48110502499995","PCE","12","Aniak","PCE revenue assumes all kWh are at residential rate"
"99","SR-149","332250","343","Middle Kuskokwim Electric","Red Devil","Red Devil_grid","Lower Yukon-Kuskokwim","2045.1333333333332","2210.2778499999999","1.0807499999999999","4250.666666666667","4593.9079999999994","1.0807499999999999","0","0","9.9828877499999997","PCE","3","Red Devil","PCE revenue assumes all kWh are at residential rate"
"100","SR-166","332260","343","Middle Kuskokwim Electric","Sleetmute","Sleetmute_grid","Lower Yukon-Kuskokwim","2578.9729729729725","2787.2465319819812","1.080758333333333","6748.1111111111113","7293.0773175925906","1.080758333333333","16054.250000000004","17350.764472916664","69.403057891666663","PCE","12","Sleetmute","PCE revenue assumes all kWh are at residential rate"
"101","SR-169","332270","343","Middle Kuskokwim Electric","Stony River","Stony River_grid","Lower Yukon-Kuskokwim","2090.666666666667","2283.844266666667","1.0923999999999998","6406.1249999999991","6998.050949999998","1.0923999999999998","0","0","5.9044219999999994","PCE","12","Stony River","PCE revenue assumes all kWh are at residential rate"
"102","SR-44","332230","343","Middle Kuskokwim Electric","Chuathbaluk","Chuathbaluk_grid","Lower Yukon-Kuskokwim","2773.8285714285716","2997.8845742857138","1.0807749999999998","13249.499999999998","14319.728362499995","1.0807749999999998","2355.5","2545.7655125000001","35.640717174999999","PCE","12","Chuathbaluk","PCE revenue assumes all kWh are at residential rate"
"103","SR-51","332240","343","Middle Kuskokwim Electric","Crooked Creek","Crooked Creek_grid","Lower Yukon-Kuskokwim","2831.4324324324325","3060.1177918918911","1.0807666666666664","10469.999999999998","11315.626999999995","1.0807666666666664","4982.375","5384.7848208333326","43.078278566666661","PCE","12","Crooked Creek","PCE revenue assumes all kWh are at residential rate"
"104","SR-28","331800","43","Bethel Utilities Corp","Bethel","Bethel_grid","Lower Yukon-Kuskokwim","5503.2054939249856","1835.5941924986785","0.33354999999999996","20257.587155963305","6756.918195871559","0.3335499999999999","140951.79591836734","47014.471528571419","4607.4182097999992","PCE","12","Bethel, Oscarville","PCE revenue assumes all kWh are at residential rate"
"105","SR-132","332420","408","Nunam Iqua Electric Company","Nunam Iqua","Nunam Iqua_grid","Lower Yukon-Kuskokwim","4436.1818181818189","1877.9836363636364","0.42333333333333328","68343.599999999991","28932.123999999996","0.42333333333333328","13807.250000000002","5845.0691666666662","70.140829999999994","PCE","12","Nunam Iqua","PCE revenue assumes all kWh are at residential rate"
"106","SR-117","332290","319","Napakiak Ircinraq","Napakiak","Bethel_grid","Lower Yukon-Kuskokwim","3207.5420560747662","2655.5775272585665","0.82791666666666663","7917.3529411764703","6554.9084558823515","0.82791666666666652","10141.833333333332","8396.5928472222222","50.379557083333324","PCE","12","Napakiak","PCE revenue assumes all kWh are at residential rate"
"107","SR-14","331030","635","Akiak City Council","Akiak","Akiak_grid","Lower Yukon-Kuskokwim","3423.0454545454545","2156.5186363636362","0.63","37502.25","23626.4175","0.63","11707.250000000002","7375.5675000000019","118.00908000000003","PCE","12","Akiak","PCE revenue assumes all kWh are at residential rate"
"108","SR-35","332310","365","Naterkaq Light Plant (City of Chefornak)","Chefornak","Chefornak_grid","Lower Yukon-Kuskokwim","4435.8782608695647","2173.5803478260877","0.49000000000000016","15287.636363636362","7490.9418181818201","0.49000000000000016","17184","8420.1600000000053","319.96608000000015","PCE","6","Chefornak","PCE revenue assumes all kWh are at residential rate"
"109","SR-102","332150","281","Kwethluk Incorporated d/b/a Kuiggluum Kallugvia","Kwethluk","Kwethluk_grid","Lower Yukon-Kuskokwim","4578.3894736842103","2380.7625263157888","0.51999999999999991","20702.708333333328","10765.408333333331","0.51999999999999991","10029.25","5215.2099999999991","20.860839999999996","PCE","12","Kwethluk","PCE revenue assumes all kWh are at residential rate"
"110","SR-13","331020","412","Akiachak Native Community","Akiachak","Akiachak_grid","Lower Yukon-Kuskokwim","3734.1128205128198","2259.1382564102555","0.60499999999999987","12519.3","7574.1764999999987","0.60499999999999987","35325.272727272735","21371.789999999997","470.17937999999992","PCE","12","Akiachak","PCE revenue assumes all kWh are at residential rate"
"111","SR-180","332710","664","Tuluksak Traditional","Tuluksak","Tuluksak_grid","Lower Yukon-Kuskokwim","2450.372549019608","2352.3576470588241","0.9600000000000003","19351.857142857145","18577.782857142865","0.96000000000000019","5921.583333333333","5684.7200000000012","68.216640000000012","PCE","12","Tuluksak",NA
"112","SR-130","332380","254","North Slope Borough Power & Light","Nuiqsut","Nuiqsut_grid","North Slope","8710.9636363636364","696.87709090909073","7.9999999999999988E-2","67895.642857142841","5431.6514285714275","7.9999999999999988E-2","17533.875000000004","1402.7099999999998","11.221679999999999","PCE","12","Nuiqsut","PCE revenue assumes all kWh are at residential rate"
"113","SR-143","332390","254","North Slope Borough Power & Light","Point Hope","Point Hope_grid","North Slope","8424.0523560209422","1263.607853403141","0.14999999999999997","49006.790123456791","7351.0185185185155","0.14999999999999997","36006.25","5400.9374999999982","21.603749999999994","PCE","12","Point Hope","PCE revenue assumes all kWh are at residential rate"
"114","SR-144","332400","254","North Slope Borough Power & Light","Point Lay","Point Lay_grid","North Slope","8727.2419354838712","1309.0862903225807","0.14999999999999997","58293.148936170204","8743.9723404255292","0.14999999999999997","39088.499999999993","5863.2749999999978","11.726549999999996","PCE","12","Point Lay","PCE revenue assumes all kWh are at residential rate"
"115","SR-187","332410","254","North Slope Borough Power & Light","Wainwright","Wainwright_grid","North Slope","9525.7350993377477","1428.8602649006618","0.14999999999999997","62649.65753424658","9397.4486301369852","0.14999999999999997","19972","2995.7999999999997","17.974799999999998","PCE","12","Wainwright","PCE revenue assumes all kWh are at residential rate"
"116","SR-19","332350","254","North Slope Borough Power & Light","Anaktuvuk Pass","Anaktuvuk Pass_grid","North Slope","6750.3333333333339","1012.5499999999998","0.14999999999999997","43977.56923076923","6596.6353846153825","0.14999999999999997","22615.000000000004","3392.2499999999995","13.568999999999999","PCE","6","Anaktuvuk Pass","PCE revenue assumes all kWh are at residential rate"
"117","SR-26","332360","254","North Slope Borough Power & Light","Atqasuk","Atqasuk_grid","North Slope","9988.0952380952349","1498.2142857142851","0.14999999999999997","45525.705882352944","6828.8558823529411","0.14999999999999997","17282","2592.2999999999993","10.369199999999998","PCE","12","Atqasuk","PCE revenue assumes all kWh are at residential rate"
"118","SR-83","332370","254","North Slope Borough Power & Light","Kaktovik","Kaktovik_grid","North Slope","8829.9240506329115","1324.4886075949364","0.14999999999999997","52881.333333333343","7932.2","0.14999999999999997","131662.16666666666","19749.324999999997","118.49594999999997","PCE","12","Kaktovik","PCE revenue assumes all kWh are at residential rate"
"119","SR-194","0","214","Barrow Utilities & Electric Cooperative Inc.","Utqiagvik","Utqiagvik_grid","North Slope","7450.6008010680907","982.10947930574105","0.13181614550667503","91767.058823529413","10500.470588235294","0.11442527114689366","0","0","0","EIA861","12","Utqiagvik",NA
"120","SR-10","0","227","TDX North Slope Generating Co","Deadhorse","Deadhorse_grid","North Slope","0","0","0","428029.58579881658","94976.331360946744","0.22189197782600881","0","0","0","EIA861","12","Deadhorse",NA
"121","SR-126","331500","169","Alaska Village Electric Cooperative","Noatak","Noatak_grid","Northwest Arctic","6440.3700787401576","5295.2722787401581","0.82220000000000004","11809.666666666664","9709.907933333332","0.82219999999999993","42822.166666666664","35208.385433333337","633.75093779999997","PCE","12","Noatak","PCE revenue assumes all kWh are at residential rate"
"122","SR-128","331510","169","Alaska Village Electric Cooperative","Noorvik","Noorvik_grid","Northwest Arctic","5976.5107913669062","3581.0256576738602","0.59918333333333318","12058.923076923076","7225.5057256410237","0.59918333333333318","37296.772727272728","22347.604605303022","491.64730131666653","PCE","12","Noorvik","PCE revenue assumes all kWh are at residential rate"
"123","SR-159","331610","169","Alaska Village Electric Cooperative","Selawik","Selawik_grid","Northwest Arctic","5824.8901098901124","3282.3255769230786","0.56350000000000011","12301.5","6931.8952500000014","0.56350000000000011","22708.189655172413","12796.064870689655","742.1717625","PCE","12","Selawik","PCE revenue assumes all kWh are at residential rate"
"124","SR-163","331650","169","Alaska Village Electric Cooperative","Shungnak","Shungnak_grid","Northwest Arctic","2028.6756756756756","1444.5185148648648","0.71204999999999996","6168.0588235294117","4391.9662852941174","0.71204999999999996","19465","13860.053249999999","277.20106499999997","PCE","12","Shungnak","PCE revenue assumes all kWh are at residential rate"
"125","SR-18","331250","169","Alaska Village Electric Cooperative","Ambler","Ambler_grid","Northwest Arctic","4999.666666666667","3215.8272638888893","0.64320833333333338","2860.5217391304341","1839.9114202898547","0.64320833333333338","26254.517241379312","16887.124277298852","489.72660404166669","PCE","12","Ambler","PCE revenue assumes all kWh are at residential rate"
"126","SR-88","331400","169","Alaska Village Electric Cooperative","Kiana","Kiana_grid","Northwest Arctic","4122.748466257669","2430.4632895705527","0.58952500000000008","16932.272727272724","9981.9980795454539","0.58952500000000008","20374.599999999999","12011.336065","360.34008195000001","PCE","6","Kiana","PCE revenue assumes all kWh are at residential rate"
"127","SR-91","331410","169","Alaska Village Electric Cooperative","Kivalina","Kivalina_grid","Northwest Arctic","2940.8924731182797","1612.4668355734766","0.54829166666666662","6240.8461538461543","3421.8039391025641","0.54829166666666662","29489.95","16169.093835416668","323.38187670833332","PCE","6","Kivalina","PCE revenue assumes all kWh are at residential rate"
"128","SR-99","332130","17","Kotzebue Electric Association","Kotzebue","Kotzebue_grid","Northwest Arctic","6516.0981887511907","2633.2638797108361","0.40411666666666674","93248.308411214966","37683.195567445495","0.40411666666666674","41701.827586206899","16852.403558045982","977.43940636666684","PCE","12","Kotzebue","PCE revenue assumes all kWh are at residential rate"
"129","SR-52","332060","369","Ipnatchiaq Electric Company","Deering","Deering_grid","Northwest Arctic","4538.895833333333","3141.8236958333323","0.69219999999999982","29601.999999999993","20490.504399999991","0.69219999999999982","9053.6428571428587","6266.9315857142838","87.737042199999976","PCE","6","Deering","PCE revenue assumes all kWh are at residential rate"
"130","SR-94","332090","407","Kobuk Valley Electric Company","Kobuk","Shungnak_grid","Northwest Arctic","951","677.15954999999997","0.71204999999999996","8326.7272727272739","5929.0461545454555","0.71205000000000007","42353","30157.453649999999","241.25962920000001","PCE","12","Kobuk","PCE revenue assumes all kWh are at residential rate"
"131","SR-32","331820","432","Buckland, City of","Buckland","Buckland_grid","Northwest Arctic","7425.4795918367345","3520.4198744897958","0.47409999999999997","42903.999999999993","20340.786399999994","0.47410000000000002","5381.7000000000007","2551.4639699999998","51.0292794","PCE","3","Buckland","PCE revenue assumes all kWh are at residential rate"
"132","SR-8","0","18","Matanuska Electric Assn Inc","Wasilla","Railbelt_grid","Railbelt","7547.995976068195","1482.8188701223064","0.19645199531422078","50229.491696024153","8488.6931722865302","0.16899818982158721","0","0","0","EIA861","12","In addition to Wasilla, the MEA service area includes 28 other communities.",NA
"133","SR-2","0","121","Anchorage Mun Light and Power","Anchorage","Railbelt_grid","Railbelt","5175.9461868871058","902.03014831023575","0.17427347884633451","134980.78725398312","19272.164948453606","0.14277709695225466","0","0","0","EIA861","12","Anchorage",NA
"134","SR-4","0","13","Golden Valley Elec Assn Inc","Fairbanks","Railbelt_grid","Railbelt","7273.2588089841329","1647.4320008242325","0.22650534569033598","19534.604737004","4080.0369117194714","0.20886201521092165","1652648.9151873768","264978.89546351082","134344.29999999999","EIA861","12","In addition to Fairbanks, the GVEA service area includes 25 other communities.",NA
"135","SR-3","0","8","Chugach Electric Assn Inc","Anchorage","Railbelt_grid","Railbelt","7074.9749707404426","1290.9739554690696","0.18247046255401247","57475.252683130144","8491.5077628425552","0.14774198226943927","8527714.2857142854","1113428.5714285714","7794","EIA861","12","In addition to Anchorage, the CEA service area includes eight other communities.",NA
"136","SR-5","0","32","Homer Electric Assn Inc","Homer","Railbelt_grid","Railbelt","6263.5035419126334","1608.4600059031877","0.25679877007174579","40582.225504677495","9203.0034465780391","0.22677424247019926","4907080","549408","13735.2","EIA861","12","In addition to Homer, the HEA service area includes 29 other communities",NA
"137","SR-1","0","1","Alaska Electric Light&Power Co","Juneau","Juneau_grid","Southeast","9637.7021982579827","1141.1862297801742","0.11840853829105073","51180.813439434132","5026.3041556145008","9.8206804812949702E-2","1104608","115072.8","14384.1","EIA861","12","Juneau, Douglas, Greens Creek (Industrial)",NA
"138","SR-200","0","111","Wrangell, City of","Wrangell","SEAPA_grid","Southeast","11177.339901477833","1285.7142857142858","0.11502864698104892","21167.056074766355","2480.1401869158876","0.11716982173409128","0","0","0","EIA861","12","Wrangell",NA
"139","SR-6","0","103","Ketchikan Public Utilities","Ketchikan","SEAPA_grid","Southeast","10904.7248989742","1157.2116879079888","0.1061202092330497","56266.460108443069","5682.0294345468628","0.10098430616740088","1394125","124018.75","1984.3","EIA861","12","Ketchikan, Saxman",NA
"140","SR-198","0","212","Petersburg, City of","Petersburg","SEAPA_grid","Southeast","14328.737300435414","1466.1103047895501","0.10231957457584198","13448.275862068966","1589.9310344827586","0.11822564102564102","622533.33333333326","71386.666666666672","2141.6","EIA861","12","Petersburg",NA
"141","SR-191","332900","53","Alaska Village Electric Cooperative","Yakutat","Yakutat_grid","Southeast","4396.5822784810116","1882.1035970464136","0.42808333333333337","24781.929824561405","10608.731125730998","0.42808333333333343","15516.5","6642.3550416666676","411.82601258333341","PCE","3","Yakutat","PCE revenue assumes all kWh are at residential rate"
"142","SR-137","332460","24","Pelican Utility","Pelican","Pelican_grid","Southeast","4053.5789473684208","1920.733108133971","0.47383636363636356","12904.588235294119","6114.6631636363627","0.4738363636363635","5894.620689655173","2793.0856326018807","161.99896669090907","PCE","12","Pelican","PCE revenue assumes all kWh are at residential rate"
"143","SR-193","0","100","Sitka, City & Borough of","Sitka","Sitka_grid","Southeast","11055.194805194806","1569.8051948051948","0.1419970631424376","25211.822660098522","3474.7536945812808","0.13782239155920281","890619.04761904757","107238.09523809524","2252","EIA861","12","Sitka",NA
"144","SR-119","331170","2","Alaska Power & Telephone Company","Naukati Bay","Prince of Wales Is._grid","Southeast","4845.864864864865","1795.150639189189","0.37045","5628.5833333333339","2085.1086958333335","0.37045","0","0","27.191030000000001","PCE","12","Naukati Bay","PCE revenue assumes all kWh are at residential rate"
"145","SR-164","331190","2","Alaska Power & Telephone Company","Skagway","Haines_grid","Southeast","5000.0597667638494","1284.5986884110787","0.25691666666666663","14088.896328293735","3619.672281677465","0.25691666666666663","24033.510638297874","6174.6094414893605","580.41328749999991","PCE","12","Skagway","PCE revenue assumes all kWh are at residential rate"
"146","SR-176","331210","2","Alaska Power & Telephone Company","Thorne Bay","Prince of Wales Is._grid","Southeast","4805.8708708708718","1205.3124144144144","0.25079999999999997","10447.142857142859","2620.1434285714286","0.25079999999999997","13585.546875","3407.2551562499998","218.06432999999998","PCE","12","Thorne Bay, Kasaan","PCE revenue assumes all kWh are at residential rate"
"147","SR-189","331230","2","Alaska Power & Telephone Company","Whale Pass","Whale_Pass_grid","Southeast","2662.5125000000003","1253.2668213541667","0.47070833333333334","5764.818181818182","2713.5479583333331","0.47070833333333334","6070","2857.1995833333335","11.428798333333335","PCE","12","Whale Pass","PCE revenue assumes all kWh are at residential rate"
"148","SR-47","331080","2","Alaska Power & Telephone Company","Coffman Cove","Prince of Wales Is._grid","Southeast","3926.3722222222227","984.73415333333332","0.25079999999999997","5389.6578947368425","1351.7261999999998","0.25079999999999997","5868.2333333333345","1471.7529200000001","44.152587600000004","PCE","12","Coffman Cove","PCE revenue assumes all kWh are at residential rate"
"149","SR-50","331090","2","Alaska Power & Telephone Company","Craig","Prince of Wales Is._grid","Southeast","5183.3932748538018","1299.9950333333331","0.25079999999999997","12047.68064516129","3021.5583058064512","0.25079999999999997","20451.655555555557","5129.2752133333333","461.63476919999999","PCE","12","Craig","PCE revenue assumes all kWh are at residential rate"
"150","SR-70","332010","417","Alaska Power & Telephone Company","Gustavus","Gustavus_grid","Southeast","2531.1901709401709","1096.1740900284899","0.43306666666666671","5552.2317073170725","2404.4864780487806","0.43306666666666671","25059.100000000002","10852.260906666668","108.52260906666667","PCE","12","Gustavus","PCE revenue assumes all kWh are at residential rate"
"151","SR-71","331120","2","Alaska Power & Telephone Company","Haines","Haines_grid","Southeast","4758.3324514991182","1222.4552595605526","0.25690833333333335","13570.808259587024","3486.4537319567362","0.25690833333333335","32786.92424242424","8423.234062247473","555.93344810833332","PCE","12","Haines, Covenant Life","PCE revenue assumes all kWh are at residential rate"
"152","SR-73","331140","2","Alaska Power & Telephone Company","Hollis","Prince of Wales Is._grid","Southeast","4539.4592592592589","1138.4963822222221","0.25079999999999997","15643.777777777776","3923.4594666666658","0.25079999999999997","11671","2927.0867999999996","5.8541735999999993","PCE","12","Hollis","PCE revenue assumes all kWh are at residential rate"
"153","SR-79","331150","2","Alaska Power & Telephone Company","Hydaburg","Prince of Wales Is._grid","Southeast","4342.0857142857139","1088.9950971428568","0.25079999999999997","5599.4054054054059","1404.3308756756755","0.25079999999999997","22591.5","5665.9481999999989","113.31896399999998","PCE","12","Hydaburg","PCE revenue assumes all kWh are at residential rate"
"154","SR-92","331155","2","Alaska Power & Telephone Company","Klawock","Prince of Wales Is._grid","Southeast","5985.4536585365859","1501.1517775609755","0.25079999999999997","42372.747826086954","10627.085154782608","0.25079999999999997","19963.727272727272","5006.9027999999998","220.30372319999998","PCE","12","Klawock","PCE revenue assumes all kWh are at residential rate"
"155","SR-174","332630","363","Tenakee Springs, City of","Tenakee Springs","Tenakee Springs_grid","Southeast","1873.9323308270675","1228.9872869674186","0.65583333333333338","3691.45","2420.9759583333334","0.65583333333333338","1108.2307692307691","726.81467948717955","18.897181666666668","PCE","12","Tenakee Springs","PCE revenue assumes all kWh are at residential rate"
"156","SR-20","332650","240","Inside Passage Electric","Angoon","Angoon_grid","Southeast","4300.4040404040406","2125.9047373737376","0.49435000000000001","18815.615384615383","9301.4994653846152","0.49435000000000007","16751.3125","8281.0113343749999","132.49618135","PCE","12","Angoon","PCE revenue assumes all kWh are at residential rate"
"157","SR-41","332660","240","Inside Passage Electric","Chilkat Valley","Haines_grid","Southeast","3089.6111111111113","1527.3492527777776","0.49434999999999996","14343.423076923078","7090.6711980769242","0.49435000000000007","17305.5","8554.9739249999984","17.109947849999998","PCE","6","Chilkat Valley","PCE revenue assumes all kWh are at residential rate"
"158","SR-75","332670","240","Inside Passage Electric","Hoonah","Hoonah_grid","Southeast","4371.7219387755104","2161.1607404336737","0.49435000000000001","29815.745762711864","14739.41391779661","0.49435000000000001","13728.068965517239","6786.4708931034475","393.61531179999997","PCE","12","Hoonah","PCE revenue assumes all kWh are at residential rate"
"159","SR-82","332680","240","Inside Passage Electric","Kake","Kake_grid","Southeast","4054.1839999999993","2004.1858603999999","0.49435000000000001","14276.862745098038","7057.767098039214","0.49435000000000001","8881","4390.3223500000004","122.92902580000001","PCE","12","Kake","PCE revenue assumes all kWh are at residential rate"
"160","SR-93","332700","240","Inside Passage Electric","Klukwan","Haines_grid","Southeast","4222.7499999999991","2087.5164624999998","0.49434999999999996","11248.75","5560.8195624999998","0.49435000000000001","6838.2222222222217","3380.4751555555558","60.8485528","PCE","12","Klukwan","PCE revenue assumes all kWh are at residential rate"
"161","SR-60","331960","701","Elfin Cove Utility Commission","Elfin Cove","Elfin Cove_grid","Southeast","2232.981132075472","1406.8897622641509","0.63004999999999989","4005.5588235294126","2523.7023367647057","0.63004999999999989","963.16666666666663","606.84315833333324","7.2821178999999985","PCE","12","Elfin Cove","PCE revenue assumes all kWh are at residential rate"
"162","SR-77","332030","332","Hughes Power & Light","Hughes","Hughes_grid","Yukon-Koyukuk/Upper Tanana","4247.186046511627","3015.5020930232549","0.71","7673.1333333333341","5447.9246666666659","0.70999999999999985","13349.499999999998","9478.1450000000004","56.868869999999994","PCE","12","Hughes","PCE revenue assumes all kWh are at residential rate"
"163","SR-150","332530","364","Ruby, City of","Ruby","Ruby_grid","Yukon-Koyukuk/Upper Tanana","1588.8266666666666","1215.4523999999999","0.76500000000000001","9205.2083333333339","7041.9843750000009","0.76500000000000001","2813.5769230769233","2152.3863461538463","55.962045000000003","PCE","6","Ruby","PCE revenue assumes all kWh are at residential rate"
"164","SR-111","332220","44","Mcgrath Light & Power","McGrath","McGrath_grid","Yukon-Koyukuk/Upper Tanana","2811.6510416666665","2231.4902796440974","0.79365833333333347","11782.199999999999","9351.0412150000011","0.79365833333333347","27124.666666666668","21527.717738888892","645.83153216666676","PCE","12","McGrath","PCE revenue assumes all kWh are at residential rate"
"165","SR-27","331790","420","Beaver Joint Utilities","Beaver","Beaver_grid","Yukon-Koyukuk/Upper Tanana","2398.8709677419356","2158.9838709677424","0.90000000000000024","17904.333333333328","16113.900000000005","0.90000000000000024","13565.166666666664","12208.65","73.251900000000006","PCE","12","Beaver","PCE revenue assumes all kWh are at residential rate"
"166","SR-23","331770","747","Arctic Village Electric Company","Arctic Village","Arctic Village_grid","Yukon-Koyukuk/Upper Tanana","2061.7179487179483","2061.7179487179483","1","24937.400000000005","24937.400000000005","1","7099.4000000000005","7099.4000000000005","70.994","PCE","12","Arctic Village","PCE revenue assumes all kWh are at residential rate"
"167","SR-34","331840","682","Chalkyitsik Village Council","Chalkyitsik","Chalkyitsik_grid","Yukon-Koyukuk/Upper Tanana","759.95555555555563","721.95777777777778","0.95000000000000007","4493.5","4268.8250000000007","0.95000000000000007","1313.5555555555557","1247.8777777777782","22.461800000000004","PCE","12","Chalkyitsik","PCE revenue assumes all kWh are at residential rate"
"168","SR-124","332330","416","Nikolai, City of","Nikolai","Nikolai_grid","Yukon-Koyukuk/Upper Tanana","3735.5250000000005","3361.9725000000017","0.90000000000000036","15541.428571428571","13987.285714285717","0.90000000000000024","4288.7777777777774","3859.9000000000015","69.478200000000029","PCE","12","Nikolai","PCE revenue assumes all kWh are at residential rate"
"169","SR-171","332600","92","Tanana Power Company Inc","Tanana","Tanana_grid","Yukon-Koyukuk/Upper Tanana","3082.2897196261683","1921.1141250000001","0.62327500000000002","13702.184210526315","8540.2288638157897","0.62327500000000002","23211.071428571428","14466.880544642856","202.53632762499998","PCE","12","Tanana","PCE revenue assumes all kWh are at residential rate"
"170","SR-114","331460","169","Alaska Village Electric Cooperative","Minto","Minto_grid","Yukon-Koyukuk/Upper Tanana","3316.2637362637361","1466.9492637362639","0.44235000000000008","692.53846153846155","306.34438846153853","0.44235000000000008","25849.249999999996","11434.415737500001","137.21298885000002","PCE","12","Minto","PCE revenue assumes all kWh are at residential rate"
"171","SR-131","331520","169","Alaska Village Electric Cooperative","Nulato","Nulato_grid","Yukon-Koyukuk/Upper Tanana","250.06603275224509","131.45137788343021","0.52566666666666673","1248.8","656.45253333333346","0.52566666666666673","13550.166666666668","7122.8709444444466","256.42335400000007","PCE","12","Nulato","PCE revenue assumes all kWh are at residential rate"
"172","SR-160","331620","169","Alaska Village Electric Cooperative","Shageluk","Shageluk_grid","Yukon-Koyukuk/Upper Tanana","848.11678832116786","486.7978335766424","0.57397500000000012","11439.125","6565.7717718750018","0.57397500000000012","9720.625","5579.3957343750017","89.270331750000025","PCE","12","Shageluk","PCE revenue assumes all kWh are at residential rate"
"173","SR-22","331260","169","Alaska Village Electric Cooperative","Anvik","Anvik_grid","Yukon-Koyukuk/Upper Tanana","990.71428571428567","510.70495833333342","0.51549166666666679","1331.125","686.18384479166684","0.51549166666666679","10882.45","5609.8122879166676","112.19624575833336","PCE","12","Anvik","PCE revenue assumes all kWh are at residential rate"
"174","SR-69","331340","169","Alaska Village Electric Cooperative","Grayling","Grayling_grid","Yukon-Koyukuk/Upper Tanana","2652.197802197802","1302.6269505494506","0.49114999999999998","5672.875","2786.23255625","0.49114999999999998","14347.849999999999","7046.9465274999993","140.93893054999998","PCE","6","Grayling","PCE revenue assumes all kWh are at residential rate"
