"AK Plant ID","RCA CPCN","Utility Name","Plant Name","Intertie Name","Energy Region","Fuel Type","Prime Mover","Generation MMBtu","Total Fuel MMBtu","Emission Factor","CO2 Metric Tons from Fuel","Efficiency (Max = 1.00)","Generation MWh","Fuel Use","Fuel Units","Estimated Average Heat Content","Source","Number of monthly records","Communities connected to plant","Notes"
"P202","343","Middle Kuskokwim Electric","Chuathbaluk","Chuathbaluk_grid","Lower Yukon-Kuskokwim","DFO","IC","840.21379650000006","3004.1000000000004","74.14","222.72397400000003","0.27968902383409339","245.655","21769","gallons","0.1379989893885801","PCE","12","Chuathbaluk",NA
"P203","343","Middle Kuskokwim Electric","Crooked Creek","Crooked Creek_grid","Lower Yukon-Kuskokwim","DFO","IC","881.74307910000016","2793.6","74.14","207.117504","0.31562968180841933","257.79700000000003","20243","gallons","0.13800326038630636","PCE","12","Crooked Creek",NA
"P204","343","Middle Kuskokwim Electric","Red Devil","Red Devil_grid","Lower Yukon-Kuskokwim","DFO","IC","217.2540357","1395.5000000000002","74.14","103.46237000000002","0.15568186005016121","63.518999999999998","10112","gallons","0.13800435126582281","PCE","12","Red Devil",NA
"P205","343","Middle Kuskokwim Electric","Sleetmute","Sleetmute_grid","Lower Yukon-Kuskokwim","DFO","IC","839.17402530000004","3404.7","74.14","252.42445799999999","0.24647517411225661","245.351","24671","gallons","0.13800413440882006","PCE","12","Sleetmute",NA
"P206","343","Middle Kuskokwim Electric","Stony River","Stony River_grid","Lower Yukon-Kuskokwim","DFO","IC","413.91904198320003","1875.8","74.14","139.07181199999999","0.22066267298390022","121.01834400000001","13594","gallons","0.13798734735912901","PCE","12","Stony River",NA
"P206","343","Middle Kuskokwim Electric","Stony River","Stony River_grid","Lower Yukon-Kuskokwim","DFO","IC","413.91904198320003","1875.8","74.14","139.07181199999999","0.22066267298390022","121.01834400000001","13594","gallons","0.13798734735912901","PCE","12","Stony River",NA
"P209","625","Napaskiak Electric Utility","Napaskiak","Napaskiak_grid","Lower Yukon-Kuskokwim","DFO","IC","3329.2721357999999","10308.199999999999","74.14","764.24994800000002","0.32297318016724552","973.38599999999997","74697","gallons","0.13800018742385906","PCE","9","Napaskiak",NA
"P210","365","Naterkaq Light Plant (City of Chefornak)","Chefornak","Chefornak_grid","Lower Yukon-Kuskokwim","DFO","IC","5187.6613581000011","15664.599999999999","74.14","1161.3734439999998","0.33117100711796033","1516.7270000000003","113510","gallons","0.1380019381552286","PCE","12","Chefornak",NA
"P223","408","Nunam Iqua Electric Company","Nunam Iqua","Nunam Iqua_grid","Lower Yukon-Kuskokwim","DFO","IC","2620.1002932000006","8344.6","74.14","618.66864400000009","0.31398752405148245","766.0440000000001","60468","gallons","0.1380002646027651","PCE","12","Nunam Iqua",NA
"P233","395","Puvurnaq Power Company","Kongiganak","Kongiganak_grid","Lower Yukon-Kuskokwim","WND","WT","632.37584670000001","0","0","0","-","184.88899999999998","0",NA,"-","PCE","12","Kongiganak",NA
"P233","395","Puvurnaq Power Company","Kongiganak","Kongiganak_grid","Lower Yukon-Kuskokwim","DFO","IC","227.48415300000002","762.3","74.14","56.516922000000001","0.29841814639905556","66.510000000000005","5524","gallons","0.13799782766111512","PCE","1","Kongiganak",NA
"P259","344","Tuntutuliak Community","Tuntutuliak","Tuntutuliak_grid","Lower Yukon-Kuskokwim","WND","WT","350.81333039999998","0","0","0","-","102.568","0",NA,"-","PCE","12","Tuntutuliak",NA
"P259","344","Tuntutuliak Community","Tuntutuliak","Tuntutuliak_grid","Lower Yukon-Kuskokwim","DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0","Tuntutuliak",NA
"P265","375","Ungusraq Power Company","Newtok","Newtok_grid","Lower Yukon-Kuskokwim","DFO","IC","1508.6532864000001","5477.4","74.14","406.09443599999997","0.27543237419213501","441.08800000000002","39691","gallons","0.1380010581743972","PCE","12","Newtok",NA
"P3","412","Akiachak Native Community","Akiachak","Akiachak_grid","Lower Yukon-Kuskokwim","DFO","IC","6741.5207496000012","18408.7","74.14","1364.8210180000001","0.36621384180306055","1971.0320000000002","133396","gallons","0.13800038981678611","PCE","12","Akiachak",NA
"P4","635","Akiak City Council","Akiak","Akiak_grid","Lower Yukon-Kuskokwim","DFO","IC","3877.1186883","12094.9","74.14","896.71588599999995","0.32055814337448019","1133.5609999999999","87643","gallons","0.13800189404744245","PCE","12","Akiak",NA
"P45","169","Alaska Village Electric Cooperative","Alakanuk","Emmonak_grid","Lower Yukon-Kuskokwim","JF","IC","0","0","72.233333333333306","0","-","0","0","gallons","-","EIA923","4","Emmonak",NA
"P47","169","Alaska Village Electric Cooperative","Bethel","Bethel_grid","Lower Yukon-Kuskokwim","WND","WT","0","0","0","0","-","0","-",NA,"-","0","0","Bethel; Napakiak",NA
"P47","169","Alaska Village Electric Cooperative","Bethel","Bethel_grid","Lower Yukon-Kuskokwim","DFO","IC","143567.0925","416096.50000000006","74.14","30849.394510000006","0.34503316538351075","41975","3015193","gallons","0.13799995555840042","PCE","12","Bethel; Napakiak",NA
"P49","169","Alaska Village Electric Cooperative","Chevak","Chevak_grid","Lower Yukon-Kuskokwim","WND","WT","2512.9217724","0","0","0","-","734.70799999999997","0",NA,"-","PCE","12","Chevak",NA
"P49","169","Alaska Village Electric Cooperative","Chevak","Chevak_grid","Lower Yukon-Kuskokwim","DFO","IC","6195.0252155999997","19108.2","74.14","1416.6819480000001","0.3242076812886614","1811.252","138465","gallons","0.13800021666125015","PCE","12","Chevak",NA
"P51","169","Alaska Village Electric Cooperative","Emmonak","Emmonak_grid","Lower Yukon-Kuskokwim","WND","WT","2537.7839330999996","0","0","0","-","741.97699999999986","0",NA,"-","PCE","12","Emmonak",NA
"P51","169","Alaska Village Electric Cooperative","Emmonak","Emmonak_grid","Lower Yukon-Kuskokwim","DFO","IC","13708.305877499999","38073.299999999996","74.14","2822.7544619999999","0.36005037329309519","4007.9249999999997","275892","gallons","0.13800073941977295","PCE","12","Emmonak",NA
"P53","169","Alaska Village Electric Cooperative","Hooper Bay","Hooper Bay_grid","Lower Yukon-Kuskokwim","WND","WT","1862.045523","0","0","0","-","544.41","0",NA,"-","PCE","12","Hooper Bay",NA
"P53","169","Alaska Village Electric Cooperative","Hooper Bay","Hooper Bay_grid","Lower Yukon-Kuskokwim","DFO","IC","9860.3315655000006","28643.7","74.14","2123.6439180000002","0.34424084756857531","2882.8850000000002","207563","gallons","0.13800002890688612","PCE","12","Hooper Bay",NA
"P54","169","Alaska Village Electric Cooperative","Kasigluk","Kasigluk_grid","Lower Yukon-Kuskokwim","WND","WT","1983.0694182","0","0","0","-","579.79399999999998","0",NA,"-","PCE","12","Kasigluk",NA
"P54","169","Alaska Village Electric Cooperative","Kasigluk","Kasigluk_grid","Lower Yukon-Kuskokwim","DFO","IC","8530.5360270000001","24390.500000000004","74.14","1808.3116700000005","0.34974830474980007","2494.0899999999997","176743","gallons","0.13799980763028807","PCE","12","Kasigluk",NA
"P57","169","Alaska Village Electric Cooperative","Kotlik","Kotlik_grid","Lower Yukon-Kuskokwim","DFO","IC","6745.2283548000005","19279.7","74.14","1429.396958","0.34986168637478798","1972.116","139708","gallons","0.13799997136885506","PCE","12","Kotlik",NA
"P59","169","Alaska Village Electric Cooperative","Marshall","Marshall_grid","Lower Yukon-Kuskokwim","DFO","IC","5160.9898587000007","14675.900000000003","74.14","1088.0712260000003","0.35166428353286677","1508.9290000000001","106346","gallons","0.1380014292968236","PCE","12","Marshall",NA
"P65","169","Alaska Village Electric Cooperative","Pilot Station","Pilot Station_grid","Lower Yukon-Kuskokwim","DFO","IC","6752.0963172000002","21319.3","74.14","1580.6129020000001","0.31671285254206283","1974.124","154488","gallons","0.13799971518823467","PCE","12","Pilot Station",NA
"P66","169","Alaska Village Electric Cooperative","Quinhagak","Quinhagak_grid","Lower Yukon-Kuskokwim","WND","WT","2374.7587539000001","0","0","0","-","694.31299999999999","0",NA,"-","PCE","12","Quinhagak",NA
"P66","169","Alaska Village Electric Cooperative","Quinhagak","Quinhagak_grid","Lower Yukon-Kuskokwim","DFO","IC","5219.1725820000001","18428.8","74.14","1366.3112319999998","0.28320740265237021","1525.94","133541","gallons","0.13800106334384196","PCE","12","Quinhagak",NA
"P67","169","Alaska Village Electric Cooperative","Saint Mary's","Saint Mary's_grid","Lower Yukon-Kuskokwim","WND","WT","0","0","0","0","-","0","-",NA,"-","0","0","Saint Mary's, Andreafsky; Pitkas Point",NA
"P67","169","Alaska Village Electric Cooperative","Saint Mary's","Saint Mary's_grid","Lower Yukon-Kuskokwim","DFO","IC","10334.7990018","34350.6","74.14","2546.7534839999998","0.30086225573352432","3021.6059999999998","248919","gallons","0.13799910814361296","PCE","12","Saint Mary's, Andreafsky; Pitkas Point",NA
"P69","169","Alaska Village Electric Cooperative","Scammon Bay","Scammon Bay_grid","Lower Yukon-Kuskokwim","DFO","IC","5717.5410747000014","16474.300000000003","74.14","1221.4046020000003","0.34705821034581136","1671.6490000000003","119379","gallons","0.13799998324663471","PCE","12","Scammon Bay",NA
"P76","169","Alaska Village Electric Cooperative","Toksook Bay","Toksook Bay_grid","Lower Yukon-Kuskokwim","WND","WT","2331.6014084999997","0","0","0","-","681.69499999999994","0",NA,"-","PCE","12","Toksook Bay",NA
"P76","169","Alaska Village Electric Cooperative","Toksook Bay","Toksook Bay_grid","Lower Yukon-Kuskokwim","DFO","IC","9832.2064386000002","29812.199999999997","74.14","2210.2765079999999","0.32980479262181256","2874.6619999999998","216030","gallons","0.13800027773920287","PCE","12","Toksook Bay",NA
"P77","169","Alaska Village Electric Cooperative","Kalskag","Upper Kalskag_grid","Lower Yukon-Kuskokwim","DFO","IC","5068.816194","14231.999999999998","74.14","1055.16048","0.35615628119730192","1481.98","103130","gallons","0.13800058178997379","PCE","12","Kalskag",NA
"P80","169","Alaska Village Electric Cooperative","Eek","Eek_grid","Lower Yukon-Kuskokwim","DFO","IC","3261.9161678999999","9184.7000000000007","74.14","680.95365800000002","0.35514672965910693","953.69299999999998","66555","gallons","0.13800165276838705","PCE","12","Eek",NA
"P82","169","Alaska Village Electric Cooperative","Goodnews Bay","Goodnews Bay_grid","Lower Yukon-Kuskokwim","DFO","IC","2332.8669195000002","6740.4","74.14","499.73325599999998","0.34610214816628099","682.06500000000005","48843","gallons","0.13800135126834961","PCE","12","Goodnews Bay",NA
"P87","169","Alaska Village Electric Cooperative","Mekoryuk","Mekoryuk_grid","Lower Yukon-Kuskokwim","WND","WT","403.14392039999996","0","0","0","-","117.86799999999998","0",NA,"-","PCE","10","Mekoryuk",NA
"P87","169","Alaska Village Electric Cooperative","Mekoryuk","Mekoryuk_grid","Lower Yukon-Kuskokwim","DFO","IC","2829.7817846999997","8473.4","74.14","628.21787599999993","0.3339606043264805","827.34899999999982","61402","gallons","0.13799876225530111","PCE","12","Mekoryuk",NA
"P93","169","Alaska Village Electric Cooperative","Russian Mission","Russian Mission_grid","Lower Yukon-Kuskokwim","DFO","IC","3499.3910172000001","10054","74.14","745.40356000000008","0.34805957998806447","1023.124","72855","gallons","0.13800013725893898","PCE","12","Russian Mission",NA
"P195","570","Lime Village Electric Utility","Lime Village","Lime Village_grid","Lower Yukon-Kuskokwim","SUN","PV","0","0","0","0","-","0","-",NA,"-","0","0","Lime Village",NA
"P231","0","Platinum, City of","Platinum","Platinum_grid","Lower Yukon-Kuskokwim","DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0","Platinum",NA
"P233","395","Puvurnaq Power Company","Kongiganak","Kongiganak_grid","Lower Yukon-Kuskokwim","WND","IC","0","0","0","0","-","0","-",NA,"-","0","0","Kongiganak",NA
"P258","664","Tuluksak Traditional","Tuluksak","Tuluksak_grid","Lower Yukon-Kuskokwim","DFO","IC","1906.6086117","6944.5","74.14","514.86523","0.27454944368925049","557.43899999999996","50322","gallons","0.13800127180954652","PCE","12","Tuluksak",NA
"P45","169","Alaska Village Electric Cooperative","Alakanuk","Alakanuk_grid","Lower Yukon-Kuskokwim","DFO","IC","4387.8652467000002","13236.599999999999","74.14","981.3615239999998","0.33149488892162643","1282.8890000000001","95918","gallons","0.1379991242519652","PCE","8","Alakanuk",NA
"P60","169","Alaska Village Electric Cooperative","Mountain Village","Mountain Village_grid","Lower Yukon-Kuskokwim","DFO","IC","9573.2760474000006","27576.9","74.14","2044.5513660000001","0.34714837590156977","2798.9580000000001","199832","gallons","0.13800042035309662","PCE","12","Mountain Village",NA
"P64","169","Alaska Village Electric Cooperative","Nunapitchuk","Nunapitchuk_grid","Lower Yukon-Kuskokwim","DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0","Nunapitchuk",NA
"P89","169","Alaska Village Electric Cooperative","Nightmute","Toksook Bay_grid","Lower Yukon-Kuskokwim","DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0","Toksook Bay",NA
"P97","169","Alaska Village Electric Cooperative","Tununak","Toksook Bay_grid","Lower Yukon-Kuskokwim","DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0","Toksook Bay",NA
"P99","169","Alaska Village Electric Cooperative","Lower Kalskag","Upper Kalskag_grid","Lower Yukon-Kuskokwim","DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0","Kalskag",NA
"P110","214","Barrow Utilities & Electric Cooperative Inc.","Barrow","Utqiagvik_grid","North Slope","DFO","GT","2.7259791000000004","11.6","74.14","0.86002400000000001","0.2349981982758621","0.79700000000000004","84","gallons","0.1380952380952381","EIA923","12","Utqiagvik",NA
"P110","214","Barrow Utilities & Electric Cooperative Inc.","Barrow","Utqiagvik_grid","North Slope","NG","GT","171566.36262090001","755608","52.91","39979.21927999999","0.2270573665457486","50161.203000000001","755608","MCF","1","EIA923","12","Utqiagvik",NA
"P216","254","North Slope Borough Power & Light","Anaktuvuk Pass","Anaktuvuk Pass_grid","North Slope","DFO","IC","14556.7968","44231.600000000006","74.14","3279.3308240000006","0.32910400708995374","4256","320519","gallons","0.13799993136132338","PCE","12","Anaktuvuk Pass",NA
"P217","254","North Slope Borough Power & Light","Atqasuk","Atqasuk_grid","North Slope","DFO","IC","11287.930582499999","35487.9","74.14","2631.0729059999999","0.31807829098086948","3300.2749999999996","257159","gallons","0.13799983667691973","PCE","12","Atqasuk",NA
"P218","254","North Slope Borough Power & Light","Kaktovik","Kaktovik_grid","North Slope","DFO","IC","16391.44572","51997.799999999996","74.14","3855.1168919999996","0.3152334467996723","4792.3999999999996","376795","gallons","0.1380002388566727","PCE","12","Kaktovik",NA
"P219","254","North Slope Borough Power & Light","Nuiqsut","Nuiqsut_grid","North Slope","DFO","IC","1416.9071592000003","5378.7","74.14","398.77681799999999","0.26342929689330141","414.26400000000007","38976","gallons","0.13800030788177339","EIA923","12","Nuiqsut",NA
"P219","254","North Slope Borough Power & Light","Nuiqsut","Nuiqsut_grid","North Slope","NG","IC","20298.577540800004","77640","52.91","4107.9323999999997","0.26144484210200936","5934.7360000000008","77640","MCF","1","EIA923","12","Nuiqsut",NA
"P220","254","North Slope Borough Power & Light","Point Hope","Point Hope_grid","North Slope","DFO","IC","23320.795664399997","64567.5","74.14","4787.0344500000001","0.36118473944941337","6818.347999999999","467881","gallons","0.13799983329094365","PCE","12","Point Hope",NA
"P221","254","North Slope Borough Power & Light","Point Lay","Point Lay_grid","North Slope","DFO","IC","12671.404309199997","37015.699999999997","74.14","2744.3439979999998","0.34232512985570984","3704.7639999999992","268231","gallons","0.13799933639288522","PCE","12","Point Lay",NA
"P222","254","North Slope Borough Power & Light","Wainwright","Wainwright_grid","North Slope","DFO","IC","25043.812833","75348.299999999988","74.14","5586.3229619999993","0.33237395977082435","7322.11","546003","gallons","0.13799979120993838","PCE","12","Wainwright",NA
"P254","227","TDX North Slope Generating Co","TNSG North Plant","Deadhorse_grid","North Slope","NG","GT","248662.65060000002","955706","52.91","50566.404459999991","0.26018739089217818","72702","1018875","MCF","0.93800122684333209","EIA923","12","Deadhorse",NA
"P255","227","TDX North Slope Generating Co","TNSG South Plant","Deadhorse_grid","North Slope","NG","IC","0","1670","52.91","88.359700000000004","0","0","1781","MCF","0.93767546322290851","EIA923","12","Deadhorse",NA
"P110","214","Barrow Utilities & Electric Cooperative Inc.","Barrow","Utqiagvik_grid","North Slope","DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0","Utqiagvik",NA
"P110","214","Barrow Utilities & Electric Cooperative Inc.","Barrow","Utqiagvik_grid","North Slope","NG",NA,"0","0","52.91","0","-","0","-","MCF","-","0","0","Utqiagvik",NA
"P110","214","Barrow Utilities & Electric Cooperative Inc.","Barrow","Utqiagvik_grid","North Slope","NG","IC","0","0","52.91","0","-","0","0","MCF","-","EIA923","12","Utqiagvik",NA
"P219","254","North Slope Borough Power & Light","Nuiqsut","Nuiqsut_grid","North Slope","NG",NA,"0","0","52.91","0","-","0","-","MCF","-","0","0","Nuiqsut",NA
"P219","254","North Slope Borough Power & Light","Nuiqsut","Nuiqsut_grid","North Slope","NG","OT","0","0","52.91","0","-","0","-","MCF","-","0","0","Nuiqsut",NA
"P254","227","TDX North Slope Generating Co","TNSG North Plant","Deadhorse_grid","North Slope","DFO","IC","0","0","74.14","0","-","0","0","gallons","-","EIA923","12","Deadhorse",NA
"P254",NA,"TDX North Slope Generating Company","TNSG North Plant","Deadhorse_grid","North Slope","NG","IC","0","0","52.91","0","-","0","-","MCF","-","0","0","Deadhorse",NA
"P113","432","Buckland, City of","Buckland","Buckland_grid","Northwest Arctic","WND","WT","546.7315347","0","0","0","-","159.84899999999999","0",NA,"-","PCE","12","Buckland",NA
"P113","432","Buckland, City of","Buckland","Buckland_grid","Northwest Arctic","DFO","IC","5324.6238513000008","15410.8","74.14","1142.5567120000001","0.34551248807978824","1556.7710000000002","111673","gallons","0.13799933735101591","PCE","12","Buckland",NA
"P169","369","Ipnatchiaq Electric Company","Deering","Deering_grid","Northwest Arctic","WND","WT","0","0","0","0","-","0","-",NA,"-","0","0","Deering",NA
"P169","369","Ipnatchiaq Electric Company","Deering","Deering_grid","Northwest Arctic","DFO","IC","2244.5205705000003","7091.3","74.14","525.74898199999996","0.31651750320815653","656.23500000000001","51385","gallons","0.13800330835847038","PCE","12","Deering",NA
"P189","17","Kotzebue Electric Association","Kotzebue","Kotzebue_grid","Northwest Arctic","WND","WT","13931.182886399998","0","0","0","-","4073.0879999999993","0",NA,"-","PCE","12","Kotzebue",NA
"P189","17","Kotzebue Electric Association","Kotzebue","Kotzebue_grid","Northwest Arctic","DFO","IC","58017.92982569999","160716.6","74.14","11915.528724000002","0.36099525391714354","16962.818999999996","1164614","gallons","0.13799988665772522","PCE","12","Kotzebue",NA
"P189","17","Kotzebue Electric Association","Kotzebue","Kotzebue_grid","Northwest Arctic","MWH","BA","0","0","0","0","-","0","-","MWH","-","0","0","Kotzebue",NA
"P46","169","Alaska Village Electric Cooperative","Ambler","Ambler_grid","Northwest Arctic","DFO","IC","4578.0647094000005","13720.7","74.14","1017.2526980000001","0.33366116228763842","1338.498","99425","gallons","0.13800050289162685","PCE","12","Ambler",NA
"P55","169","Alaska Village Electric Cooperative","Kiana","Kiana_grid","Northwest Arctic","DFO","IC","5399.8738715999998","15099.199999999997","74.14","1119.4546879999998","0.35762648826427895","1578.7719999999999","109414","gallons","0.13800062149267917","PCE","12","Kiana",NA
"P56","169","Alaska Village Electric Cooperative","Kivalina","Kivalina_grid","Northwest Arctic","DFO","IC","4522.5463998000005","12304.599999999999","74.14","912.26304399999992","0.36754924173073494","1322.2660000000001","89163","gallons","0.13800118883393334","PCE","12","Kivalina",NA
"P62","169","Alaska Village Electric Cooperative","Noatak","Noatak_grid","Northwest Arctic","DFO","IC","6337.4157249000009","17722.7","74.14","1313.9609780000001","0.35758748525337564","1852.8830000000003","128426","gallons","0.13799931478049618","PCE","12","Noatak",NA
"P63","169","Alaska Village Electric Cooperative","Noorvik","Noorvik_grid","Northwest Arctic","DFO","IC","6475.9276140000002","18057.399999999998","74.14","1338.7756359999998","0.35863012471341393","1893.38","130849","gallons","0.1380018188904768","PCE","12","Noorvik",NA
"P70","169","Alaska Village Electric Cooperative","Selawik","Selawik_grid","Northwest Arctic","DFO","IC","9589.443805500001","27342.9","74.14","2027.2026060000001","0.3507105612608758","2803.6850000000004","198137","gallons","0.13799996971792244","PCE","12","Selawik",NA
"P72","169","Alaska Village Electric Cooperative","Shungnak","Shungnak_grid","Northwest Arctic","DFO","IC","5448.5276390999989","15901.900000000001","74.14","1178.9668660000002","0.34263375062728341","1592.9969999999996","115231","gallons","0.13800019092084598","PCE","12","Shungnak; Kobuk",NA
"P63","169","Alaska Village Electric Cooperative","Noorvik","Noorvik_grid","Northwest Arctic","SUN","PV","0","0","0","0","-","0","-",NA,"-","0","0","Noorvik",NA
"P70","169","Alaska Village Electric Cooperative","Selawik","Selawik_grid","Northwest Arctic","WND","WT","218.67688049999998","0","0","0","-","63.934999999999995","0",NA,"-","PCE","12","Selawik",NA
"P101","121","Anchorage Municipal Light and Power","Anchorage 1","Railbelt_grid","Railbelt","DFO","IC","0","81.199999999999974","74.14","6.0201679999999982","0","0","588","gallons","0.13809523809523805","EIA923","12","0",NA
"P101","121","Anchorage Municipal Light and Power","Anchorage 1","Railbelt_grid","Railbelt","DFO","GT","138.91206420000003","516.1","74.14","38.263654000000002","0.26915726448362726","40.614000000000004","3738","gallons","0.13806848582129483","EIA923","12","0",NA
"P101","121","Anchorage Municipal Light and Power","Anchorage 1","Railbelt_grid","Railbelt","NG","GT","154055.0525358","544835","52.91","28827.219849999998","0.28275542602035481","45041.385999999999","539441","MCF","1.0099992399539524","EIA923","12","0",NA
"P102","121","Anchorage Municipal Light and Power","Eklutna Hydro Project","Railbelt_grid","Railbelt","WAT","HY","263075.79480000003","0","0","0","-","76916","0",NA,"-","EIA923","12","0",NA
"P103","121","Anchorage Municipal Light and Power","George M Sullivan Generation Plant 2","Railbelt_grid","Railbelt","NG","CA","360335.46612180007","0","52.91","0","-","105352.00600000001","0","MCF","-","EIA923","12","0",NA
"P103","121","Anchorage Municipal Light and Power","George M Sullivan Generation Plant 2","Railbelt_grid","Railbelt","NG","CT","1537804.1065451999","5986853","52.91","316764.39222999994","0.25686351519658157","449610.88399999996","5927577","MCF","1.0100000388016892","EIA923","12","0",NA
"P103","121","Anchorage Municipal Light and Power","George M Sullivan Generation Plant 2","Railbelt_grid","Railbelt","NG","GT","118602.32280000001","521626","52.91","27599.231659999998","0.22737042018611037","34676","516461","MCF","1.0100007551393038","EIA923","12","0",NA
"P109","520","Aurora Energy LLC","Aurora Energy LLC Chena","Railbelt_grid","Railbelt","SUB","ST","656636.03460000001","2415639","97.13","234631.01606999998","0.27182705470477997","191982","157949","tons","15.293791033814712","EIA923","12","0",NA
"P120","8","Chugach Electric Assn Inc","Beluga","Railbelt_grid","Railbelt","NG","GT","288745.14630000002","1538083","52.91","81379.971529999995","0.18773053619343041","84421","1538083","MCF","1","EIA923","12","0",NA
"P121","8","Chugach Electric Assn Inc","Cooper Lake","Railbelt_grid","Railbelt","WAT","HY","296423.71980000002","0","0","0","-","86666","0",NA,"-","EIA923","12","0",NA
"P123","8","Chugach Electric Assn Inc","Southcentral Power Project","Railbelt_grid","Railbelt","NG","CA","666835.36920000007","0","52.91","0","-","194964","0","MCF","-","EIA923","12","0",NA
"P123","8","Chugach Electric Assn Inc","Southcentral Power Project","Railbelt_grid","Railbelt","NG","CT","2315632.0278000003","6734285","52.91","356311.01934999996","0.34385714709133935","677026","6734285","MCF","1","EIA923","12","0",NA
"P136","720","Doyon Utilities - Fort Greely","Fort Greely Power Plant","Railbelt_grid","Railbelt","DFO","IC","368.70834000000002","1089.4999999999998","74.14","80.775529999999989","0.33841977053694366","107.8","7896","gallons","0.13798125633232014","EIA923","12","0",NA
"P137","726","Doyon Utilities - Ft. Wainwright","Utility Plants Section","Railbelt_grid","Railbelt","SUB","ST","361017.46368089999","815283","97.13","79188.437789999996","0.44281245123582852","105551.40299999999","53629","tons","15.202278617911951","EIA923","12","0",NA
"P138","724","Doyon Utilities, LLC","JBER Landfill Gas Power Plant","Railbelt_grid","Railbelt","LFG","IC","145413.52777379999","404580","52.07","21066.480600000003","0.35941847786296899","42514.845999999998","757640","MCF","0.53400031677313764","EIA923","12","0",NA
"P138","724","Doyon Utilities, LLC","JBER Landfill Gas Power Plant","Railbelt_grid","Railbelt","NG","IC","3.9470261999999998","11","52.91","0.58201000000000003","0.35882056363636361","1.1539999999999999","11","MCF","1","EIA923","12","0",NA
"P14","742","Alaska Environmental Power","Delta Wind Farm","Railbelt_grid","Railbelt","WND","WT","15206.6538","41046","0","0","0.3704783365005116","4446","0",NA,"-","EIA923","12","0",NA
"P142","0","Fire Island Wind LLC","Fire Island Wind","Railbelt_grid","Railbelt","WND","WT","191612.0466","517195","0","0","0.37048317675151538","56022","0",NA,"-","EIA923","12","0",NA
"P146","13","Golden Valley Elec Assn Inc","Battery Energy Storage System","Railbelt_grid","Railbelt","MWH","BA","-8181.3576000000003","0","0","0","-","-2392","1323","MWH","0","EIA923","12","0",NA
"P147","13","Golden Valley Elec Assn Inc","Delta Power","Railbelt_grid","Railbelt","DFO","GT","129.97140000000002","3831.2000000000007","74.14","284.04516800000005","3.3924462309459176E-2","38","27762","gallons","0.13800158490022335","EIA923","12","0",NA
"P148","13","Golden Valley Elec Assn Inc","Eva Creek Wind","Railbelt_grid","Railbelt","WND","WT","252572.05350000001","681737","0","0","0.37048312399062983","73845","0",NA,"-","EIA923","12","0",NA
"P149","13","Golden Valley Elec Assn Inc","Fairbanks","Railbelt_grid","Railbelt","DFO","IC","-403.59540000000004","40.599999999999994","74.14","3.0100839999999995","-9.9407733990147804","-118.00000000000001","294","gallons","0.13809523809523808","EIA923","12","0",NA
"P149","13","Golden Valley Elec Assn Inc","Fairbanks","Railbelt_grid","Railbelt","DFO","GT","24800.595300000001","166432.20000000001","74.14","12339.283308","0.149013203574789","7251","1206030","gallons","0.13800004975000624","EIA923","12","0",NA
"P150","13","Golden Valley Elec Assn Inc","Healy","Railbelt_grid","Railbelt","DFO","ST","9846.6230030999996","45034.9","74.14","3338.8874860000001","0.21864427373214992","2878.877","326340","gallons","0.13799993871422445","EIA923","12","0",NA
"P150","13","Golden Valley Elec Assn Inc","Healy","Railbelt_grid","Railbelt","WC","ST","233403.33786119998","1003516","93.24","93567.831839999984","0.23258556700760125","68240.603999999992","70441","tons","14.246191848497324","EIA923","12","0",NA
"P150","13","Golden Valley Elec Assn Inc","Healy","Railbelt_grid","Railbelt","LIG","ST","415072.28163570003","1784458","98.156666666666595","175156.44908666651","0.23260411936604841","121355.519","124423","tons","14.341866053703898","EIA923","12","0",NA
"P151","13","Golden Valley Elec Assn Inc","North Pole","Railbelt_grid","Railbelt","DFO","GT","332559.18930000003","1286062.8999999999","74.14","95348.703405999986","0.25858703279598538","97231","9319296","gallons","0.13800000557982062","EIA923","12","0",NA
"P151","13","Golden Valley Elec Assn Inc","North Pole","Railbelt_grid","Railbelt","DFO","CA","8353.2687186000021","0","74.14","0","-","2442.2620000000006","0","gallons","-","EIA923","12","0",NA
"P151","13","Golden Valley Elec Assn Inc","North Pole","Railbelt_grid","Railbelt","DFO","CT","54742.872865199999","168628.59999999998","74.14","12502.124403999998","0.32463575493836755","16005.284","1221948","gallons","0.13799981668614375","EIA923","12","0",NA
"P151","13","Golden Valley Elec Assn Inc","North Pole","Railbelt_grid","Railbelt","WO","CA","165798.14638140003","0","74","0","-","48474.738000000005","0","gallons","-","EIA923","12","0",NA
"P151","13","Golden Valley Elec Assn Inc","North Pole","Railbelt_grid","Railbelt","WO","CT","867041.65833479993","2459627","74","182012.39799999999","0.35250940826995308","253498.71599999999","21162708","gallons","0.11622458713695809","EIA923","12","0",NA
