"AK Plant ID","RCA CPCN","Utility Name","Plant Name","Intertie Name","Energy Region","Fuel Type","Prime Mover","Generation MMBtu","Total Fuel MMBtu","Emission Factor","CO2 Metric Tons from Fuel","Efficiency (Max = 1.00)","Generation MWh","Fuel Use","Fuel Units","Estimated Average Heat Content","Source","Number of monthly records","Communities connected to plant","Notes"
"P157","32","Homer Electric Assn Inc","Nikiski Co-Generation","Railbelt_grid","Railbelt","NG","CA","442549.19670000003","123066","52.91","6511.4220599999999","3.5960313709716738","129389","122943","MCF","1.0010004636294869","EIA923","12","0",NA
"P157","32","Homer Electric Assn Inc","Nikiski Co-Generation","Railbelt_grid","Railbelt","NG","CT","827353.46850000008","3080977","52.91","163014.49307","0.26853607427124582","241895","3077899","MCF","1.001000032814592","EIA923","12","0",NA
"P158","32","Homer Electric Assn Inc","Seldovia","Railbelt_grid","Railbelt","DFO","IC","1518.6132","4144.1000000000004","74.14","307.24357400000002","0.36645187133515117","444","30030","gallons","0.137998667998668","EIA923","12","0",NA
"P159","32","Homer Electric Assn Inc","Soldotna","Railbelt_grid","Railbelt","NG","GT","158978.96429999999","502124","52.91","26567.380840000002","0.31661295675968482","46481","502124","MCF","1","EIA923","12","0",NA
"P239","108","City of Seward - (AK)","Seward","Railbelt_grid","Railbelt","DFO","IC","167.59470000000002","1135.6999999999998","74.14","84.200797999999978","0.1475695165976931","49","8232","gallons","0.13796161321671524","EIA923","12","0",NA
"P257","0","Tesoro Alaska Company LLC","Tesoro Kenai Cogeneration Plant","Railbelt_grid","Railbelt","NG","GT","229396.92157199996","827270","52.91","43770.855699999993","0.27729389627570195","67069.239999999991","892416","MCF","0.92700041236374064","EIA923","12","0",NA
"P267","452","University of Alaska","University of Alaska Fairbanks","Railbelt_grid","Railbelt","DFO","IC","0","0","74.14","0","-","0","0","gallons","-","EIA923","12","0",NA
"P267","452","University of Alaska","University of Alaska Fairbanks","Railbelt_grid","Railbelt","DFO","ST","9672.3758196000017","20158.400000000001","74.14","1494.543776","0.47981862745059134","2827.9320000000002","146076","gallons","0.13799939757386567","EIA923","12","0",NA
"P267","452","University of Alaska","University of Alaska Fairbanks","Railbelt_grid","Railbelt","NG","ST","7391.6513736000006","14618","52.91","773.43838000000005","0.50565408220002739","2161.1120000000001","14618","MCF","1","EIA923","12","0",NA
"P267","452","University of Alaska","University of Alaska Fairbanks","Railbelt_grid","Railbelt","SUB","ST","144905.21988929997","286575","97.13","27835.029750000002","0.50564501400785122","42366.230999999992","18696","tons","15.328145057766367","EIA923","12","0",NA
"P268","0","U S Air Force-Eielson AFB","Eielson AFB Central Heat & Power Plant","Railbelt_grid","Railbelt","DFO","IC","188.1165","701.5","74.14","52.009209999999996","0.26816322166785461","55","5082","gallons","0.1380362062180244","EIA923","12","0",NA
"P268","0","U S Air Force-Eielson AFB","Eielson AFB Central Heat & Power Plant","Railbelt_grid","Railbelt","SUB","ST","233295.2427","388485","97.13","37733.548049999998","0.60052574153442217","68209","25621","tons","15.162757113305492","EIA923","12","0",NA
"P1","0","Agrium US Inc","Agrium Kenai Nitrogen Operations","Railbelt_grid","Railbelt","NG","IC","0","0","52.91","0","-","0","-","MCF","-","0","0","0",NA
"P1","0","Agrium US Inc","Agrium Kenai Nitrogen Operations","Railbelt_grid","Railbelt","NG","GT","0","0","52.91","0","-","0","-","MCF","-","0","0","0",NA
"P101","121","Anchorage Municipal Light & Power","Anchorage 1","Railbelt_grid","Railbelt","NG",NA,"0","0","52.91","0","-","0","-","MCF","-","0","0","0",NA
"P103","121","Anchorage Municipal Light & Power","George M Sullivan Generation Plant 2","Railbelt_grid","Railbelt","DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0","0",NA
"P103","121","Anchorage Municipal Light & Power","George M Sullivan Generation Plant 2","Railbelt_grid","Railbelt","DFO","GT","0","0","74.14","0","-","0","-","gallons","-","0","0","0",NA
"P103","121","Anchorage Municipal Light and Power","George M Sullivan Generation Plant 2","Railbelt_grid","Railbelt","DFO","CT","2797.6241240999998","11655.6","74.14","864.14618400000006","0.24002403343457221","817.94699999999989","84462","gallons","0.13799815301555729","EIA923","12","0",NA
"P103","121","Anchorage Municipal Light and Power","George M Sullivan Generation Plant 2","Railbelt_grid","Railbelt","DFO","CA","581.15001360000008","0","74.14","0","-","169.91200000000001","0","gallons","-","EIA923","12","0",NA
"P103","121","Anchorage Municipal Light & Power","George M Sullivan Generation Plant 2","Railbelt_grid","Railbelt","NG",NA,"0","0","52.91","0","-","0","-","MCF","-","0","0","0",NA
"P109","520","Aurora Energy LLC","Aurora Energy LLC Chena","Railbelt_grid","Railbelt","DFO","ST","0","0","74.14","0","-","0","0","gallons","-","EIA923","12","0",NA
"P109","520","Aurora Energy LLC","Aurora Energy LLC Chena","Railbelt_grid","Railbelt","WDS","ST","0","0","93.8","0","-","0","0","FALSE","-","EIA923","12","0",NA
"P120","8","Chugach Electric Assn Inc","Beluga","Railbelt_grid","Railbelt","NG","CA","770193.41489999997","0","52.91","0","-","225183","0","MCF","-","EIA923","12","0",NA
"P120","8","Chugach Electric Assn Inc","Beluga","Railbelt_grid","Railbelt","NG","CT","2721765.2904000003","10070753","52.91","532843.54122999997","0.270264327841225","795768","10070753","MCF","1","EIA923","12","0",NA
"P122","8","Chugach Electric Assn Inc","International","Railbelt_grid","Railbelt","DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0","0",NA
"P122","8","Chugach Electric Assn Inc","International","Railbelt_grid","Railbelt","NG","GT","2948.2986000000001","30921","52.91","1636.0301099999999","9.5349393615989139E-2","862","30921","MCF","1","EIA923","12","0",NA
"P122","8","Chugach Electric Assn Inc","International","Railbelt_grid","Railbelt","NG",NA,"0","0","52.91","0","-","0","-","MCF","-","0","0","0",NA
"P137",NA,"Doyon Utilities Fort Wainwright","Utility Plants Section","Railbelt_grid","Railbelt","BIT","ST","0","0","93.24","0","-","0","-","FALSE","-","0","0","0",NA
"P149","13","Golden Valley Elec Assn Inc","Fairbanks","Railbelt_grid","Railbelt","RFO",NA,"0","0","75.093333333333305","0","-","0","-","FALSE","-","0","0","0",NA
"P149","13","Golden Valley Elec Assn Inc","Fairbanks","Railbelt_grid","Railbelt","RFO","IC","0","0","75.093333333333305","0","-","0","-","FALSE","-","0","0","0",NA
"P149","13","Golden Valley Elec Assn Inc","Fairbanks","Railbelt_grid","Railbelt","RFO","GT","24298.700477999999","166286","75.093333333333305","12486.970026666662","0.14612595454818805","7104.2599999999993","1183728","FALSE","0.14047652839165753","EIA923","12","0",NA
"P150","13","Golden Valley Elec Assn Inc","Healy","Railbelt_grid","Railbelt","DFO","IC","0","915.7","74.14","67.889998000000006","0","0","6636","gallons","0.13798975286317058","EIA923","12","0",NA
"P150","13","Golden Valley Elec Assn Inc","Healy","Railbelt_grid","Railbelt","SUB","ST","276151.11259709997","1095415","97.13","106397.65894999998","0.25209725318450082","80738.856999999989","78134","tons","14.019696930913559","EIA923","12","0",NA
"P151","13","Golden Valley Elec Assn Inc","North Pole","Railbelt_grid","Railbelt","DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0","0",NA
"P151","13","Golden Valley Elec Assn Inc","North Pole","Railbelt_grid","Railbelt","RFO",NA,"0","0","75.093333333333305","0","-","0","-","FALSE","-","0","0","0",NA
"P151","13","Golden Valley Elec Assn Inc","North Pole","Railbelt_grid","Railbelt","RFO","GT","137914.32164640003","536921","75.093333333333305","40319.187626666651","0.2568614780319638","40322.288000000008","3824772","FALSE","0.1403798710093046","EIA923","12","0",NA
"P151","13","Golden Valley Elec Assn Inc","North Pole","Railbelt_grid","Railbelt","JF","GT","0","0","72.233333333333306","0","-","0","-","gallons","-","0","0","0",NA
"P151","13","Golden Valley Elec Assn Inc","North Pole","Railbelt_grid","Railbelt","JF","CT","764298.98959050002","2187690","72.233333333333306","158024.14099999995","0.3493634790991868","223459.63500000001","18376596","gallons","0.11904761904761904","EIA923","12","0",NA
"P151","13","Golden Valley Elec Assn Inc","North Pole","Railbelt_grid","Railbelt","JF","CA","169673.9858775","0","72.233333333333306","0","-","49607.924999999996","0","gallons","-","EIA923","12","0",NA
"P155","32","Homer Electric Assn Inc","Bernice Lake","Railbelt_grid","Railbelt","DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0","0",NA
"P155","32","Homer Electric Assn Inc","Bernice Lake","Railbelt_grid","Railbelt","NG","IC","0","0","52.91","0","-","0","-","MCF","-","0","0","0",NA
"P157","32","Homer Electric Assn Inc","Nikiski Co-Generation","Railbelt_grid","Railbelt","DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0","0",NA
"P157","32","Homer Electric Assn Inc","Nikiski Co-Generation","Railbelt_grid","Railbelt","NG",NA,"0","0","52.91","0","-","0","-","MCF","-","0","0","0",NA
"P157","32","Homer Electric Assn Inc","Nikiski Co-Generation","Railbelt_grid","Railbelt","NG","GT","0","0","52.91","0","-","0","-","MCF","-","0","0","0",NA
"P159",NA,"Alaska Electric G & T Coop Inc","Soldotna","Railbelt_grid","Railbelt","DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0","0",NA
"P159",NA,"Alaska Electric G & T Coop Inc","Soldotna","Railbelt_grid","Railbelt","NG",NA,"0","0","52.91","0","-","0","-","MCF","-","0","0","0",NA
"P257",NA,"Tesoro Alaska Company LLC","Tesoro Kenai Cogeneration Plant","Railbelt_grid","Railbelt","DFO","GT","0","0","74.14","0","-","0","0","gallons","-","EIA923","12","0",NA
"P257",NA,"Tesoro Alaska Company LLC","Tesoro Kenai Cogeneration Plant","Railbelt_grid","Railbelt","JF","GT","0","0","72.233333333333306","0","-","0","0","gallons","-","EIA923","12","0",NA
"P257",NA,"Tesoro Alaska Company LLC","Tesoro Kenai Cogeneration Plant","Railbelt_grid","Railbelt","WO","GT","0","0","74","0","-","0","0","gallons","-","EIA923","12","0",NA
"P257",NA,"Tesoro Alaska Company","Tesoro Kenai Cogeneration Plant","Railbelt_grid","Railbelt","NG",NA,"0","0","52.91","0","-","0","-","MCF","-","0","0","0",NA
"P257",NA,"Tesoro Alaska Company","Tesoro Kenai Cogeneration Plant","Railbelt_grid","Railbelt","OG","GT","0","0","52.07","0","-","0","-","FALSE","-","0","0","0",NA
"P267","452","University of Alaska","University of Alaska Fairbanks","Railbelt_grid","Railbelt","WDS","ST","0","0","93.8","0","-","0","0","FALSE","-","EIA923","12","0",NA
"P268",NA,"US Air Force Eielson AFB","Eielson AFB Central Heat & Power Plant","Railbelt_grid","Railbelt","WO",NA,"0","0","74","0","-","0","-","gallons","-","0","0","0",NA
"P268",NA,"US Air Force Eielson AFB","Eielson AFB Central Heat & Power Plant","Railbelt_grid","Railbelt","WO","ST","0","0","74","0","-","0","-","gallons","-","0","0","0",NA
"P268",NA,"US Air Force Eielson AFB","Eielson AFB Central Heat & Power Plant","Railbelt_grid","Railbelt","WDS","ST","0","0","93.8","0","-","0","-","FALSE","-","0","0","0",NA
"P268",NA,"US Air Force Eielson AFB","Eielson AFB Central Heat & Power Plant","Railbelt_grid","Railbelt","WDS",NA,"0","0","93.8","0","-","0","-","FALSE","-","0","0","0",NA
"P279","13","Golden Valley Elec Assn Inc","Chena 6","Railbelt_grid","Railbelt","DFO","GT","0","0","74.14","0","-","0","-","gallons","-","0","0","0",NA
"P10","1","Alaska Electric Light & Power Company","Lake Dorothy Hydroelectric Project","Juneau_grid","Southeast","WAT","HY","285937.07999999996","0","0","0","-","83599.999999999985","0",NA,"-","EIA923","12","Juneau, Douglas",NA
"P11","1","Alaska Electric Light & Power Company","Lemon Creek","Juneau_grid","Southeast","DFO","IC","448.05930000000001","1437.4","74.14","106.568836","0.31171511061639068","131","10416","gallons","0.13799923195084488","EIA923","12","Juneau, Douglas",NA
"P11","1","Alaska Electric Light & Power Company","Lemon Creek","Juneau_grid","Southeast","DFO","GT","171.01500000000001","1025.8","74.14","76.052811999999989","0.16671378436342368","50","7434","gallons","0.1379876244283024","EIA923","12","Juneau, Douglas",NA
"P12","1","Alaska Electric Light & Power Company","Salmon Creek 1","Juneau_grid","Southeast","WAT","HY","75643.354800000001","0","0","0","-","22116","0",NA,"-","EIA923","12","Juneau, Douglas",NA
"P13","1","Alaska Electric Light & Power Company","Snettisham","Juneau_grid","Southeast","WAT","HY","976834.25970000005","0","0","0","-","285599","0",NA,"-","EIA923","12","Juneau, Douglas",NA
"P140","701","Elfin Cove Utility Commission","Elfin Cove","Elfin Cove_grid","Southeast","DFO","IC","956.3945468999998","3161.2000000000003","74.14","234.37136800000002","0.30254161296343152","279.62299999999993","22906","gallons","0.13800750894962019","PCE","12","Elfin Cove",NA
"P15","2","Alaska Power & Telephone Company","Black Bear Lake","Prince of Wales Is._grid","Southeast","WAT","HY","72322.243499999997","0","0","0","-","21145","0",NA,"-","EIA923","12","Craig; Klawock",NA
"P16","2","Alaska Power & Telephone Company","Goat Lake Hydro","UpperLynnCanal_grid","Southeast","WAT","HY","51783.342000000004","0","0","0","-","15140","0",NA,"-","EIA923","12","Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
"P163","240","Inside Passage Electric","Angoon","Angoon_grid","Southeast","DFO","IC","6200.0667378000007","18285.8","74.14","1355.709212","0.3390645603583109","1812.7260000000001","132507","gallons","0.13799874723599506","PCE","12","Angoon",NA
"P164","240","Inside Passage Electric","Hoonah","Hoonah_grid","Southeast","WAT","HY","0","0","0","0","-","0","-",NA,"-","0","0","Hoonah",NA
"P164","240","Inside Passage Electric","Hoonah","Hoonah_grid","Southeast","DFO","IC","15718.604303999999","42422.7","74.14","3145.2189779999999","0.3705234297675537","4595.6799999999994","307410","gallons","0.13800039035815359","PCE","12","Hoonah",NA
"P165","240","Inside Passage Electric","Kake","Kake_grid","Southeast","DFO","IC","9710.1188300999984","29255.1","74.14","2168.9731139999999","0.33191200269696564","2838.9669999999996","211993","gallons","0.13800031133103452","PCE","12","Kake",NA
"P166","240","Inside Passage Electric","Chilkat Valley","UpperLynnCanal_grid","Southeast","WAT","HY","3428.5771260000001","0","0","0","-","1002.42","0",NA,"-","PCE","12","Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
"P17","2","Alaska Power & Telephone Company","Kasidaya Creek Hydro","UpperLynnCanal_grid","Southeast","WAT","HY","29551.392","0","0","0","-","8640","0",NA,"-","EIA923","12","Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
"P171","103","Ketchikan Public Utilities","Beaver Falls","SEAPA_grid","Southeast","WAT","HY","155651.01240000001","0","0","0","-","45508","0",NA,"-","EIA923","12","Ketchikan, Petersburg, Wrangell",NA
"P172","103","Ketchikan Public Utilities","Ketchikan","SEAPA_grid","Southeast","WAT","HY","83554.508700000006","0","0","0","-","24429","0",NA,"-","EIA923","12","Ketchikan, Petersburg, Wrangell",NA
"P173","103","Ketchikan Public Utilities","S W Bailey","SEAPA_grid","Southeast","DFO","IC","-899203.67639699997","16385.300000000003","74.14","1214.8061420000001","-54.878682501815639","-262901.99","118734","gallons","0.13800006737749931","EIA923","12","Ketchikan, Petersburg, Wrangell",NA
"P174","103","Ketchikan Public Utilities","Silvis","SEAPA_grid","Southeast","WAT","HY","46936.776900000004","0","0","0","-","13723.000000000002","0",NA,"-","EIA923","12","Ketchikan, Petersburg, Wrangell",NA
"P175","103","Ketchikan Public Utilities","Swan Lake","SEAPA_grid","Southeast","WAT","HY","226379.39610000001","0","0","0","-","66187","0",NA,"-","EIA923","12","Ketchikan, Petersburg, Wrangell",NA
"P176","103","Ketchikan Public Utilities","Whitman","SEAPA_grid","Southeast","WAT","HY","0","0","0","0","-","0","-",NA,"-","0","0","Ketchikan, Petersburg, Wrangell",NA
"P18","2","Alaska Power & Telephone Company","South Fork","Prince of Wales Is._grid","Southeast","WAT","HY","20094.262500000001","0","0","0","-","5875","0",NA,"-","EIA923","12","Craig; Klawock",NA
"P199","0","Metlakatla Power & Light","Centennial","Metlakatla_grid","Southeast","DFO","IC","-133.39170000000001","2202.6","74.14","163.30076399999999","-6.056101879596841E-2","-39","15960","gallons","0.13800751879699247","EIA923","12","Metlakatla",NA
"P20","2","Alaska Power & Telephone Company","Craig","Prince of Wales Is._grid","Southeast","DFO","IC","1046.6118000000001","4943.8999999999996","74.14","366.54074600000001","0.21169760715224828","306","35826","gallons","0.13799754368335845","EIA923","12","Craig; Klawock",NA
"P200","0","Metlakatla Power & Light","Chester Lake","Metlakatla_grid","Southeast","WAT","HY","20405.5098","0","0","0","-","5966","0",NA,"-","EIA923","12","Metlakatla",NA
"P201","0","Metlakatla Power & Light","Purple Lake","Metlakatla_grid","Southeast","WAT","HY","53561.897999999994","0","0","0","-","15659.999999999998","0",NA,"-","EIA923","12","Metlakatla",NA
"P21","2","Alaska Power & Telephone Company","False Island","Prince of Wales Is._grid","Southeast","DFO","IC","2797.8054000000006","7848","74.14","581.85072000000002","0.35649915902140683","818.00000000000011","56868","gallons","0.13800379826967715","EIA923","12","Craig; Klawock",NA
"P22","2","Alaska Power & Telephone Company","Haines","UpperLynnCanal_grid","Southeast","DFO","IC","734.98484669999982","2335.4999999999995","74.14","173.15396999999996","0.31470128310854206","214.88899999999995","16924","gallons","0.13799929094776645","PCE","12","Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
"P228","24","Pelican Utility","Pelican","Pelican_grid","Southeast","WAT","HY","3752.0691000000002","0","0","0","-","1097","0",NA,"-","EIA923","12","Pelican",NA
"P228","24","Pelican Utility","Pelican","Pelican_grid","Southeast","DFO","IC","10.260899999999999","29","74.14","2.1500599999999999","0.35382413793103445","3","210","gallons","0.1380952380952381","EIA923","12","Pelican",NA
"P229","212","Petersburg Borough - (AK)","Blind Slough","SEAPA_grid","Southeast","WAT","HY","44833.292399999998","0","0","0","-","13108","0",NA,"-","EIA923","12","Ketchikan, Petersburg, Wrangell",NA
"P229","212","Petersburg Borough - (AK)","Blind Slough","SEAPA_grid","Southeast","DFO","IC","2503.8648180000005","7708.9000000000005","74.14","571.53784600000006","0.32480182879528863","732.06000000000017","55860","gallons","0.13800393841747227","EIA923","12","Ketchikan, Petersburg, Wrangell",NA
"P23","2","Alaska Power & Telephone Company","Hydaburg","Prince of Wales Is._grid","Southeast","DFO","IC","44.463900000000002","661.09999999999991","74.14","49.013953999999991","6.7257449705037067E-2","13","4788","gallons","0.13807435254803674","EIA923","12","Craig; Klawock",NA
"P24","2","Alaska Power & Telephone Company","Klawock Power Generation Station","Prince of Wales Is._grid","Southeast","DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0","Craig; Klawock",NA
"P240","100","Sitka, City & Borough of","Blue Lake Hydro","Sitka_grid","Southeast","WAT","HY","139230.15210000001","0","0","0","-","40707","0",NA,"-","EIA923","12","Sitka",NA
"P241","100","Sitka, City & Borough of","Green Lake","Sitka_grid","Southeast","WAT","HY","242129.87760000001","0","0","0","-","70792","0",NA,"-","EIA923","12","Sitka",NA
"P242","100","Sitka, City & Borough of","Jarvis Street","Sitka_grid","Southeast","DFO","IC","858.49530000000004","12334.000000000002","74.14","914.44276000000013","6.9603964650559416E-2","251","89376","gallons","0.1380012531328321","EIA923","12","Sitka",NA
"P244","0","Southeast Alaska Power Agency","Tyee Lake Hydroelectric Facility","SEAPA_grid","Southeast","WAT","HY","0","0","0","0","-","0","-",NA,"-","0","0","Ketchikan, Petersburg, Wrangell",NA
"P256","363","Tenakee Springs, City of","Tenakee Springs","Tenakee Springs_grid","Southeast","DFO","IC","1274.4790266","4117","74.14","305.23437999999999","0.30956498095700752","372.62199999999996","29833","gallons","0.13800154191666947","PCE","12","Tenakee Springs",NA
"P26","2","Alaska Power & Telephone Company","Skagway","UpperLynnCanal_grid","Southeast","WAT","HY","10072.7835","0","0","0","-","2945","0",NA,"-","EIA923","12","Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
"P26","2","Alaska Power & Telephone Company","Skagway","UpperLynnCanal_grid","Southeast","DFO","IC","193.452168","1748.2","74.14","129.611548","0.11065791557030087","56.559999999999995","12668","gallons","0.13800126302494475","PCE","12","Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
"P273","111","Wrangell, City of","Wrangell","SEAPA_grid","Southeast","DFO","IC","2301.8618999999999","9812.7000000000007","74.14","727.51357800000005","0.23457987098352132","673","71106","gallons","0.13800101257277869","EIA923","12","Ketchikan, Petersburg, Wrangell",NA
"P28","2","Alaska Power & Telephone Company","Thorne Bay Plant","Prince of Wales Is._grid","Southeast","DFO","IC","-82.087199999999996","348","74.14","25.800720000000002","-0.23588275862068964","-24","2520","gallons","0.1380952380952381","EIA923","12","Craig; Klawock",NA
"P35","2","Alaska Power & Telephone Company","Gustavus","Gustavus_grid","Southeast","WAT","HY","3053.8901016","0","0","0","-","892.87199999999996","0",NA,"-","PCE","5","Gustavus",NA
"P35","2","Alaska Power & Telephone Company","Gustavus","Gustavus_grid","Southeast","DFO","IC","10.944960000000002","31.5","74.14","2.33541","0.34745904761904767","3.2","228","gallons","0.13815789473684212","PCE","1","Gustavus",NA
"P40","2","Alaska Power & Telephone Company","Whale Pass","Whale_Pass_grid","Southeast","DFO","IC","1088.886708","3713.9000000000005","74.14","275.34854600000006","0.29319225288779982","318.35999999999996","26913","gallons","0.13799650726414747","PCE","12","Whale Pass",NA
"P6","1","Alaska Electric Light & Power Company","Annex Creek","Juneau_grid","Southeast","WAT","HY","93647.813999999998","0","0","0","-","27380","0",NA,"-","EIA923","12","Juneau, Douglas",NA
"P7","1","Alaska Electric Light & Power Company","Auke Bay","Juneau_grid","Southeast","DFO","IC","0","127.59999999999997","74.14","9.4602639999999969","0","0","924","gallons","0.13809523809523805","EIA923","12","Juneau, Douglas",NA
"P7","1","Alaska Electric Light & Power Company","Auke Bay","Juneau_grid","Southeast","DFO","GT","0","2115.7999999999997","74.14","156.86541199999999","0","0","15330","gallons","0.13801696020874102","EIA923","12","Juneau, Douglas",NA
"P78","53","Yakutat Power Inc","Yakutat","Yakutat_grid","Southeast","DFO","IC","21074.315262000004","57516.000000000007","74.14","4264.2362400000002","0.36640787366993532","6161.5400000000009","416783","gallons","0.13799987043617423","PCE","12","Yakutat",NA
"P8","1","Alaska Electric Light & Power Company","Gold Creek","Juneau_grid","Southeast","WAT","HY","19269.970200000003","0","0","0","-","5634.0000000000009","0",NA,"-","EIA923","12","Juneau, Douglas",NA
"P8","1","Alaska Electric Light & Power Company","Gold Creek","Juneau_grid","Southeast","DFO","IC","61.565400000000011","232","74.14","17.200479999999999","0.26536810344827588","18.000000000000004","1680","gallons","0.1380952380952381","EIA923","12","Juneau, Douglas",NA
"P9","1","Alaska Electric Light & Power Company","Industrial Plant","Juneau_grid","Southeast","DFO","GT","0","0","74.14","0","-","0","-","gallons","-","0","0","Juneau, Douglas",NA
"P166","240","Inside Passage Electric","Chilkat Valley","UpperLynnCanal_grid","Southeast","DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0","Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
"P167","240","Inside Passage Electric","Klukwan","UpperLynnCanal_grid","Southeast","WAT","HY","0","0","0","0","-","0","-",NA,"-","0","0","Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
"P19","2","Alaska Power & Telephone Company","Viking","Prince of Wales Is._grid","Southeast","DFO","IC","-51.304500000000004","0","74.14","0","-","-15.000000000000002","0","gallons","-","EIA923","12","Craig; Klawock",NA
"P22","2","Alaska Power & Telephone Company","Haines","UpperLynnCanal_grid","Southeast","WAT","HY","0","0","0","0","-","0","-",NA,"-","0","0","Haines, Covenant Life; Klukwan; Chilkat Valley; Skagway",NA
"P280","100","Sitka City of & Borough of","Blue Lake Fish Valve","Sitka_grid","Southeast","WAT","HY","0","0","0","0","-","0","-",NA,"-","0","0","Sitka",NA
"P33","2","Alaska Power & Telephone Company","Coffman Cove","Prince of Wales Is._grid","Southeast","DFO","IC","51.126644400000004","164.09999999999997","74.14","12.166373999999998","0.31155785740402203","14.948","1189","gallons","0.13801513877207736","PCE","4","Craig; Klawock",NA
"P37","2","Alaska Power & Telephone Company","Hollis","Prince of Wales Is._grid","Southeast","DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0","Craig; Klawock",NA
"P43","2","Alaska Power & Telephone Company","Naukati Bay","Naukati_Bay_grid","Southeast","DFO","IC","1476.5845535999997","4945.2999999999993","74.14","366.64454199999994","0.29858341326107618","431.71199999999993","35835","gallons","0.13800195339751636","PCE","12","Naukati Bay",NA
"P81","169","Alaska Village Electric Cooperative","Ekwok","Ekwok_grid","Southeast","DFO","IC","1702.2627881999999","6105.2000000000007","74.14","452.63952800000004","0.27882178932713092","497.69399999999996","44240","gallons","0.13800180831826403","PCE","12","Ekwok",NA
"P206","343","Middle Kuskokwim Electric","Stevens Village","Stevens Village_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","401.37562530000008","1734.2000000000003","74.14","128.57358800000003","0.2314471371814093","117.35100000000001","12567","gallons","0.13799633961963875","PCE","12","Stevens Village",NA
"P206","343","Middle Kuskokwim Electric","Stevens Village","Stevens Village_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","401.37562530000008","1734.2000000000003","74.14","128.57358800000003","0.2314471371814093","117.35100000000001","12567","gallons","0.13799633961963875","PCE","12","Stevens Village",NA
"P106","747","Arctic Village Electric Company","Arctic Village","Arctic Village_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","1808.5451904000001","5979.9000000000005","74.14","443.34978599999999","0.30243736356795264","528.76800000000003","43333","gallons","0.13799875383656798","PCE","12","Arctic Village",NA
"P111","420","Beaver Joint Utilities","Beaver","Beaver_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","905.43891750000012","5241.2999999999993","74.14","388.58998199999996","0.17275082851582627","264.72500000000002","37981","gallons","0.13799794634159182","PCE","12","Beaver",NA
"P112","767","Birch Creek Electric Company","Birch Creek","Birch Creek_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0","Birch Creek",NA
"P114","682","Chalkyitsik Village Council","Chalkyitsik","Chalkyitsik_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","935.93431229999987","3561.7000000000003","74.14","264.064438","0.26277741311733155","273.64099999999996","25809","gallons","0.1380022472780813","PCE","12","Chalkyitsik",NA
"P124","256","Circle Electric Utility","Circle","Circle_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","1331.3175720000002","4934.6999999999989","74.14","365.85865799999993","0.26978693172837265","389.24","35758","gallons","0.13800268471391014","PCE","12","Circle",NA
"P144","274","Galena, City of","Galena Electric Utility","Galena_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","19982.401588500004","60571.599999999991","74.14","4490.7784240000001","0.3298972057614461","5842.295000000001","438923","gallons","0.1380005148966903","PCE","12","Galena",NA
"P145","341","Gold Country Energy","Central","Central_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","1954.01739","6483.5","74.14","480.68669","0.30138310943163416","571.29999999999995","46983","gallons","0.13799672221867484","PCE","12","Central",NA
"P154","63","Gwitchyaa Zhee Utilities Company","Gwitchyaa Zhee","Fort Yukon_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","10179.6063096","28399.399999999998","74.14","2105.531516","0.35844441465664767","2976.232","205792","gallons","0.13800050536464001","PCE","12","Fort Yukon",NA
"P160","332","Hughes Power & Light","Hughes","Hughes_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","1511.7110345999999","0","74.14","0","-","441.98199999999997","0","gallons","-","PCE","12","Hughes",NA
